









Frequency of observations in the selected location(s).:
Number of taxa: 	302

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	92.0	91.0	102.0	160.0	121.0	159.0	147.0	181.0	217.0	169.0	188.0	230.0	169.0	203.0	214.0	262.0	213.0	263.0	171.0	283.0	185.0	236.0	183.0	200.0	136.0	150.0	130.0	226.0	184.0	142.0	143.0	186.0	124.0	121.0	125.0	133.0	117.0	125.0	113.0	209.0	113.0	122.0	97.0	107.0	81.0	88.0	112.0	130.0	

Oie cendrée	0.0434783	0.010989	0.0098039	0.0125	0.0247934	0.0628931	0.0272109	0.0331492	0.0645161	0.0473373	0.0425532	0.026087	0.0059172	0.0394089	0.0327103	0.0381679	0.0375587	0.026616	0.0292398	0.0070671	0.0216216	0.0169492	0.010929	0.01	0.0147059	0.0266667	0.0230769	0.0265487	0.0271739	0.0140845	0.034965	0.0376344	0.016129	0.0330579	0.024	0.037594	0.042735	0.016	0.0176991	0.0574163	0.0353982	0.0245902	0.0309278	0.0280374	0.0246914	0.0113636	0.0	0.0230769	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0076923	
Oie rieuse	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0046083	0.0	0.0053191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0088496	0.0047847	0.0	0.0081967	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache cravant	0.0	0.0	0.0	0.0	0.0082645	0.0062893	0.0	0.0055249	0.0046083	0.0059172	0.0106383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042373	0.0	0.0	0.0073529	0.0	0.0	0.0	0.0054348	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.008	0.0088496	0.0191388	0.0265487	0.0163934	0.0103093	0.0093458	0.0123457	0.0	0.0178571	0.0153846	
Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046083	0.0	0.0	0.0	0.0	0.0	0.0	0.0038168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0113636	0.0	0.0	
Bernache du Canada	0.0108696	0.0015	0.0098039	0.01875	0.0	0.0188679	0.0204082	0.0	0.0138249	0.0015	0.0212766	0.026087	0.0236686	0.0197044	0.046729	0.0267176	0.0234742	0.0380228	0.0116959	0.0176678	0.0108108	0.0127119	0.0054645	0.01	0.0220588	0.02	0.0153846	0.0176991	0.0108696	0.0211268	0.013986	0.0053763	0.0	0.0082645	0.008	0.0	0.034188	0.008	0.0	0.0143541	0.0	0.0	0.0206186	0.0280374	0.0246914	0.0227273	0.0178571	0.0153846	
Cygne tuberculé	0.0869565	0.043956	0.1078431	0.075	0.0247934	0.0754717	0.0816327	0.1104972	0.156682	0.0710059	0.1117021	0.1217391	0.112426	0.1330049	0.1448598	0.1068702	0.1408451	0.148289	0.1052632	0.1166078	0.0756757	0.0677966	0.0601093	0.075	0.0808824	0.1133333	0.1307692	0.0840708	0.1195652	0.1549296	0.0909091	0.1505376	0.1532258	0.0909091	0.08	0.1503759	0.1111111	0.112	0.0973451	0.1339713	0.1061947	0.1229508	0.0515464	0.1028037	0.0740741	0.0681818	0.0446429	0.1153846	
Cygne noir	0.0	0.0	0.0	0.00625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
