









Frequency of observations in the selected location(s).:
Number of taxa: 	261

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	36.0	23.0	29.0	59.0	34.0	38.0	57.0	60.0	63.0	44.0	47.0	69.0	60.0	66.0	62.0	76.0	59.0	72.0	52.0	94.0	59.0	60.0	87.0	37.0	55.0	41.0	36.0	36.0	33.0	54.0	64.0	56.0	23.0	24.0	19.0	24.0	19.0	37.0	21.0	51.0	45.0	27.0	26.0	14.0	17.0	18.0	13.0	54.0	

Oie cendrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0175439	0.0166667	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0131579	0.0338983	0.0	0.0	0.0	0.0	0.0	0.0114943	0.0	0.0181818	0.0243902	0.0	0.0277778	0.0	0.0185185	0.0	0.0	0.0	0.0	0.0526316	0.0	0.0	0.0	0.0	0.0196078	0.0222222	0.037037	0.0	0.0	0.0	0.0555556	0.0	0.0	
Cygne tuberculé	0.1666667	0.0869565	0.1724138	0.0169492	0.1470588	0.0263158	0.1052632	0.1333333	0.0793651	0.0227273	0.0638298	0.1014493	0.1833333	0.0606061	0.2096774	0.1578947	0.1694915	0.1666667	0.1730769	0.1489362	0.1525424	0.1333333	0.137931	0.0810811	0.1272727	0.097561	0.0555556	0.1388889	0.1818182	0.2037037	0.09375	0.0535714	0.173913	0.0416667	0.0015	0.125	0.1052632	0.1081081	0.0952381	0.1568627	0.1555556	0.1111111	0.3076923	0.3571429	0.3529412	0.3333333	0.2307692	0.2037037	
Ouette d'Égypte	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0227273	0.0	0.0	0.0333333	0.0	0.0	0.0131579	0.0	0.0277778	0.0	0.0	0.0	0.0	0.0	0.027027	0.0181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714286	0.0	0.0	0.0769231	0.0185185	
Tadorne casarca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016129	0.0	0.0169492	0.0138889	0.0	0.0106383	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne de Belon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0151515	0.016129	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1923077	0.0714286	0.0	0.0	0.0	0.0185185	
Canard musqué	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0166667	0.015873	0.0227273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sarcelle d'été	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016129	0.0263158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard souchet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0166667	0.0	0.0	0.0	0.0	0.0	0.0	0.0645161	0.0131579	0.0	0.0	0.0192308	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0185185	0.0	0.0015	0.0434783	0.0	0.0	0.0	0.0	0.0	0.047619	0.0392157	0.0	0.0	0.0769231	0.0714286	0.0	0.0	0.0	0.0	
Canard chipeau	0.0833333	0.0869565	0.0344828	0.0	0.0015	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.016129	0.0131579	0.0169492	0.0138889	0.0	0.0	0.0169492	0.0	0.0114943	0.0	0.0363636	0.0015	0.0	0.0277778	0.0	0.037037	0.0015	0.0	0.0434783	0.0	0.0	0.0	0.0	0.027027	0.0	0.0	0.0	0.0	0.0769231	0.1428571	0.0	0.0	0.2307692	0.037037	
Canard siffleur	0.0277778	0.0	0.0689655	0.0	0.0	0.0	0.0175439	0.0166667	0.0	0.0	0.0	0.0144928	0.0	0.0	0.016129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	0.0	0.0015	0.047619	0.0196078	0.0444444	0.0	0.0769231	0.0	0.0015	0.0	0.0769231	0.0	
