









Frequency of observations in the selected location(s).:
Number of taxa: 	245

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	14.0	28.0	24.0	49.0	35.0	26.0	18.0	42.0	24.0	11.0	9.0	24.0	29.0	26.0	22.0	30.0	18.0	62.0	7.0	22.0	28.0	28.0	45.0	24.0	12.0	16.0	21.0	25.0	22.0	11.0	12.0	31.0	11.0	11.0	15.0	10.0	10.0	6.0	12.0	31.0	59.0	33.0	40.0	41.0	11.0	14.0	9.0	18.0	

Oie cendrée	0.1428571	0.6071429	0.25	0.5102041	0.4571429	0.3076923	0.1666667	0.1904762	0.125	0.2727273	0.0	0.0833333	0.0344828	0.0384615	0.1363636	0.1333333	0.0555556	0.0483871	0.0	0.0909091	0.1071429	0.0357143	0.1555556	0.0	0.1666667	0.25	0.1428571	0.16	0.0	0.0	0.0	0.0322581	0.0	0.0	0.0666667	0.1	0.1	0.5	0.0833333	0.3548387	0.2711864	0.3030303	0.2	0.4390244	0.2727273	0.3571429	0.3333333	0.1666667	
Oie rieuse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0322581	0.0	0.030303	0.0	0.0243902	0.0	0.0	0.0015	0.0555556	
Oie de toundra	0.0	0.0	0.0	0.0	0.0571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Bernache cravant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	0.0	0.0	0.0	
Bernache nonnette	0.0	0.0	0.0416667	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0	0.0	0.0	0.0	0.0285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0454545	0.0357143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.2142857	0.5357143	0.25	0.4693878	0.5142857	0.5384615	0.2777778	0.4047619	0.25	0.2727273	0.0015	0.1666667	0.0689655	0.2307692	0.1818182	0.3666667	0.1666667	0.3870968	0.0	0.0909091	0.2142857	0.2142857	0.2222222	0.2083333	0.25	0.1875	0.4285714	0.24	0.3181818	0.0909091	0.25	0.4193548	0.3636364	0.2727273	0.1333333	0.1	0.6	0.6666667	0.0833333	0.2903226	0.2711864	0.2121212	0.225	0.3170732	0.2727273	0.0714286	0.1111111	0.2222222	
Cygne de Bewick	0.0015	0.0714286	0.0833333	0.1428571	0.0857143	0.1923077	0.0015	0.0238095	0.0416667	0.1818182	0.0	0.0416667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0169492	0.0015	0.025	0.097561	0.0909091	0.0	0.1111111	0.1666667	
