









Frequency of observations in the selected location(s).:
Number of taxa: 	380

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	508.0	490.0	431.0	691.0	464.0	454.0	540.0	455.0	396.0	479.0	474.0	753.0	754.0	756.0	724.0	1155.0	545.0	649.0	683.0	1228.0	442.0	459.0	393.0	474.0	323.0	392.0	259.0	479.0	290.0	330.0	396.0	525.0	334.0	375.0	302.0	405.0	354.0	352.0	264.0	400.0	271.0	297.0	274.0	382.0	306.0	296.0	300.0	590.0	

Oie cendrée	0.0275591	0.0571429	0.037123	0.0434153	0.0581897	0.0352423	0.05	0.0637363	0.030303	0.0563674	0.0654008	0.0345286	0.0212202	0.026455	0.0276243	0.0277056	0.0201835	0.0154083	0.0161054	0.0081433	0.0271493	0.0174292	0.0152672	0.0147679	0.0216718	0.0204082	0.027027	0.0167015	0.0413793	0.0272727	0.0429293	0.0285714	0.0269461	0.016	0.0198675	0.017284	0.0141243	0.0255682	0.0454545	0.0225	0.0442804	0.043771	0.0474453	0.0549738	0.0457516	0.0574324	0.06	0.0474576	
Oie cygnoïde	0.0	0.0	0.0	0.0057887	0.0021552	0.0	0.0	0.0	0.0025253	0.0	0.0021097	0.0	0.0013263	0.0	0.0027624	8.658E-4	0.0	0.0	0.0	8.143E-4	0.0	0.0	0.0025445	0.0	0.0	0.0	0.003861	0.0	0.0	0.0	0.0025253	0.0	0.005988	0.0026667	0.0033113	0.0049383	0.0056497	0.0028409	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie rieuse	0.003937	0.0	0.0	0.0	0.0	0.0	0.0018519	0.0021978	0.0025253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033333	0.0	
Oie à bec court	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052356	0.0	0.0	0.0	0.0	
Anser sp. (forme domestique)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0	0.0	0.0	0.0	0.0021552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049383	0.0015	0.0	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hybride Oie cendrée x Bernache du Canada	0.0	0.0	0.0	0.0014472	0.0	0.0	0.0	0.0	0.0025253	0.0	0.0015	0.0	0.0	0.0	0.0	8.658E-4	0.0	0.0	0.0	0.0	0.0022624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030303	0.0050505	0.0	0.0	0.0026667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026178	0.0	0.0033784	0.0	0.0	
Cygne tuberculé	0.019685	0.0142857	0.0139211	0.0057887	0.012931	0.0154185	0.0092593	0.0021978	0.0050505	0.0041754	0.0147679	0.0185923	0.0092838	0.0	0.0041436	0.0017316	0.0073394	0.0154083	0.0131772	0.0040717	0.0067873	0.0087146	0.0152672	0.0042194	0.006192	0.0076531	0.019305	0.0015	0.0	0.0060606	0.0176768	0.007619	0.011976	0.0053333	0.0165563	0.017284	0.0141243	0.0198864	0.0113636	0.01	0.00369	0.0015	0.0109489	0.0078534	0.0	0.0135135	0.0066667	0.0084746	
Cygne noir	0.007874	0.0040816	0.0023202	0.0	0.0086207	0.0088106	0.0055556	0.0	0.0	0.0020877	0.0021097	0.0	0.0026525	0.0026455	0.0013812	0.0017316	0.0018349	0.0046225	0.0058565	0.0057003	0.0067873	0.0021786	0.0076336	0.0021097	0.003096	0.0076531	0.003861	0.0015	0.0	0.0060606	0.0025253	0.0114286	0.008982	0.0106667	0.0066225	0.0098765	0.0084746	0.0056818	0.0075758	0.0075	0.0	0.0	0.0072993	0.0078534	0.0065359	0.0	0.0066667	0.0101695	
cygne sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.0590551	0.0734694	0.0696056	0.0477569	0.0797414	0.0682819	0.0703704	0.0681319	0.0681818	0.0814196	0.0949367	0.0438247	0.0331565	0.042328	0.0359116	0.038961	0.0477064	0.0385208	0.0497804	0.0228013	0.0248869	0.0348584	0.0381679	0.0253165	0.0185759	0.0433673	0.046332	0.0271399	0.0275862	0.0242424	0.0227273	0.0190476	0.0179641	0.0293333	0.0264901	0.0246914	0.0141243	0.0284091	0.0227273	0.0275	0.0184502	0.03367	0.0474453	0.052356	0.0588235	0.0777027	0.0533333	0.059322	
Tadorne casarca	0.0019685	0.0015	0.0023202	0.0028944	0.0021552	0.0044053	0.0111111	0.0021978	0.0075758	0.0	0.0084388	0.0	0.0013263	0.0026455	0.0	8.658E-4	0.0	0.0015408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003268	0.0101351	0.0	0.0033898	
Tadorne à tête grise	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
