









Frequency of observations in the selected location(s).:
Number of taxa: 	290

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	69.0	66.0	54.0	83.0	51.0	76.0	60.0	99.0	53.0	45.0	36.0	53.0	68.0	110.0	104.0	144.0	89.0	77.0	52.0	128.0	70.0	145.0	61.0	73.0	59.0	93.0	80.0	77.0	50.0	45.0	70.0	55.0	23.0	34.0	51.0	73.0	77.0	63.0	32.0	53.0	34.0	38.0	41.0	68.0	55.0	70.0	95.0	43.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142857	0.0015	0.0	0.0015	0.0	0.0015	0.0015	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Oie cendrée	0.0289855	0.030303	0.0015	0.0361446	0.0015	0.0394737	0.0015	0.010101	0.0015	0.0015	0.0555556	0.0377358	0.0294118	0.0272727	0.0192308	0.0138889	0.0337079	0.012987	0.0015	0.0015	0.0	0.0015	0.0015	0.0136986	0.0	0.0107527	0.0125	0.012987	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.03125	0.0566038	0.0588235	0.0263158	0.0243902	0.0015	0.0181818	0.0015	0.0105263	0.0015	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0188679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0015	0.0	0.0	
Bernache cravant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache nonnette	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147059	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0015	0.0151515	0.0185185	0.0481928	0.0392157	0.1184211	0.0333333	0.0707071	0.0566038	0.0888889	0.0277778	0.1320755	0.0588235	0.0636364	0.0384615	0.0625	0.0449438	0.0909091	0.0576923	0.0625	0.0428571	0.0275862	0.0327869	0.0410959	0.0015	0.0860215	0.05	0.012987	0.04	0.0888889	0.0428571	0.0363636	0.0434783	0.0294118	0.0196078	0.0136986	0.012987	0.0	0.0015	0.0377358	0.0015	0.0263158	0.0243902	0.0441176	0.0015	0.0015	0.0210526	0.1162791	
Bernache néné	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.3188406	0.3484848	0.4074074	0.5180723	0.4901961	0.4473684	0.3833333	0.4343434	0.2830189	0.3111111	0.3055556	0.1698113	0.2352941	0.2818182	0.2596154	0.2291667	0.2696629	0.2597403	0.3846154	0.21875	0.2857143	0.2275862	0.2622951	0.1780822	0.1186441	0.2580645	0.125	0.2077922	0.46	0.3111111	0.3142857	0.2	0.3478261	0.4117647	0.2745098	0.3013699	0.3506494	0.3492063	0.3125	0.3396226	0.2352941	0.2894737	0.4146341	0.3529412	0.3454545	0.3571429	0.4315789	0.4418605	
Cygne noir	0.0	0.0	0.0	0.0	0.0196078	0.0131579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0107527	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.0289855	0.030303	0.0015	0.0120482	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0	0.0	0.0015	0.0069444	0.0015	0.0015	0.0192308	0.0078125	0.0015	0.0015	0.0163934	0.0015	0.0169492	0.0107527	0.0015	0.0015	0.0015	0.0222222	0.0015	0.0015	0.0015	0.0015	0.0015	0.0136986	0.0015	0.0	0.0015	0.0015	0.0015	0.0	0.0015	0.0015	0.0015	0.0285714	0.0015	0.0015	
Tadorne casarca	0.0	0.0	0.0	0.0	0.0	0.0131579	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.04	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0136986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne de Belon	0.0144928	0.0015	0.0185185	0.0361446	0.0015	0.0015	0.0	0.010101	0.0015	0.0015	0.0015	0.0015	0.0015	0.0	0.0015	0.0015	0.011236	0.012987	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0015	0.0	0.0	0.0285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0188679	0.0294118	0.0263158	0.0015	0.0294118	0.0181818	0.0571429	0.0315789	0.0015	
Canard musqué	0.0	0.0151515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0294118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard à collier noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard carolin	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard mandarin	0.0	0.0	0.0185185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0147059	0.0090909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0196078	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0147059	0.0	0.0	0.0	0.0015	
Sarcelle d'été	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0555556	0.0377358	0.0441176	0.0545455	0.0384615	0.0277778	0.011236	0.038961	0.0192308	0.0078125	0.0015	0.0068966	0.0163934	0.0136986	0.0169492	0.0107527	0.0125	0.012987	0.08	0.0222222	0.1	0.0363636	0.0015	0.0588235	0.0015	0.0136986	0.012987	0.015873	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard souchet	0.2463768	0.1969697	0.2222222	0.2650602	0.4705882	0.3684211	0.2666667	0.3131313	0.245283	0.3111111	0.25	0.1509434	0.2205882	0.1454545	0.1057692	0.1041667	0.0449438	0.025974	0.0769231	0.03125	0.0428571	0.0275862	0.0327869	0.0136986	0.0015	0.0215054	0.0015	0.012987	0.08	0.1111111	0.0714286	0.0545455	0.1304348	0.2058824	0.1176471	0.2191781	0.2597403	0.1428571	0.21875	0.1132075	0.1764706	0.1578947	0.1707317	0.1470588	0.0727273	0.1857143	0.1578947	0.3255814	
Canard chipeau	0.2463768	0.2878788	0.2407407	0.3012048	0.372549	0.3421053	0.2166667	0.2424242	0.2264151	0.2	0.1666667	0.1320755	0.1323529	0.0909091	0.0769231	0.0833333	0.1235955	0.1948052	0.0576923	0.046875	0.0714286	0.0689655	0.0655738	0.0547945	0.0338983	0.0537634	0.0015	0.0015	0.12	0.0222222	0.0571429	0.0909091	0.0434783	0.0588235	0.0784314	0.1369863	0.1558442	0.0952381	0.15625	0.0566038	0.0882353	0.1578947	0.2195122	0.2058824	0.1454545	0.2428571	0.2	0.1627907	
Canard siffleur	0.1014493	0.0909091	0.0740741	0.1927711	0.1372549	0.1973684	0.1	0.1717172	0.1320755	0.1333333	0.0833333	0.0377358	0.0441176	0.0454545	0.0288462	0.0208333	0.0337079	0.025974	0.0015	0.0	0.0015	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0294118	0.0015	0.0410959	0.025974	0.0634921	0.09375	0.0566038	0.0882353	0.1052632	0.0487805	0.1470588	0.1090909	0.1285714	0.1052632	0.1162791	
Canard de Chiloé	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
