









Frequency of observations in the selected location(s).:
Number of taxa: 	201

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	10.0	4.0	4.0	2.0	9.0	4.0	17.0	9.0	2.0	15.0	7.0	14.0	12.0	12.0	10.0	25.0	16.0	26.0	20.0	30.0	4.0	26.0	21.0	22.0	4.0	11.0	17.0	24.0	11.0	3.0	26.0	11.0	13.0	11.0	21.0	22.0	22.0	35.0	20.0	26.0	14.0	12.0	16.0	17.0	3.0	0.0	3.0	15.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545	0.0285714	0.1	0.0384615	0.0	0.0833333	0.0	0.0588235	0.0	0.0	0.0	0.0	
Oie des neiges	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857143	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache nonnette	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0571429	0.1	0.0384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0015	0.0	0.25	0.0015	0.3333333	0.25	0.0	0.1111111	0.0	0.0666667	0.1428571	0.2857143	0.0833333	0.25	0.2	0.12	0.25	0.1923077	0.1	0.1666667	0.0	0.0384615	0.3333333	0.0909091	0.25	0.0909091	0.1764706	0.0833333	0.0	0.3333333	0.0	0.0909091	0.1538462	0.0909091	0.1428571	0.0909091	0.0454545	0.1714286	0.2	0.2307692	0.0714286	0.25	0.125	0.2941176	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0	0.0	0.25	0.0	0.2222222	0.25	0.0588235	0.1111111	0.0	0.0	0.1428571	0.2857143	0.0833333	0.0833333	0.3	0.16	0.125	0.0769231	0.05	0.1333333	0.0015	0.0	0.2380952	0.1363636	0.0015	0.0909091	0.1176471	0.0833333	0.0	0.3333333	0.0	0.0909091	0.1538462	0.3636364	0.1428571	0.1363636	0.1818182	0.0571429	0.25	0.1153846	0.0714286	0.25	0.0625	0.1176471	0.0	0.0	0.0	0.0666667	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
