









Frequency of observations in the selected location(s).:
Number of taxa: 	405

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	119.0	92.0	81.0	133.0	121.0	122.0	125.0	135.0	78.0	101.0	139.0	150.0	181.0	169.0	190.0	256.0	175.0	206.0	187.0	245.0	130.0	120.0	119.0	173.0	135.0	143.0	163.0	190.0	100.0	93.0	115.0	161.0	177.0	184.0	111.0	196.0	119.0	149.0	94.0	124.0	122.0	94.0	73.0	125.0	119.0	100.0	86.0	173.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0420168	0.0326087	0.037037	0.0526316	0.0578512	0.0901639	0.096	0.0666667	0.0769231	0.1287129	0.1007194	0.0933333	0.1546961	0.0828402	0.1	0.1132813	0.1085714	0.0970874	0.0695187	0.0857143	0.0615385	0.0333333	0.0420168	0.0520231	0.0666667	0.041958	0.0245399	0.0315789	0.02	0.0215054	0.0608696	0.0745342	0.0338983	0.048913	0.027027	0.0459184	0.0336134	0.0402685	0.0638298	0.0967742	0.057377	0.1170213	0.0958904	0.088	0.0840336	0.05	0.0697674	0.0520231	
Oie cygnoïde	0.0015	0.0	0.0123457	0.0075188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie rieuse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040816	0.0076923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Anser sp. (forme domestique)	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache cravant	0.1428571	0.1521739	0.0987654	0.1729323	0.0413223	0.1311475	0.112	0.1333333	0.0384615	0.039604	0.0719424	0.0466667	0.0110497	0.0059172	0.0105263	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009009	0.005102	0.0420168	0.114094	0.0638298	0.1774194	0.1311475	0.1170213	0.0958904	0.208	0.2184874	0.28	0.0697674	0.2485549	
Bernache nonnette	0.0	0.0	0.0	0.0075188	0.0247934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0136986	0.008	0.0084034	0.0	0.0	0.0015	
Bernache du Canada	0.0	0.0	0.0123457	0.0075188	0.0082645	0.0	0.016	0.0074074	0.0	0.0015	0.0	0.0015	0.0	0.0015	0.0210526	0.015625	0.0228571	0.0145631	0.0106952	0.0122449	0.0076923	0.0166667	0.0168067	0.017341	0.0015	0.006993	0.0	0.0	0.0	0.0	0.0015	0.0	0.0056497	0.0	0.027027	0.0204082	0.0	0.0134228	0.0106383	0.0080645	0.0015	0.0106383	0.0136986	0.008	0.0084034	0.0	0.0116279	0.0015	
