









Frequency of observations in the selected location(s).:
Number of taxa: 	482

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	286.0	94.0	168.0	167.0	94.0	131.0	150.0	149.0	158.0	75.0	116.0	189.0	147.0	173.0	215.0	249.0	140.0	263.0	198.0	188.0	161.0	187.0	130.0	179.0	131.0	202.0	295.0	284.0	256.0	305.0	354.0	348.0	194.0	228.0	179.0	304.0	668.0	1441.0	1167.0	826.0	173.0	108.0	84.0	91.0	69.0	65.0	81.0	338.0	

Oie à tête barrée	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0104895	0.0015	0.0178571	0.011976	0.0319149	0.0	0.0	0.0067114	0.0126582	0.0	0.0	0.005291	0.0015	0.0	0.0	0.0040161	0.0	0.0	0.020202	0.0053191	0.0062112	0.0160428	0.0076923	0.0	0.0076336	0.0148515	0.0033898	0.0070423	0.0117188	0.0163934	0.0056497	0.0057471	0.0	0.0	0.0	0.0	0.002994	0.0020819	8.569E-4	0.0	0.0057803	0.0	0.0119048	0.010989	0.0	0.0015	0.0	0.0015	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie rieuse	0.0	0.0	0.0	0.0015	0.0106383	0.0	0.0015	0.0067114	0.0126582	0.0133333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.94E-4	0.0	0.0	0.0057803	0.0	0.0	0.0	0.0	0.0	0.0123457	0.0088757	
Oie à bec court	0.0034965	0.0	0.0015	0.0	0.0106383	0.0	0.0	0.0134228	0.0126582	0.0133333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114068	0.0	0.0053191	0.0062112	0.0015	0.0076923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0149701	0.0083276	0.0025707	0.0024213	0.017341	0.0	0.0	0.010989	0.0	0.0	0.0015	0.0088757	
Bernache cravant	0.2097902	0.2659574	0.172619	0.1856287	0.1276596	0.221374	0.2866667	0.1610738	0.1772152	0.1466667	0.0689655	0.1058201	0.0952381	0.0751445	0.1023256	0.0321285	0.05	0.0228137	0.010101	0.0	0.0	0.0053476	0.0	0.0	0.0015	0.0049505	0.0	0.0	0.0	0.0	0.0	0.0	0.0257732	0.004386	0.0015	0.0197368	0.0149701	0.0284525	0.0394173	0.0581114	0.1098266	0.2314815	0.2142857	0.2417582	0.2028986	0.2307692	0.1358025	0.1301775	
Bernache nonnette	0.0104895	0.0	0.0	0.011976	0.0015	0.0076336	0.0015	0.0134228	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0040161	0.0	0.0114068	0.0	0.0	0.0062112	0.0053476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004386	0.0055866	0.0460526	0.0209581	0.0256766	0.0222793	0.0169492	0.0015	0.0185185	0.0	0.0	0.0	0.0015	0.0123457	0.0147929	
Bernache de Hutchins	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0136054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
Bernache du Canada	0.0034965	0.0	0.0	0.0	0.0	0.0	0.0133333	0.0134228	0.0063291	0.0	0.0	0.0015	0.0	0.0	0.0046512	0.0080321	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0152672	0.0	0.0033898	0.0035211	0.0039063	0.0032787	0.0056497	0.0	0.0015	0.0	0.0	0.0032895	0.0015	0.0020819	0.0	0.0	0.0	0.0015	0.0	0.010989	0.0	0.0	0.0	0.0029586	
Hybride Oie cendrée x Bernache du Canada	0.0034965	0.0	0.0	0.0	0.0	0.0	0.0	0.0067114	0.0	0.0133333	0.0	0.0	0.0136054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hybride Bernache nonnette x B. du Canada	0.0034965	0.0	0.0	0.0	0.0	0.0	0.0	0.0067114	0.0	0.0133333	0.0	0.0	0.0068027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.1573427	0.1382979	0.1130952	0.1317365	0.1595745	0.1068702	0.2	0.1677852	0.1329114	0.1866667	0.1810345	0.1005291	0.1564626	0.0982659	0.0837209	0.0883534	0.1142857	0.0760456	0.0959596	0.1170213	0.136646	0.1069519	0.0846154	0.1061453	0.0610687	0.0693069	0.0677966	0.0915493	0.1015625	0.1639344	0.1045198	0.0948276	0.0824742	0.1798246	0.1340782	0.0690789	0.0464072	0.0284525	0.0179949	0.0581114	0.0809249	0.0925926	0.0714286	0.0879121	0.0434783	0.0615385	0.1111111	0.1301775	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0115607	0.0	0.0120482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056497	0.0	0.0	0.0	0.0	0.0	0.001497	6.94E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne chanteur	0.006993	0.0106383	0.0059524	0.011976	0.0106383	0.0076336	0.0066667	0.0134228	0.0126582	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0050505	0.0	0.0	0.0	0.0	0.0055866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032895	0.0	0.0055517	0.0015	0.0230024	0.0057803	0.0185185	0.0238095	0.010989	0.0015	0.0	0.0123457	0.0088757	
