









Frequency of observations in the selected location(s).:
Number of taxa: 	849

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	6701.0	4951.0	5224.0	7197.0	5168.0	5658.0	6883.0	6556.0	6599.0	6173.0	7411.0	10525.0	9330.0	9662.0	10355.0	13315.0	10722.0	12420.0	9853.0	13951.0	8676.0	8648.0	7394.0	9015.0	7219.0	8131.0	8286.0	11332.0	8253.0	7992.0	8528.0	9568.0	5766.0	5733.0	5681.0	6648.0	5386.0	6406.0	5499.0	7327.0	4278.0	4141.0	3300.0	4450.0	3403.0	3475.0	3757.0	8792.0	

Dendrocygne veuf	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	1.525E-4	0.0	0.0	1.349E-4	2.85E-4	0.0	0.0015	0.0	0.0	0.0	0.0	1.015E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.504E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Dendrocygne fauve	0.0	2.02E-4	3.828E-4	2.779E-4	0.0015	1.767E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.502E-4	0.0015	8.05E-5	0.0015	0.0	0.0	0.0	0.0	0.0	1.385E-4	1.23E-4	0.0	0.0	0.0	1.251E-4	1.173E-4	1.045E-4	1.734E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.247E-4	0.0	2.878E-4	0.0	1.137E-4	
Oie à tête barrée	0.0029846	0.0022218	0.0032542	0.0013895	0.004644	0.0026511	0.0017434	0.0015253	0.0024246	0.0021059	0.0022939	0.0021853	0.0013934	0.001242	6.76E-4	0.0010514	0.0016788	0.0012077	9.134E-4	7.885E-4	0.0010373	0.0020814	0.0021639	0.0021076	0.0023549	0.0022137	0.001931	0.0017649	0.0020599	0.0033784	0.0018762	0.0016722	0.0027749	0.0017443	0.0019363	0.0031588	0.0018567	0.0014049	0.0038189	0.0025931	0.0023375	0.0031393	0.0048485	0.0033708	0.004114	0.0034532	0.001597	0.002616	
Oie empereur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.525E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.05E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	1.857E-4	0.0	1.819E-4	0.0	0.0	0.0	0.0015	0.0	2.939E-4	2.878E-4	0.0	0.0	
Oie des neiges	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hybride Oie à tête barrée x O. des neiges	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.857E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0389494	0.0450414	0.037902	0.0489093	0.060565	0.0463061	0.0341421	0.0431666	0.0372784	0.0335331	0.0284712	0.0340143	0.0281886	0.0293935	0.0260744	0.0241081	0.0249953	0.02343	0.0234446	0.0158412	0.0161365	0.0180389	0.0166351	0.0187465	0.018008	0.0170951	0.014965	0.0172962	0.0204774	0.0252753	0.0201689	0.0225753	0.0218522	0.0240712	0.0241155	0.0266245	0.0265503	0.027162	0.0349154	0.0434011	0.0528284	0.0526443	0.050303	0.0507865	0.041434	0.0411511	0.0449827	0.0396952	
Hybride Oie à tête barrée x O. cendrée	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.51E-5	0.0	0.0	0.0	0.0	0.0	0.0	1.352E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
