









Frequency of observations in the selected location(s).:
Number of taxa: 	238

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	8.0	13.0	8.0	33.0	18.0	3.0	14.0	11.0	12.0	9.0	19.0	32.0	58.0	47.0	53.0	61.0	56.0	119.0	64.0	103.0	53.0	50.0	95.0	41.0	22.0	33.0	28.0	22.0	23.0	46.0	21.0	53.0	11.0	16.0	20.0	23.0	4.0	7.0	5.0	24.0	6.0	6.0	4.0	1.0	1.0	4.0	8.0	37.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0434783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03125	0.0344828	0.0212766	0.0	0.0	0.0	0.0084034	0.03125	0.0097087	0.0	0.0	0.0210526	0.0487805	0.0	0.0	0.0	0.0909091	0.0	0.0	0.0	0.0188679	0.0	0.0625	0.0	0.0015	0.25	0.1428571	0.0	0.0	0.1666667	0.0	0.0	0.0	0.0	0.0	0.125	0.0	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0327869	0.0	0.0084034	0.0	0.0194175	0.0	0.0	0.0	0.0243902	0.0	0.030303	0.0	0.0	0.0434783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0	0.0769231	0.0	0.2424242	0.3333333	0.0015	0.0	0.0909091	0.0	0.2222222	0.1578947	0.0625	0.2068966	0.1276596	0.0943396	0.0655738	0.0535714	0.092437	0.09375	0.0970874	0.0754717	0.06	0.0842105	0.097561	0.0909091	0.1515152	0.1785714	0.0454545	0.2173913	0.1304348	0.047619	0.1509434	0.0	0.0625	0.05	0.173913	0.25	0.0	0.0	0.0833333	0.1666667	0.1666667	0.5	0.0	0.0	0.0	0.0	0.0015	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
anatidé sp. (oie sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0188679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.0	0.0	0.125	0.1212121	0.1666667	0.0	0.0	0.0	0.0	0.0	0.0	0.03125	0.0344828	0.0	0.0015	0.0327869	0.0015	0.0168067	0.046875	0.0194175	0.0	0.0	0.0105263	0.0	0.0	0.0	0.0	0.0	0.0434783	0.0	0.0	0.0188679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1666667	0.0	0.25	0.0	0.0	0.0	0.0	0.0	
