









Frequency of observations in the selected location(s).:
Number of taxa: 	326

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	32.0	15.0	37.0	64.0	32.0	41.0	85.0	29.0	25.0	25.0	19.0	53.0	48.0	39.0	60.0	79.0	89.0	97.0	75.0	80.0	56.0	100.0	76.0	72.0	71.0	66.0	66.0	125.0	45.0	88.0	60.0	66.0	23.0	51.0	59.0	60.0	66.0	52.0	37.0	87.0	18.0	12.0	14.0	25.0	24.0	20.0	27.0	72.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0243902	0.0	0.0	0.0015	0.0	0.0	0.0188679	0.0208333	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie des neiges	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0625	0.0666667	0.0	0.03125	0.1875	0.0731707	0.0352941	0.1034483	0.04	0.04	0.0	0.0377358	0.1458333	0.1025641	0.0333333	0.0	0.011236	0.0206186	0.0266667	0.025	0.0	0.0	0.0	0.0138889	0.0140845	0.0	0.0151515	0.024	0.0222222	0.0113636	0.0166667	0.0151515	0.0869565	0.0392157	0.0015	0.0333333	0.0015	0.0384615	0.0810811	0.1034483	0.0555556	0.0833333	0.0	0.08	0.1666667	0.1	0.1111111	0.125	
Oie rieuse	0.0015	0.0666667	0.027027	0.015625	0.125	0.0243902	0.0117647	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0833333	0.0	0.0015	0.0	0.0	0.0015	0.0138889	
Oie de toundra	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0138889	
Oie à bec court	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0138889	
Bernache cravant	0.1875	0.2666667	0.1891892	0.15625	0.375	0.195122	0.3176471	0.3103448	0.16	0.0015	0.1578947	0.1698113	0.0208333	0.0512821	0.1	0.0015	0.011236	0.0206186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0677966	0.0666667	0.0909091	0.0961538	0.3513514	0.3103448	0.1111111	0.1666667	0.2857143	0.4	0.2916667	0.15	0.1481481	0.3888889	
Bernache nonnette	0.0625	0.0666667	0.027027	0.015625	0.09375	0.0243902	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0810811	0.0804598	0.0555556	0.0833333	0.0015	0.08	0.0833333	0.05	0.1111111	0.0972222	
