









Frequency of observations in the selected location(s).:
Number of taxa: 	447

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	291.0	352.0	321.0	431.0	274.0	213.0	306.0	278.0	321.0	299.0	293.0	436.0	389.0	411.0	428.0	671.0	514.0	501.0	399.0	502.0	334.0	246.0	214.0	301.0	214.0	172.0	186.0	306.0	194.0	162.0	180.0	359.0	183.0	287.0	176.0	194.0	143.0	145.0	113.0	226.0	149.0	177.0	177.0	178.0	131.0	154.0	186.0	292.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0	0.0	0.0	0.0023202	0.0036496	0.0	0.003268	0.0	0.0062305	0.0	0.0	0.0022936	0.0015	0.0	0.0015	0.0	0.0038911	0.0	0.0025063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051546	0.0061728	0.0111111	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0056497	0.0	0.0015	0.0	0.0	0.0	
Bernache cravant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.1099656	0.0909091	0.1028037	0.0696056	0.1094891	0.0938967	0.1372549	0.1079137	0.105919	0.1270903	0.1296928	0.1330275	0.1311054	0.1119221	0.135514	0.1132638	0.1089494	0.1197605	0.1027569	0.059761	0.0838323	0.101626	0.0747664	0.0465116	0.0560748	0.0581395	0.0537634	0.0359477	0.0876289	0.1481481	0.0666667	0.1587744	0.0874317	0.0940767	0.1079545	0.1443299	0.1048951	0.0482759	0.1504425	0.1061947	0.1006711	0.0677966	0.1129944	0.0898876	0.1221374	0.1428571	0.1397849	0.0924658	
Cygne noir	0.0103093	0.0028409	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0033445	0.0	0.0	0.0	0.0	0.0	0.0	0.0019455	0.0	0.0	0.0039841	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0061728	0.0	0.005571	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne chanteur	0.0	0.0	0.0015	0.0015	0.0015	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cygne sp.	0.0	0.0	0.0	0.0	0.0036496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025063	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0054645	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
