









Frequency of observations in the selected location(s).:
Number of taxa: 	185

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	3.0	1.0	3.0	1.0	4.0	1.0	4.0	14.0	3.0	9.0	4.0	1.0	8.0	9.0	12.0	13.0	5.0	9.0	4.0	8.0	6.0	7.0	9.0	26.0	11.0	13.0	15.0	6.0	7.0	9.0	6.0	7.0	12.0	3.0	19.0	5.0	7.0	0.0	1.0	6.0	4.0	4.0	10.0	1.0	13.0	11.0	3.0	17.0	

Oie cendrée	0.0	0.0	0.0	0.0	0.0	1.0	0.25	0.0	0.0	0.2222222	0.25	0.0	0.0	0.1111111	0.0833333	0.0	0.2	0.0	0.0	0.0	0.0	0.1428571	0.0	0.0	0.0	0.0769231	0.0	0.0	0.0	0.1111111	0.1666667	0.0	0.0	0.0	0.0526316	0.2	0.0	0.0	0.0	0.1666667	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0588235	
Bernache du Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0	0.0	0.0	1.0	0.25	1.0	0.25	0.0714286	0.6666667	0.6666667	0.25	0.0	0.0015	0.1111111	0.25	0.1538462	0.4	0.6666667	0.25	0.375	0.1666667	0.4285714	0.3333333	0.0769231	0.0909091	0.3076923	0.2666667	0.5	0.5714286	0.2222222	0.1666667	0.2857143	0.0	0.3333333	0.0526316	0.0	0.2857143	0.0	0.0	0.3333333	0.25	0.25	0.0	1.0	0.0	0.0	0.6666667	0.1764706	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333	0.1111111	0.0	0.0	0.0015	0.1111111	0.1666667	0.0	0.4	0.3333333	0.0	0.125	0.0	0.0	0.1111111	0.0	0.1818182	0.2307692	0.2666667	0.0	0.0	0.0	0.1666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333	0.0588235	
Tadorne casarca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333	0.0	0.0	0.0	0.0	0.2222222	0.3333333	0.0769231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne de Belon	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.3333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0588235	
Canard souchet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard chipeau	0.0	0.0	0.0	0.0	0.25	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard siffleur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
Canard colvert	0.6666667	0.0	0.3333333	1.0	0.25	1.0	0.75	0.1428571	1.0	0.5555556	0.25	0.0	0.125	0.0015	0.5833333	0.2307692	0.8	0.4444444	0.25	0.25	0.0	0.0015	0.2222222	0.0	0.0	0.2307692	0.4	0.3333333	0.4285714	0.2222222	0.1666667	0.2857143	0.0833333	0.3333333	0.0526316	0.4	0.4285714	0.0	0.0	0.0	0.25	0.0	0.1	0.0	0.0	0.0	0.3333333	0.4117647	
Sarcelle d'hiver	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.3333333	0.25	0.0	0.0	0.0	0.0833333	0.0769231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1176471	
Fuligule milouin	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.3333333	0.0	0.25	0.0	0.0	0.1111111	0.0833333	0.0769231	0.0	0.1111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Fuligule morillon	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.6666667	0.4444444	0.25	0.0	0.0	0.1111111	0.0833333	0.0	0.6	0.3333333	0.25	0.125	0.0	0.1428571	0.1111111	0.0384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Garrot à oeil d'or	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0588235	
Harle bièvre	0.0	0.0	0.0	1.0	0.25	0.0	0.0	0.0	0.3333333	0.0015	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0588235	
Faisan de Colchide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857143	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Caille des blés	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
