









Frequency of observations in the selected location(s).:
Number of taxa: 	410

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	651.0	491.0	411.0	495.0	322.0	367.0	452.0	387.0	531.0	550.0	594.0	915.0	1073.0	780.0	854.0	1173.0	968.0	934.0	974.0	1247.0	867.0	591.0	578.0	751.0	650.0	489.0	399.0	563.0	511.0	520.0	430.0	422.0	340.0	394.0	435.0	538.0	462.0	548.0	514.0	516.0	290.0	200.0	169.0	329.0	246.0	245.0	213.0	393.0	

Oie cendrée	0.0337942	0.0305499	0.026764	0.0161616	0.0062112	0.0027248	0.0044248	0.0	0.0	0.0018182	0.0	0.0032787	9.32E-4	0.0012821	0.0023419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0018248	0.0019455	0.003876	0.0068966	0.01	0.0118343	0.0303951	0.0528455	0.0367347	0.0187793	0.0229008	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0019569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030395	0.0	0.0	0.0	0.0	
Oie rieuse	0.0046083	0.0020367	0.0	0.0020202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018248	0.0019455	0.0	0.0	0.005	0.0	0.0030395	0.0081301	0.0	0.0	0.0025445	
Anser sp. (forme domestique)	0.0015361	0.0	0.0024331	0.0020202	0.0031056	0.0	0.0044248	0.002584	0.0	0.0090909	0.0016835	0.0	0.0	0.0025641	0.001171	0.0	0.0	0.0010707	0.0010267	0.0032077	0.0023068	0.001692	0.0	0.0	0.0	0.0	0.0050125	0.0035524	0.0039139	0.0038462	0.0046512	0.0023697	0.0	0.0015	0.0	0.0	0.0	0.0018248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040816	0.0	0.0025445	
Bernache nonnette	0.0015361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hybride Oie cendrée x Bernache du Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache à cou roux	0.0030722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0092166	0.0142566	0.0121655	0.010101	0.0062112	0.0108992	0.0176991	0.0155039	0.0094162	0.0054545	0.016835	0.0131148	0.0093197	0.0166667	0.0070258	0.0102302	0.0030992	0.009636	0.0061602	0.0064154	0.0023068	0.0084602	0.0034602	0.0053262	0.0030769	0.00818	0.0075188	0.008881	0.0058708	0.0076923	0.0046512	0.0094787	0.0088235	0.0101523	0.0068966	0.0074349	0.0015	0.0109489	0.0038911	0.0116279	0.0172414	0.005	0.0	0.0091185	0.0121951	0.0204082	0.0	0.0127226	
