









Frequency of observations in the selected location(s).:
Number of taxa: 	261

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	44.0	38.0	19.0	14.0	24.0	54.0	41.0	48.0	56.0	39.0	60.0	53.0	45.0	51.0	65.0	52.0	42.0	54.0	53.0	118.0	71.0	75.0	44.0	45.0	26.0	41.0	32.0	38.0	32.0	19.0	25.0	39.0	19.0	19.0	25.0	34.0	10.0	24.0	32.0	28.0	19.0	42.0	30.0	20.0	11.0	16.0	24.0	48.0	

Oie cendrée	0.0	0.0526316	0.0	0.0015	0.0	0.0555556	0.097561	0.0208333	0.0015	0.0512821	0.05	0.0566038	0.0	0.0196078	0.0153846	0.0015	0.0	0.0185185	0.0188679	0.0084746	0.0	0.0	0.0227273	0.0	0.0015	0.0	0.0	0.0263158	0.125	0.0	0.0	0.025641	0.0	0.0	0.0	0.0294118	0.0	0.0	0.0	0.0357143	0.0	0.0238095	0.0666667	0.15	0.0015	0.0	0.0833333	0.0416667	
Oie rieuse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0208333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	0.0	
Oie rieuse ou O. naine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie de toundra	0.0	0.0	0.0	0.0	0.0	0.0	0.0731707	0.0	0.0	0.0	0.0166667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0188679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	
Bernache du Canada	0.0681818	0.0263158	0.1578947	0.0714286	0.0416667	0.0555556	0.1463415	0.125	0.0892857	0.0512821	0.1166667	0.1698113	0.1111111	0.1568627	0.0615385	0.0384615	0.0238095	0.0925926	0.0566038	0.0932203	0.1267606	0.0666667	0.0681818	0.0666667	0.1153846	0.1463415	0.03125	0.0263158	0.09375	0.0015	0.08	0.0769231	0.0526316	0.0526316	0.2	0.1764706	0.1	0.0416667	0.03125	0.0357143	0.0526316	0.1666667	0.1666667	0.05	0.0909091	0.0	0.125	0.1041667	
Hybride Oie cendrée x Bernache du Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0140845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache à cou roux	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.3409091	0.3421053	0.4736842	0.4285714	0.2083333	0.0740741	0.2682927	0.3333333	0.1785714	0.2051282	0.2666667	0.3396226	0.1111111	0.3137255	0.2153846	0.3269231	0.2619048	0.1666667	0.2641509	0.2627119	0.3802817	0.2	0.2954545	0.3333333	0.2307692	0.2682927	0.28125	0.2631579	0.21875	0.1052632	0.2	0.2820513	0.4736842	0.3157895	0.28	0.4117647	0.5	0.375	0.28125	0.5	0.2105263	0.3333333	0.3333333	0.45	0.4545455	0.125	0.125	0.5	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0243902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0333333	0.0	0.0	0.0	0.0	0.0	
anatidé sp. (oie sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0266667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0333333	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.0227273	0.0	0.0526316	0.0714286	0.0	0.0185185	0.0	0.0208333	0.0	0.025641	0.0166667	0.0377358	0.0	0.0196078	0.0	0.0	0.0238095	0.0	0.0377358	0.0423729	0.028169	0.0133333	0.0227273	0.0444444	0.0769231	0.0487805	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0333333	0.05	0.0	0.0	0.0	0.0208333	
Tadorne casarca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0169492	0.0	0.0	0.0	0.0222222	0.0384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526316	0.04	0.0015	0.0	0.0	0.0	0.0357143	0.0	0.0	0.0666667	0.0	0.0	0.0	0.0	0.0208333	
Tadorne de Belon	0.0454545	0.0526316	0.0526316	0.1428571	0.0416667	0.037037	0.0731707	0.0625	0.0357143	0.0512821	0.15	0.1509434	0.0666667	0.0784314	0.0615385	0.1346154	0.1428571	0.0740741	0.0943396	0.0423729	0.0015	0.0133333	0.1363636	0.0	0.0	0.0243902	0.0625	0.0789474	0.03125	0.0	0.0	0.025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	0.0	0.0	0.0416667	
Canard musqué	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0133333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard carolin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0133333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025641	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard mandarin	0.0	0.0	0.0526316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0166667	0.0	0.0	0.0392157	0.0	0.0	0.0	0.0	0.0	0.0	0.0140845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03125	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	
Sarcelle d'été	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0377358	0.0	0.0196078	0.0153846	0.0192308	0.0238095	0.0185185	0.0	0.0	0.0	0.0	0.0227273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
