









Frequency of observations in the selected location(s).:
Number of taxa: 	322

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	110.0	57.0	78.0	98.0	85.0	91.0	98.0	115.0	97.0	102.0	145.0	132.0	103.0	123.0	149.0	164.0	150.0	200.0	209.0	314.0	275.0	322.0	247.0	422.0	285.0	339.0	376.0	588.0	336.0	266.0	193.0	309.0	215.0	195.0	243.0	236.0	151.0	218.0	156.0	134.0	37.0	53.0	44.0	56.0	38.0	40.0	56.0	106.0	

Dendrocygne à ventre noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Dendrocygne fauve	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064103	0.0	0.027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie des neiges	0.0	0.0175439	0.0	0.0	0.0	0.010989	0.0102041	0.0086957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0015	0.0	
Oie cendrée	0.0015	0.0175439	0.025641	0.0	0.0	0.010989	0.0	0.0	0.0103093	0.0	0.0068966	0.0015	0.0097087	0.0015	0.0067114	0.0121951	0.0066667	0.015	0.0191388	0.0095541	0.0036364	0.0062112	0.0	0.0015	0.0	0.0029499	0.0053191	0.0034014	0.0059524	0.0037594	0.0051813	0.0	0.0139535	0.0051282	0.0	0.0127119	0.0	0.0045872	0.0	0.0	0.0	0.0188679	0.0227273	0.0357143	0.0	0.0	0.0178571	0.009434	
Oie cygnoïde	0.0	0.0526316	0.0	0.0	0.0	0.010989	0.0102041	0.0086957	0.0	0.0	0.0	0.0	0.0097087	0.0	0.0	0.0	0.0	0.0015	0.0	0.0031847	0.0072727	0.0031056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0093023	0.0	0.0	0.0015	0.0	0.0045872	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0	0.0	
Oie rieuse	0.0	0.0175439	0.0	0.0102041	0.0117647	0.032967	0.0	0.0086957	0.0103093	0.0098039	0.0068966	0.0015	0.0	0.0	0.0	0.0	0.0	0.01	0.0095694	0.0063694	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041152	0.0042373	0.0066225	0.0045872	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Anser sp. (forme domestique)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067114	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0023697	0.0	0.0	0.0	0.0	0.0029762	0.0075188	0.0	0.0015	0.0046512	0.0051282	0.0	0.0	0.0	0.0045872	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0	0.0	
Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
