









Frequency of observations in the selected location(s).:
Number of taxa: 	344

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	100.0	45.0	46.0	52.0	58.0	67.0	74.0	55.0	73.0	57.0	83.0	143.0	131.0	171.0	242.0	286.0	180.0	154.0	136.0	162.0	103.0	88.0	115.0	122.0	127.0	114.0	63.0	135.0	88.0	63.0	84.0	80.0	66.0	111.0	63.0	104.0	96.0	111.0	69.0	148.0	77.0	61.0	52.0	74.0	34.0	46.0	44.0	100.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0163934	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.02	0.0222222	0.0	0.0192308	0.0	0.0149254	0.0	0.0	0.0	0.0	0.0120482	0.006993	0.0	0.0	0.0	0.0034965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cygnoïde	0.0	0.0	0.0217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0	0.0444444	0.0217391	0.0	0.0172414	0.0	0.0	0.0	0.0136986	0.0	0.0120482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0086957	0.0	0.007874	0.0	0.0	0.0074074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0480769	0.0	0.0	0.0144928	0.0067568	0.0015	0.0	0.0	0.0135135	0.0	0.0	0.0	0.01	
Cygne noir	0.0	0.0444444	0.0217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0120482	0.0	0.0	0.0	0.0	0.0	0.0	0.0064935	0.0015	0.0015	0.0	0.0	0.0086957	0.0	0.0	0.0	0.0	0.0074074	0.0	0.0	0.0	0.0125	0.0	0.0	0.0	0.0192308	0.0	0.0	0.0144928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne chanteur	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0087719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne casarca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0245902	0.0314961	0.0087719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
