









Frequency of observations in the selected location(s).:
Number of taxa: 	305

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	76.0	24.0	34.0	59.0	39.0	51.0	69.0	64.0	63.0	33.0	40.0	97.0	120.0	98.0	104.0	105.0	97.0	120.0	122.0	210.0	162.0	126.0	96.0	160.0	109.0	127.0	129.0	173.0	102.0	125.0	106.0	92.0	60.0	44.0	85.0	91.0	70.0	93.0	103.0	87.0	34.0	31.0	28.0	17.0	22.0	33.0	19.0	110.0	

Oie cendrée	0.0	0.0	0.0015	0.0	0.0	0.0196078	0.0144928	0.0	0.0	0.030303	0.025	0.0309278	0.0	0.0102041	0.0096154	0.0095238	0.0103093	0.0015	0.0081967	0.0	0.0	0.0079365	0.0104167	0.0	0.0183486	0.007874	0.0155039	0.0231214	0.0	0.0	0.0188679	0.0	0.0015	0.0227273	0.0235294	0.0	0.0	0.0322581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090909	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0096154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie rieuse	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357143	0.0	0.0	0.0015	0.0	0.0181818	
Bernache cravant	0.0657895	0.0	0.0	0.0508475	0.025641	0.0	0.0434783	0.015625	0.0	0.0	0.025	0.0015	0.0083333	0.0102041	0.0	0.0	0.0	0.0083333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0352941	0.0015	0.0571429	0.1075269	0.0873786	0.0229885	0.1176471	0.1290323	0.0714286	0.0588235	0.0909091	0.0606061	0.0526316	0.0636364	
Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0115607	0.0	0.0015	0.0	0.0	0.0	0.0227273	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0079365	0.0	0.0	0.0	0.007874	0.0	0.0057803	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0294118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache à cou roux	0.0131579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0526316	0.0272727	
Cygne tuberculé	0.1052632	0.2083333	0.1470588	0.2372881	0.2051282	0.1568627	0.1594203	0.15625	0.1111111	0.1515152	0.175	0.0618557	0.1	0.0918367	0.1442308	0.1714286	0.1237113	0.1416667	0.147541	0.0714286	0.117284	0.1984127	0.125	0.09375	0.0825688	0.0944882	0.0852713	0.132948	0.1078431	0.088	0.1320755	0.2717391	0.1833333	0.0681818	0.1411765	0.1868132	0.1571429	0.1182796	0.0582524	0.0574713	0.2058824	0.2903226	0.3214286	0.0015	0.2272727	0.1818182	0.1052632	0.2454545	
