









Frequency of observations in the selected location(s).:
Number of taxa: 	405

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	1118.0	930.0	860.0	1130.0	882.0	956.0	1000.0	985.0	852.0	839.0	965.0	1247.0	938.0	926.0	884.0	1258.0	887.0	865.0	786.0	1212.0	766.0	712.0	635.0	869.0	714.0	733.0	654.0	926.0	616.0	515.0	584.0	966.0	564.0	675.0	685.0	876.0	661.0	781.0	677.0	882.0	696.0	756.0	745.0	904.0	711.0	711.0	656.0	1176.0	

Oie cendrée	8.945E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026455	0.0	0.0	0.0014065	0.0	0.0015	0.0	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	
Hybride Oie cendrée x O. cygnoïde	0.0	0.0010753	0.0023256	0.0	0.0022676	0.0062762	0.004	0.0015	0.0011737	0.0	0.0	8.019E-4	0.0021322	0.0010799	0.0022624	7.949E-4	0.0011274	0.0011561	0.0	8.251E-4	0.0	0.0015	0.0	0.0	0.0028011	0.0	0.0	0.0021598	0.0016234	0.0019417	0.0017123	0.0010352	0.0	0.002963	0.0015	0.0	0.0030257	0.0	0.0	0.0022676	0.0	0.0	0.0	0.0	0.0	0.0028129	0.0015	0.002551	
Anser sp. (forme domestique)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Anser sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010799	0.0016234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache cravant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0152057	0.0150538	0.0116279	0.0026549	0.0068027	0.0052301	0.002	0.0050761	0.0035211	0.0015	0.0062176	0.0040096	0.0031983	0.0010799	0.0033937	0.0023847	0.0033822	0.017341	0.0076336	0.0057756	0.002611	0.002809	0.0110236	0.009206	0.0196078	0.0068213	0.0122324	0.012959	0.0032468	0.0116505	0.0119863	0.0310559	0.0177305	0.0118519	0.0058394	0.010274	0.01059	0.0051216	0.0118168	0.0079365	0.0071839	0.0039683	0.0013423	0.0088496	0.0028129	0.0028129	0.0045732	0.005102	
Cygne noir	0.0062612	0.0053763	0.0081395	0.0017699	0.0045351	0.0031381	0.001	0.0010152	0.0	0.0	0.0041451	0.0	0.0031983	0.0032397	0.0011312	7.949E-4	0.0011274	0.0080925	0.0	8.251E-4	0.0	0.0	0.0	0.0	0.0014006	0.0	0.0015291	0.0021598	0.0	0.0058252	0.0034247	0.0010352	0.001773	0.0014815	0.0014599	0.0022831	0.0015129	0.0012804	0.0014771	0.0022676	0.0057471	0.0039683	0.0013423	0.0044248	0.0014065	0.0015	0.0015244	8.503E-4	
Ouette d'Égypte	0.068873	0.0591398	0.0546512	0.0477876	0.0646259	0.0658996	0.051	0.0598985	0.0575117	0.0417163	0.0404145	0.0505213	0.0639659	0.0593952	0.0350679	0.0333863	0.0450958	0.0427746	0.0343511	0.0354785	0.0234987	0.0266854	0.023622	0.0425777	0.0532213	0.0450205	0.0412844	0.037797	0.0373377	0.0524272	0.0393836	0.0393375	0.0336879	0.0385185	0.0233577	0.0376712	0.0484115	0.0384123	0.0310192	0.0430839	0.0488506	0.0449735	0.0268456	0.0641593	0.0464135	0.0492264	0.0564024	0.0510204	
Tadorne casarca	0.0044723	0.0021505	0.0	8.85E-4	0.0011338	0.0	0.001	0.0	0.0015	0.0023838	0.0010363	0.0	0.0010661	0.0010799	0.0	7.949E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023015	0.0	0.0	0.0	0.0	0.0	0.0	0.0017123	0.0	0.0035461	0.0	0.0087591	0.0057078	0.0045386	0.0038412	0.0088626	0.0147392	0.0114943	0.0119048	0.0080537	0.0088496	0.0098453	0.0126582	0.0030488	0.0068027	
Tadorne de Belon	8.945E-4	0.0021505	0.0	8.85E-4	0.0034014	0.0	0.002	0.0020305	0.0	0.0011919	0.0	8.019E-4	0.0	0.0015	0.0	7.949E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0027285	0.0	0.0021598	0.0032468	0.0	0.0017123	0.0	0.0	0.0	0.0014599	0.0034247	0.0015	0.0	0.0059084	0.0	0.0014368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard musqué	0.0527728	0.0419355	0.0430233	0.0362832	0.0612245	0.042887	0.044	0.0263959	0.0293427	0.0297974	0.0321244	0.0336808	0.0469083	0.0356371	0.0214932	0.0174881	0.0349493	0.0277457	0.019084	0.019802	0.0091384	0.0252809	0.0267717	0.0218642	0.0294118	0.0272851	0.0183486	0.0259179	0.0211039	0.0271845	0.0325342	0.0403727	0.035461	0.0325926	0.020438	0.0342466	0.0272315	0.0230474	0.0236337	0.0306122	0.045977	0.042328	0.0416107	0.045354	0.0379747	0.0464135	0.0335366	0.0348639	
Canard à collier noir	0.0026834	0.0010753	0.0011628	8.85E-4	0.0	0.0015	0.0	0.0010152	0.0	0.0	0.0	8.019E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015129	0.0	0.0	0.0	0.0028736	0.0026455	0.0	0.0	0.0	0.0	0.0	8.503E-4	
Canard carolin	8.945E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0010152	0.0	0.0	0.0	0.0	0.0	0.0010799	0.0022624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016234	0.0019417	0.005137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
