









Frequency of observations in the selected location(s).:
Number of taxa: 	325

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	550.0	479.0	392.0	506.0	340.0	358.0	394.0	461.0	292.0	329.0	373.0	588.0	515.0	645.0	547.0	794.0	494.0	546.0	633.0	666.0	414.0	347.0	296.0	272.0	223.0	262.0	222.0	286.0	226.0	223.0	196.0	263.0	186.0	228.0	212.0	344.0	212.0	226.0	219.0	363.0	194.0	236.0	161.0	255.0	210.0	210.0	234.0	539.0	

Autruche d'Afrique	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0036364	0.0187891	0.0127551	0.0256917	0.0058824	0.0195531	0.0076142	0.0021692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042373	0.0	0.0	0.0047619	0.0190476	0.042735	0.0166976	
Cygne tuberculé	0.0072727	0.006263	0.0076531	0.0019763	0.0029412	0.0083799	0.0025381	0.0021692	0.0	0.006079	0.0053619	0.0034014	0.0019417	0.0046512	0.0	0.0012594	0.0	0.0	0.0015798	0.0015015	0.0024155	0.0057637	0.0033784	0.0	0.0	0.0038168	0.009009	0.0	0.0088496	0.0	0.0	0.0152091	0.0053763	0.0219298	0.009434	0.0116279	0.0	0.0	0.0136986	0.0055096	0.0206186	0.0127119	0.0062112	0.0	0.0	0.0142857	0.0128205	0.0018553	
Cygne noir	0.0	0.0020877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044248	0.0	0.0	0.0051546	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.1072727	0.177453	0.1377551	0.1778656	0.1647059	0.1843575	0.1294416	0.1127983	0.1232877	0.1914894	0.1233244	0.1581633	0.1203883	0.103876	0.1133455	0.0994962	0.1497976	0.1098901	0.0916272	0.1126126	0.1135266	0.1066282	0.125	0.1323529	0.0941704	0.1183206	0.1081081	0.1748252	0.159292	0.103139	0.1479592	0.0456274	0.0860215	0.1622807	0.1226415	0.1162791	0.0849057	0.1637168	0.1598174	0.15427	0.2061856	0.2330508	0.1180124	0.1882353	0.1761905	0.3428571	0.2905983	0.1855288	
Tadorne casarca	0.0	0.0	0.002551	0.0059289	0.0	0.0	0.0	0.0	0.0	0.0	0.002681	0.0	0.0	0.0	0.0	0.0012594	0.0040486	0.0	0.0015798	0.0015015	0.0	0.0	0.0033784	0.0036765	0.0	0.0	0.0	0.0	0.0	0.0	0.005102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027548	0.0051546	0.0	0.0062112	0.0	0.0047619	0.0	0.0	0.0	
Tadorne de Belon	0.0	0.0146138	0.005102	0.0118577	0.0029412	0.0167598	0.0	0.0086768	0.0	0.006079	0.0107239	0.0068027	0.0038835	0.0015504	0.0018282	0.0012594	0.0020243	0.0018315	0.0	0.0015015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114068	0.0	0.0	0.0	0.0	0.0	0.0044248	0.0091324	0.0	0.0051546	0.0	0.0	0.0156863	0.0	0.0095238	0.017094	0.0018553	
Canard musqué	0.0018182	0.0	0.002551	0.0019763	0.0	0.0055866	0.0076142	0.0015	0.0	0.0030395	0.0053619	0.0102041	0.0038835	0.0046512	0.0036563	0.0012594	0.0020243	0.0018315	0.0	0.003003	0.0	0.0	0.0033784	0.0	0.0	0.0038168	0.0	0.0	0.0	0.0044843	0.0	0.0	0.0	0.0087719	0.0	0.0015	0.0	0.0	0.0045662	0.0	0.0051546	0.0	0.0	0.0	0.0095238	0.0	0.0	0.0018553	
