









Frequency of observations in the selected location(s).:
Number of taxa: 	248

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	23.0	8.0	16.0	19.0	12.0	17.0	21.0	17.0	9.0	2.0	5.0	15.0	26.0	38.0	37.0	30.0	27.0	33.0	39.0	31.0	35.0	37.0	22.0	24.0	9.0	22.0	43.0	42.0	21.0	26.0	36.0	51.0	8.0	5.0	22.0	19.0	6.0	14.0	8.0	22.0	28.0	22.0	16.0	9.0	6.0	13.0	16.0	99.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0434783	0.125	0.0	0.1578947	0.0833333	0.0588235	0.2380952	0.0588235	0.1111111	0.5	0.0	0.2	0.3076923	0.2105263	0.0810811	0.5	0.2222222	0.030303	0.0512821	0.0967742	0.0015	0.1351351	0.0015	0.0416667	0.0	0.0	0.0232558	0.0238095	0.0015	0.0769231	0.0277778	0.0392157	0.0	0.0	0.1818182	0.0526316	0.0	0.2857143	0.0015	0.0454545	0.1428571	0.0909091	0.125	0.0	0.1666667	0.3076923	0.0625	0.2424242	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie rieuse	0.0	0.0	0.0	0.0	0.0833333	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010101	
Oie de toundra	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Bernache du Canada	0.0	0.0015	0.0625	0.1052632	0.0	0.0588235	0.047619	0.0588235	0.0	0.0	0.0	0.0666667	0.1538462	0.1315789	0.0015	0.0666667	0.0740741	0.030303	0.0015	0.0322581	0.0285714	0.0810811	0.0	0.0416667	0.0	0.0	0.0015	0.0238095	0.0	0.0	0.0	0.0	0.0	0.0	0.1363636	0.0526316	0.1666667	0.2142857	0.0	0.0454545	0.0714286	0.0454545	0.0	0.0	0.0	0.0	0.0	0.0808081	
Cygne tuberculé	0.0869565	0.125	0.25	0.5263158	0.25	0.1764706	0.3333333	0.1176471	0.3333333	0.5	0.2	0.2666667	0.3846154	0.4473684	0.3513514	0.5333333	0.4444444	0.2121212	0.2051282	0.3548387	0.2	0.2432432	0.1363636	0.2916667	0.3333333	0.0015	0.1162791	0.2380952	0.2857143	0.2307692	0.1666667	0.3529412	0.125	0.2	0.3636364	0.4210526	0.1666667	0.2142857	0.25	0.0909091	0.3571429	0.1818182	0.25	0.0015	0.3333333	0.2307692	0.3125	0.3434343	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020202	
