









Frequency of observations in the selected location(s).:
Number of taxa: 	258

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	29.0	9.0	9.0	15.0	7.0	15.0	16.0	26.0	20.0	14.0	15.0	21.0	24.0	39.0	68.0	46.0	42.0	40.0	29.0	47.0	19.0	15.0	41.0	45.0	48.0	31.0	30.0	33.0	23.0	15.0	21.0	29.0	20.0	13.0	17.0	22.0	16.0	39.0	21.0	33.0	7.0	5.0	5.0	6.0	1.0	1.0	25.0	57.0	

Oie cendrée	0.0	0.1111111	0.0	0.1333333	0.0	0.0	0.0	0.1923077	0.05	0.0	0.0666667	0.1428571	0.0416667	0.025641	0.0441176	0.1521739	0.0952381	0.05	0.0344828	0.0	0.0	0.0666667	0.0	0.0	0.0208333	0.0	0.0	0.0	0.0	0.0666667	0.0	0.0344828	0.0	0.0769231	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.04	0.0350877	
Oie rieuse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie de toundra	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie à bec court	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0	0.0	0.0	0.0	0.0	0.0666667	0.0625	0.0769231	0.0	0.0714286	0.0015	0.0	0.0	0.025641	0.0	0.0015	0.0	0.05	0.0344828	0.0	0.0	0.0	0.0243902	0.0	0.0625	0.0645161	0.0	0.0	0.0434783	0.0	0.0	0.0	0.0	0.0769231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0175439	
Cygne tuberculé	0.0344828	0.1111111	0.0015	0.2	0.0015	0.4	0.25	0.1923077	0.05	0.3571429	0.1333333	0.1904762	0.125	0.0512821	0.2205882	0.3695652	0.2857143	0.2	0.137931	0.106383	0.1578947	0.2	0.195122	0.1555556	0.1041667	0.1290323	0.3	0.1212121	0.0869565	0.1333333	0.047619	0.1724138	0.2	0.2307692	0.1176471	0.1818182	0.3125	0.1025641	0.2857143	0.1515152	0.1428571	0.0015	0.0	0.0	0.0	0.0015	0.12	0.1929825	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne à cou noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
anatidé sp. (oie sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025641	0.0	0.0	0.1428571	0.0	0.0	0.0	0.0	0.0	0.04	0.0	
Ouette d'Égypte	0.0	0.0015	0.1111111	0.1333333	0.0	0.2666667	0.0625	0.0769231	0.05	0.0714286	0.0015	0.0015	0.125	0.1025641	0.0441176	0.173913	0.1190476	0.225	0.137931	0.0425532	0.0526316	0.2	0.1707317	0.0888889	0.0625	0.1290323	0.0666667	0.1212121	0.0	0.0666667	0.1428571	0.137931	0.15	0.2307692	0.0	0.0454545	0.0625	0.0512821	0.0952381	0.0606061	0.0	0.0015	0.0015	0.1666667	0.0	0.0015	0.08	0.0701754	
