









Frequency of observations in the selected location(s).:
Number of taxa: 	263

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	17.0	17.0	15.0	29.0	11.0	7.0	17.0	25.0	18.0	8.0	14.0	22.0	24.0	32.0	27.0	32.0	57.0	36.0	32.0	36.0	27.0	18.0	19.0	28.0	17.0	21.0	20.0	23.0	15.0	24.0	21.0	25.0	18.0	11.0	18.0	11.0	11.0	5.0	4.0	16.0	6.0	5.0	4.0	19.0	7.0	5.0	15.0	35.0	

Oie à tête barrée	0.0	0.0	0.0666667	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.1764706	0.0588235	0.1333333	0.3448276	0.2727273	0.1428571	0.0588235	0.44	0.0555556	0.0015	0.0714286	0.0909091	0.25	0.15625	0.1481481	0.125	0.2105263	0.2777778	0.15625	0.0555556	0.037037	0.1111111	0.1052632	0.1785714	0.1176471	0.047619	0.1	0.0	0.0015	0.0833333	0.3809524	0.08	0.1666667	0.0	0.2222222	0.0909091	0.2727273	0.4	0.25	0.375	0.1666667	0.2	0.0015	0.1052632	0.0015	0.0015	0.4	0.2	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0625	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Oie rieuse	0.0588235	0.0015	0.0	0.0344828	0.0015	0.0015	0.0	0.0015	0.0015	0.0015	0.0714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666667	0.0285714	
Oie de toundra	0.0	0.0	0.0	0.0344828	0.0015	0.0015	0.0588235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	
Oie de taïga ou O. de toundra	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache nonnette	0.0588235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0	0.0588235	0.1333333	0.0689655	0.2727273	0.0	0.0588235	0.0	0.0555556	0.0015	0.2142857	0.0454545	0.125	0.09375	0.1111111	0.0625	0.1403509	0.0277778	0.09375	0.0555556	0.037037	0.1111111	0.1052632	0.0357143	0.0588235	0.047619	0.2	0.0434783	0.1333333	0.0416667	0.0	0.0015	0.0555556	0.0909091	0.0	0.0	0.0909091	0.2	0.0	0.0015	0.0	0.0015	0.0	0.0015	0.0	0.0015	0.0	0.0015	
