









Frequency of observations in the selected location(s).:
Number of taxa: 	220

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	23.0	10.0	6.0	14.0	27.0	15.0	24.0	23.0	22.0	26.0	31.0	63.0	34.0	23.0	19.0	35.0	23.0	36.0	33.0	29.0	28.0	9.0	14.0	7.0	2.0	8.0	10.0	18.0	7.0	8.0	11.0	7.0	16.0	7.0	11.0	28.0	45.0	29.0	10.0	13.0	2.0	15.0	14.0	22.0	16.0	7.0	4.0	8.0	

Oie cendrée	0.0	0.0	0.0	0.0	0.0740741	0.0	0.0	0.0	0.0	0.0384615	0.0	0.0	0.0294118	0.0	0.0526316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1111111	0.0	0.125	0.0	0.0	0.0	0.0	0.0909091	0.0	0.0	0.0	0.1	0.0769231	0.0	0.0	0.0	0.0454545	0.0625	0.0	0.0	0.0	
Bernache du Canada	0.1304348	0.0	0.0	0.1428571	0.0740741	0.0015	0.0015	0.1304348	0.0	0.0384615	0.1612903	0.0634921	0.1470588	0.0	0.0526316	0.1428571	0.0869565	0.0277778	0.0606061	0.1034483	0.1071429	0.0	0.0714286	0.1428571	0.0015	0.0015	0.1	0.0555556	0.0015	0.25	0.0015	0.0	0.0	0.0	0.1818182	0.1071429	0.0444444	0.1034483	0.1	0.0769231	0.0	0.0015	0.0714286	0.0909091	0.0	0.0	0.0	0.125	
Cygne tuberculé	0.173913	0.0	0.0	0.1428571	0.1481481	0.0	0.0416667	0.0434783	0.0015	0.1153846	0.0645161	0.1746032	0.1470588	0.0869565	0.0526316	0.1714286	0.1304348	0.0555556	0.0606061	0.137931	0.1428571	0.0	0.1428571	0.2857143	0.0	0.0015	0.2	0.4444444	0.1428571	0.125	0.0909091	0.0	0.125	0.2857143	0.2727273	0.25	0.1555556	0.0344828	0.3	0.0769231	0.0	0.0	0.0714286	0.2272727	0.25	0.4285714	0.25	0.25	
Cygne chanteur	0.0	0.0	0.0	0.0	0.037037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.0	0.1	0.0	0.0	0.1111111	0.0	0.0	0.0	0.0	0.0384615	0.0645161	0.047619	0.0882353	0.0	0.0526316	0.0285714	0.0434783	0.0	0.0606061	0.0344828	0.0357143	0.0015	0.0714286	0.0	0.0	0.125	0.1	0.0	0.0	0.0	0.0909091	0.0	0.0	0.0	0.0	0.0714286	0.0	0.0	0.0	0.1538462	0.0	0.0	0.0714286	0.0909091	0.0	0.0	0.0	0.125	
Tadorne de Belon	0.0	0.0	0.0	0.0	0.037037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0294118	0.0	0.0015	0.0	0.0434783	0.0	0.030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Canard musqué	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard mandarin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
