









Frequency of observations in the selected location(s).:
Number of taxa: 	419

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	487.0	179.0	64.0	120.0	114.0	79.0	135.0	139.0	90.0	132.0	206.0	506.0	365.0	390.0	581.0	682.0	381.0	276.0	266.0	385.0	218.0	187.0	197.0	254.0	208.0	218.0	194.0	218.0	174.0	261.0	196.0	269.0	172.0	176.0	212.0	283.0	258.0	234.0	409.0	809.0	378.0	262.0	161.0	91.0	68.0	66.0	31.0	251.0	

Oie cendrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012361	0.0	0.0	0.0	0.010989	0.0	0.0	0.0	0.0	
Anser sp. (forme domestique)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045872	0.0	0.0	0.0	0.0	0.005814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.0020534	0.0	0.0	0.0083333	0.0	0.0	0.0148148	0.0	0.0	0.0	0.0097087	0.0	0.0054795	0.0025641	0.0	0.0029326	0.0026247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012361	0.0	0.0	0.0062112	0.0	0.0	0.0	0.0	0.0039841	
Tadorne casarca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075758	0.0	0.0019763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038314	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114504	0.0062112	0.0	0.0	0.0	0.0	0.0	
Tadorne de Belon	0.0554415	0.0837989	0.109375	0.1333333	0.1578947	0.1265823	0.0888889	0.0935252	0.1222222	0.0909091	0.0582524	0.0889328	0.0520548	0.0641026	0.0826162	0.0645161	0.0734908	0.0652174	0.0902256	0.0545455	0.0366972	0.0427807	0.0609137	0.0669291	0.0480769	0.0321101	0.0360825	0.0412844	0.045977	0.0229885	0.0561224	0.0148699	0.0290698	0.0454545	0.0235849	0.0318021	0.0193798	0.0213675	0.0171149	0.0247219	0.0555556	0.0725191	0.0745342	0.0549451	0.1176471	0.1363636	0.0645161	0.0956175	
Canard musqué	0.0	0.0	0.0	0.0	0.0	0.0	0.0074074	0.0	0.0015	0.0075758	0.0	0.0039526	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0050761	0.003937	0.0	0.0015	0.0	0.0045872	0.0057471	0.0	0.0	0.0	0.0174419	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0012361	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0039841	
Canard mandarin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sarcelle d'été	0.0	0.0	0.0	0.0083333	0.0	0.0	0.0	0.0143885	0.0	0.0227273	0.0145631	0.041502	0.0191781	0.0128205	0.0086059	0.0015	0.0052493	0.0036232	0.0037594	0.0	0.0045872	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0038314	0.005102	0.0074349	0.0232558	0.0056818	0.0	0.0015	0.0	0.008547	0.0	0.0012361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard souchet	0.0513347	0.0782123	0.109375	0.1333333	0.1754386	0.0632911	0.0962963	0.1151079	0.1111111	0.1212121	0.092233	0.0810277	0.0493151	0.0384615	0.0258176	0.0131965	0.0104987	0.0072464	0.0037594	0.0051948	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0038314	0.0306122	0.0111524	0.0174419	0.0397727	0.0471698	0.0318021	0.0271318	0.0470085	0.0366748	0.0333745	0.1005291	0.0839695	0.1428571	0.1648352	0.1911765	0.1212121	0.1290323	0.0796813	
Canard chipeau	0.0431211	0.0614525	0.046875	0.1	0.0964912	0.0506329	0.0518519	0.0791367	0.0444444	0.0151515	0.0242718	0.0533597	0.0082192	0.0	0.0034423	0.0029326	0.0	0.0036232	0.0075188	0.0015	0.0	0.0	0.0015	0.007874	0.0096154	0.0045872	0.0	0.0045872	0.0114943	0.0114943	0.0255102	0.0037175	0.0174419	0.0227273	0.009434	0.0015	0.0116279	0.017094	0.00489	0.0086527	0.037037	0.0076336	0.0248447	0.043956	0.0441176	0.0151515	0.1290323	0.059761	
Canard siffleur	0.0410678	0.0837989	0.046875	0.075	0.0877193	0.0253165	0.0296296	0.0503597	0.0444444	0.0681818	0.0145631	0.0256917	0.0082192	0.0051282	0.0172117	0.0014663	0.0	0.0036232	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0038314	0.0	0.0	0.0	0.0056818	0.0	0.0	0.0116279	0.0	0.00489	0.0160692	0.0740741	0.0610687	0.0434783	0.0659341	0.0882353	0.0454545	0.0645161	0.0677291	
