









Frequency of observations in the selected location(s).:
Number of taxa: 	266

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	20.0	34.0	17.0	31.0	19.0	25.0	39.0	38.0	23.0	31.0	80.0	36.0	50.0	48.0	71.0	91.0	58.0	67.0	61.0	63.0	43.0	82.0	78.0	83.0	87.0	80.0	75.0	93.0	50.0	46.0	65.0	48.0	20.0	39.0	37.0	22.0	29.0	32.0	34.0	22.0	8.0	8.0	11.0	15.0	15.0	10.0	20.0	50.0	

Oie à tête barrée	0.05	0.0294118	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0322581	0.0125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0121951	0.0	0.0	0.0	0.0	0.0133333	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0454545	0.0015	0.0625	0.0294118	0.0454545	0.0	0.0	0.0	0.0	0.0666667	0.1	0.0	0.02	
Oie empereur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0263158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0344828	0.0	0.0294118	0.0	0.0	0.0	0.0015	0.0	0.0666667	0.1	0.0	0.0	
Oie cendrée	0.05	0.0294118	0.0015	0.0967742	0.0526316	0.04	0.0512821	0.0526316	0.0434783	0.0322581	0.0015	0.0277778	0.02	0.0015	0.0422535	0.021978	0.0344828	0.0447761	0.0163934	0.0015	0.0465116	0.0243902	0.0384615	0.0361446	0.0114943	0.0	0.04	0.0107527	0.02	0.1086957	0.0461538	0.0208333	0.0	0.1282051	0.0810811	0.1363636	0.1724138	0.25	0.0588235	0.0909091	0.0	0.0	0.0015	0.1333333	0.2	0.1	0.0015	0.02	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Anser sp. (forme domestique)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0344828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0434783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172414	0.0	0.0	0.0	0.0	0.0121951	0.0	0.0	0.0114943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache à cou roux	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.1	0.1470588	0.2352941	0.3225806	0.2631579	0.24	0.2820513	0.2105263	0.2608696	0.3225806	0.125	0.3888889	0.28	0.2083333	0.3098592	0.3296703	0.2931034	0.2238806	0.147541	0.1746032	0.1162791	0.0731707	0.1153846	0.0240964	0.0804598	0.0625	0.12	0.0752688	0.02	0.0652174	0.0769231	0.1875	0.05	0.2051282	0.1621622	0.1363636	0.2413793	0.21875	0.1470588	0.1818182	0.0	0.125	0.1818182	0.3333333	0.4	0.4	0.0	0.16	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0	0.025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010989	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	
anatidé sp. (oie sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.0	0.0	0.0	0.0967742	0.0	0.0	0.025641	0.0789474	0.0434783	0.0	0.0015	0.0555556	0.02	0.0208333	0.056338	0.0549451	0.0344828	0.0298507	0.0327869	0.015873	0.0	0.0121951	0.0128205	0.0	0.0	0.0	0.0	0.0107527	0.0	0.0	0.0153846	0.0	0.0	0.025641	0.0	0.0	0.0344828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne casarca	0.0	0.0	0.0	0.0645161	0.0	0.0	0.0	0.0	0.0434783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0294118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne de Belon	0.0	0.0	0.0588235	0.0322581	0.0	0.0	0.0	0.0263158	0.0	0.0	0.0375	0.0277778	0.02	0.0	0.0	0.010989	0.0172414	0.0	0.0163934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666667	0.0	0.0	0.0	0.0	
Canard musqué	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
Canard carolin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard mandarin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sarcelle d'été	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0015	0.0208333	0.0140845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0153846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard souchet	0.0	0.0	0.0588235	0.0967742	0.0	0.08	0.0512821	0.0789474	0.0434783	0.0322581	0.0375	0.0833333	0.04	0.0208333	0.0	0.032967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027027	0.0	0.0	0.03125	0.0	0.0454545	0.0	0.0015	0.1818182	0.0	0.0666667	0.1	0.05	0.02	
Canard chipeau	0.1	0.0588235	0.1176471	0.2903226	0.2105263	0.2	0.3589744	0.2631579	0.2173913	0.3548387	0.05	0.2777778	0.02	0.0208333	0.0704225	0.043956	0.0172414	0.0	0.0	0.0	0.0	0.0121951	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0217391	0.0153846	0.0208333	0.0	0.0	0.027027	0.0015	0.0	0.125	0.0294118	0.0454545	0.0	0.0015	0.1818182	0.2666667	0.0666667	0.1	0.05	0.14	
Canard siffleur	0.0	0.0294118	0.0588235	0.0967742	0.0	0.04	0.0	0.0	0.1304348	0.0	0.0125	0.0555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03125	0.0588235	0.0	0.0	0.0	0.0	0.0666667	0.0666667	0.0	0.0	0.02	
Canard colvert	0.15	0.2352941	0.1764706	0.3870968	0.3157895	0.28	0.3846154	0.4736842	0.4347826	0.6129032	0.25	0.5555556	0.42	0.2916667	0.4084507	0.3516484	0.3275862	0.5074627	0.2622951	0.2539683	0.2093023	0.1463415	0.1538462	0.0843373	0.1149425	0.0625	0.2133333	0.1182796	0.08	0.1956522	0.1692308	0.1666667	0.2	0.2820513	0.2432432	0.3181818	0.3103448	0.40625	0.4411765	0.3181818	0.25	0.0015	0.1818182	0.7333333	0.5333333	0.4	0.2	0.34	
Canard pilet	0.0	0.0	0.0	0.0	0.0	0.04	0.025641	0.0	0.0869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sarcelle d'hiver	0.05	0.0294118	0.1764706	0.1935484	0.1578947	0.08	0.2307692	0.0789474	0.173913	0.0645161	0.0875	0.1944444	0.04	0.0416667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0208333	0.05	0.0	0.0540541	0.0454545	0.0344828	0.0625	0.0882353	0.0	0.0	0.0015	0.1818182	0.3333333	0.2	0.1	0.05	0.06	
anatidé sp. (canard barboteur sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0263158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Nette rousse	0.0	0.0294118	0.0	0.0322581	0.0	0.04	0.0512821	0.1052632	0.1304348	0.0967742	0.025	0.1388889	0.14	0.2083333	0.1830986	0.1098901	0.137931	0.0895522	0.0327869	0.0634921	0.0232558	0.0121951	0.0128205	0.0120482	0.0344828	0.0	0.04	0.0215054	0.0	0.0	0.0307692	0.0625	0.0	0.0	0.0540541	0.0454545	0.0689655	0.0625	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.04	
Fuligule milouin	0.1	0.1470588	0.1176471	0.3225806	0.2631579	0.16	0.3846154	0.2631579	0.2173913	0.1935484	0.1375	0.1111111	0.08	0.0416667	0.084507	0.1428571	0.1206897	0.0447761	0.0163934	0.047619	0.0930233	0.0365854	0.0	0.0120482	0.0344828	0.0	0.04	0.0430108	0.02	0.0217391	0.0307692	0.0833333	0.05	0.0512821	0.0810811	0.0454545	0.0689655	0.125	0.1470588	0.0909091	0.0	0.0015	0.1818182	0.2	0.4	0.1	0.0	0.16	
Fuligule à bec cerclé	0.0	0.0	0.0	0.0322581	0.1052632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	0.0	0.0	0.0	0.0	0.02	
Fuligule nyroca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0140845	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217391	0.0	0.0208333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
