









Frequency of observations in the selected location(s).:
Number of taxa: 	384

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	30.0	24.0	22.0	64.0	50.0	50.0	57.0	48.0	31.0	37.0	25.0	94.0	43.0	65.0	80.0	98.0	58.0	54.0	66.0	109.0	70.0	58.0	48.0	93.0	55.0	87.0	147.0	142.0	92.0	75.0	135.0	141.0	68.0	39.0	86.0	83.0	53.0	48.0	26.0	56.0	43.0	23.0	34.0	18.0	18.0	38.0	21.0	113.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0333333	0.25	0.2272727	0.03125	0.22	0.1	0.0701754	0.1458333	0.1935484	0.0540541	0.0015	0.0425532	0.0697674	0.0769231	0.025	0.0306122	0.0344828	0.0	0.0015	0.0275229	0.0	0.0	0.0208333	0.0015	0.0	0.0344828	0.0	0.0140845	0.0434783	0.0133333	0.0222222	0.0070922	0.0147059	0.025641	0.0116279	0.0	0.0188679	0.0208333	0.0384615	0.0714286	0.0465116	0.0434783	0.0588235	0.1111111	0.1111111	0.0789474	0.0	0.0353982	
Oie rieuse	0.0333333	0.0416667	0.0015	0.015625	0.0	0.0	0.0	0.0208333	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0229885	0.0	0.0070423	0.0	0.0	0.0	0.0	0.0	0.0	0.0116279	0.0120482	0.0	0.0	0.0	0.0	0.0465116	0.0434783	0.0	0.0555556	0.0555556	0.0263158	0.0	0.0176991	
Oie de toundra	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
Oie à bec court	0.0333333	0.0416667	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0465116	0.0434783	0.0015	0.0555556	0.0555556	0.0	0.0	0.0176991	
Bernache cravant	0.1	0.3333333	0.1818182	0.1875	0.18	0.12	0.1403509	0.0833333	0.0967742	0.0810811	0.04	0.0638298	0.1627907	0.0769231	0.075	0.0816327	0.0689655	0.0015	0.030303	0.0183486	0.0142857	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0140845	0.0	0.0266667	0.0074074	0.0141844	0.0147059	0.0	0.0116279	0.0240964	0.0377358	0.0833333	0.2307692	0.1607143	0.1627907	0.0015	0.0882353	0.1666667	0.1666667	0.3421053	0.2380952	0.3539823	
Bernache nonnette	0.0015	0.0416667	0.0015	0.0	0.0	0.0	0.0	0.0208333	0.0645161	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0091743	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0263158	0.0	0.0015	
Bernache du Canada	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0153846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0141844	0.0	0.0015	0.0116279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	
Bernache à cou roux	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0263158	0.0	0.0	
