









Frequency of observations in the selected location(s).:
Number of taxa: 	324

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	269.0	162.0	205.0	290.0	222.0	255.0	242.0	246.0	224.0	231.0	246.0	391.0	293.0	298.0	287.0	267.0	255.0	322.0	298.0	353.0	241.0	242.0	218.0	210.0	173.0	217.0	184.0	208.0	117.0	121.0	149.0	224.0	161.0	174.0	117.0	197.0	159.0	191.0	176.0	191.0	130.0	174.0	123.0	148.0	134.0	127.0	116.0	218.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034843	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0148699	0.037037	0.0390244	0.0034483	0.0135135	0.0392157	0.0082645	0.0447154	0.0446429	0.034632	0.0081301	0.0179028	0.0204778	0.0268456	0.0348432	0.011236	0.0196078	0.015528	0.033557	0.0056657	0.0414938	0.0289256	0.0091743	0.0333333	0.017341	0.0138249	0.0054348	0.0144231	0.0	0.0015	0.0134228	0.0178571	0.0434783	0.0172414	0.0	0.0101523	0.0	0.0052356	0.0227273	0.0104712	0.0	0.0114943	0.0243902	0.0135135	0.0149254	0.015748	0.0086207	0.0137615	
Oie cygnoïde	0.0037175	0.0	0.0	0.0068966	0.0	0.0039216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046083	0.0	0.0	0.008547	0.0	0.0	0.0044643	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0052356	0.0076923	0.0057471	0.0	0.0067568	0.0	0.0	0.0	0.0	
Oie à bec court	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0015	0.0	0.0097561	0.0	0.0045045	0.0	0.0	0.0	0.0	0.0	0.0081301	0.0	0.0	0.0	0.0034843	0.0	0.0015	0.0031056	0.0	0.0	0.0	0.0041322	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0052356	0.0	0.0052356	0.0	0.0	0.0	0.0	0.0074627	0.0	0.0	0.0	
Hybride Oie cendrée x Bernache du Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0334572	0.0123457	0.0487805	0.0103448	0.0135135	0.0196078	0.0041322	0.0406504	0.0401786	0.008658	0.0162602	0.0076726	0.0170648	0.0100671	0.0209059	0.0187266	0.0117647	0.0279503	0.0067114	0.0113314	0.0165975	0.0082645	0.0015	0.0047619	0.0115607	0.0138249	0.0054348	0.0240385	0.017094	0.0082645	0.0134228	0.0267857	0.0124224	0.0172414	0.025641	0.0304569	0.0314465	0.026178	0.0056818	0.0209424	0.0153846	0.0172414	0.0243902	0.027027	0.0373134	0.015748	0.0086207	0.0183486	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062112	0.0057471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
anatidé sp. (oie sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0076923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068259	0.0033557	0.0	0.0	0.0039216	0.0015	0.0033557	0.0	0.0	0.0041322	0.0	0.0	0.0057803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne casarca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne de Belon	0.0	0.0061728	0.004878	0.0	0.0045045	0.0039216	0.0	0.004065	0.0044643	0.017316	0.0162602	0.0051151	0.0102389	0.0033557	0.0034843	0.0074906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0050761	0.0	0.0	0.0	0.0052356	0.0	0.0	0.0	0.0	0.0074627	0.0	0.0	0.0	
