









Frequency of observations in the selected location(s).:
Number of taxa: 	251

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	38.0	40.0	48.0	44.0	18.0	50.0	56.0	40.0	41.0	54.0	64.0	38.0	68.0	62.0	41.0	43.0	39.0	40.0	44.0	31.0	56.0	35.0	15.0	46.0	19.0	16.0	12.0	23.0	16.0	18.0	24.0	37.0	25.0	28.0	20.0	34.0	18.0	27.0	36.0	32.0	18.0	14.0	31.0	27.0	24.0	32.0	21.0	43.0	

Oie cendrée	0.0	0.025	0.0	0.0	0.0	0.0	0.0178571	0.025	0.0	0.0185185	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0277778	0.0	0.1111111	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie rieuse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Anser sp. (forme domestique)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147059	0.0	0.0	0.0	0.0	0.0	0.0227273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache cravant	0.0	0.0	0.0208333	0.0	0.0	0.0	0.0	0.0	0.0243902	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0185185	0.0	0.0	0.0147059	0.0483871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037037	0.0	0.0	0.0441176	0.0	0.0	0.0	0.0	0.0	0.0227273	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357143	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0015	0.075	0.0416667	0.0	0.0555556	0.04	0.0178571	0.025	0.0243902	0.037037	0.03125	0.0526316	0.1176471	0.0806452	0.0731707	0.0015	0.025641	0.025	0.0454545	0.0	0.0535714	0.0285714	0.0	0.0652174	0.0526316	0.0015	0.0833333	0.0869565	0.0	0.0555556	0.0416667	0.0015	0.0015	0.1071429	0.0015	0.0882353	0.0555556	0.037037	0.0833333	0.0015	0.1111111	0.0714286	0.0	0.037037	0.0833333	0.03125	0.0015	0.0232558	
Cygne noir	0.0	0.0	0.0	0.0	0.0555556	0.0	0.0178571	0.0	0.0243902	0.0	0.015625	0.0	0.0294118	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0277778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0487805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne casarca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne de Belon	0.0263158	0.0	0.0	0.0227273	0.0	0.0	0.0178571	0.0	0.0243902	0.0185185	0.015625	0.0526316	0.0147059	0.016129	0.0487805	0.0465116	0.025641	0.0	0.0227273	0.0322581	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0555556	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0277778	0.0	0.0	0.0	0.0645161	0.0740741	0.0416667	0.03125	0.0	0.0232558	
Canard musqué	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard à collier noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Canard carolin	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard mandarin	0.0	0.0	0.0	0.0	0.0555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	0.0	0.0	0.0	
Sarcelle d'été	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0015	0.0294118	0.016129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0416667	0.0015	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard souchet	0.0526316	0.075	0.0416667	0.0454545	0.0015	0.06	0.1071429	0.05	0.097561	0.0925926	0.015625	0.0263158	0.1323529	0.0483871	0.0	0.0015	0.025641	0.025	0.0	0.0	0.0	0.0	0.0666667	0.0217391	0.0	0.0	0.0	0.0434783	0.0625	0.0015	0.125	0.027027	0.08	0.1428571	0.15	0.0588235	0.0555556	0.037037	0.1111111	0.03125	0.0555556	0.2142857	0.2258065	0.1111111	0.2916667	0.1875	0.047619	0.0697674	
Canard chipeau	0.0	0.05	0.0	0.0227273	0.0	0.04	0.0535714	0.0	0.0487805	0.0185185	0.015625	0.0015	0.0294118	0.0483871	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0015	0.0	0.0015	0.0294118	0.1111111	0.0740741	0.0277778	0.0015	0.1111111	0.1428571	0.0967742	0.037037	0.125	0.0625	0.0015	0.0465116	
Canard siffleur	0.0263158	0.075	0.0208333	0.0	0.0555556	0.02	0.0357143	0.025	0.0243902	0.0	0.015625	0.0263158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0294118	0.0555556	0.0	0.0277778	0.03125	0.0	0.0	0.0645161	0.037037	0.125	0.09375	0.0	0.0465116	
Canard de Chiloé	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard colvert	0.0263158	0.075	0.2083333	0.0909091	0.0	0.08	0.0892857	0.1	0.1219512	0.0925926	0.046875	0.1578947	0.1176471	0.0967742	0.0487805	0.1860465	0.2051282	0.075	0.0909091	0.0967742	0.0535714	0.1142857	0.2	0.0869565	0.1578947	0.125	0.0833333	0.1304348	0.1875	0.1111111	0.2083333	0.027027	0.04	0.1785714	0.1	0.0588235	0.1111111	0.1481481	0.0833333	0.0625	0.0	0.1428571	0.1290323	0.0	0.0833333	0.03125	0.0015	0.0697674	
Canard pilet	0.0	0.0	0.0	0.0	0.0555556	0.0	0.0178571	0.025	0.0243902	0.0	0.0625	0.0263158	0.0294118	0.016129	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0	0.0	0.0740741	0.0277778	0.0	0.0555556	0.0714286	0.0	0.0	0.0416667	0.0625	0.0	0.0015	
Hybride Canard colvert x C. pilet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0322581	0.0	0.0	0.0	0.0	0.0	
Sarcelle d'hiver	0.0526316	0.075	0.0833333	0.0	0.0555556	0.1	0.0714286	0.1	0.0487805	0.0555556	0.0625	0.0526316	0.1029412	0.0806452	0.0	0.0015	0.025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0217391	0.0	0.0	0.0833333	0.0	0.0015	0.0015	0.125	0.0540541	0.08	0.0714286	0.15	0.0882353	0.1111111	0.0740741	0.0833333	0.09375	0.0555556	0.1428571	0.1290323	0.037037	0.2083333	0.1875	0.0	0.0465116	
Nette rousse	0.0	0.025	0.0	0.0	0.0555556	0.0	0.0535714	0.0	0.0	0.0	0.0	0.0	0.0294118	0.0322581	0.097561	0.0232558	0.0	0.05	0.0227273	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Fuligule milouin	0.0526316	0.175	0.0833333	0.0681818	0.0555556	0.06	0.125	0.075	0.097561	0.1481481	0.03125	0.0263158	0.0882353	0.0645161	0.0	0.0015	0.0015	0.0	0.0909091	0.0967742	0.0714286	0.1142857	0.0666667	0.1304348	0.1052632	0.125	0.0833333	0.0869565	0.0625	0.0015	0.125	0.0015	0.08	0.1785714	0.05	0.0588235	0.0015	0.037037	0.0555556	0.0625	0.1111111	0.1428571	0.1935484	0.0740741	0.125	0.15625	0.0952381	0.0232558	
Fuligule nyroca	0.0263158	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hybride Fuligule milouin x F. nyroca	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	0.0625	0.0	0.0232558	
Fuligule morillon	0.0526316	0.175	0.0833333	0.0454545	0.0555556	0.08	0.125	0.1	0.1463415	0.1666667	0.0625	0.0263158	0.1176471	0.1129032	0.0731707	0.0015	0.1025641	0.075	0.0909091	0.1290323	0.0714286	0.1142857	0.0666667	0.1521739	0.0526316	0.0625	0.0833333	0.2173913	0.0625	0.0015	0.125	0.027027	0.08	0.1428571	0.15	0.0882353	0.0015	0.037037	0.0555556	0.0625	0.1111111	0.2857143	0.1935484	0.1481481	0.25	0.21875	0.047619	0.0697674	
Fuligule milouinan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Macreuse noire	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Garrot à oeil d'or	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558	
Harle piette	0.0263158	0.0	0.0208333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Harle bièvre	0.0	0.075	0.0208333	0.0227273	0.0	0.04	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037037	0.0	0.0	0.0	0.0232558	
Érismature rousse	0.0015	0.0	0.0208333	0.0	0.0	0.0	0.0	0.025	0.0243902	0.0185185	0.046875	0.0015	0.0588235	0.0322581	0.0	0.0232558	0.0	0.05	0.0681818	0.0322581	0.0178571	0.0	0.0666667	0.0652174	0.0	0.0	0.0	0.0869565	0.1875	0.0555556	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0277778	0.0	0.0555556	0.1428571	0.0322581	0.0740741	0.0833333	0.03125	0.0	0.0	
Perdrix grise	0.0	0.025	0.0	0.0454545	0.0555556	0.0	0.0	0.0	0.0243902	0.0	0.015625	0.0	0.0147059	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	0.027027	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558	
Faisan vénéré	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Faisan de Colchide	0.0	0.0	0.0208333	0.0	0.0	0.02	0.0	0.025	0.0	0.0185185	0.015625	0.0526316	0.0441176	0.0967742	0.0731707	0.0465116	0.0015	0.025	0.0015	0.0015	0.0357143	0.0285714	0.0666667	0.0015	0.0	0.0015	0.0015	0.0	0.0	0.0015	0.0015	0.027027	0.0	0.0	0.0015	0.0	0.1111111	0.0	0.0555556	0.0	0.0	0.0714286	0.0967742	0.037037	0.0	0.0	0.0	0.0015	
