









Frequency of observations in the selected location(s).:
Number of taxa: 	260

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	18.0	9.0	5.0	13.0	0.0	12.0	17.0	8.0	14.0	10.0	20.0	16.0	27.0	20.0	14.0	21.0	37.0	49.0	25.0	36.0	23.0	8.0	16.0	12.0	14.0	18.0	21.0	21.0	12.0	14.0	19.0	23.0	9.0	5.0	13.0	15.0	5.0	3.0	2.0	16.0	1.0	2.0	1.0	3.0	4.0	5.0	4.0	18.0	

Oie cendrée	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333	0.0	0.0015	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	
Oie rieuse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.5	0.0	0.0015	0.0	0.0	0.0	0.0	
Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619	0.027027	0.0	0.04	0.0555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.1666667	0.0015	0.0	0.0769231	0.0	0.1666667	0.0015	0.25	0.0015	0.2	0.15	0.25	0.1111111	0.05	0.0714286	0.1428571	0.0810811	0.122449	0.16	0.1666667	0.2173913	0.25	0.125	0.0833333	0.0	0.0015	0.1428571	0.2380952	0.3333333	0.2857143	0.3684211	0.3913043	0.3333333	0.8	0.3076923	0.2666667	0.6	0.3333333	0.0	0.0625	0.0015	0.0	0.0	0.0	0.25	0.0	0.25	0.2777778	
Ouette d'Égypte	0.0	0.0	0.0	0.0	0.0	0.0833333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1304348	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne casarca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0015	0.0714286	0.0526316	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne de Belon	0.0	0.0015	0.0	0.0769231	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0015	0.047619	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.25	0.0	0.0	0.0555556	
Canard musqué	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard mandarin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sarcelle d'été	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.25	0.0740741	0.05	0.0015	0.047619	0.027027	0.0612245	0.04	0.0	0.0	0.125	0.0	0.0833333	0.0	0.0	0.0015	0.047619	0.1666667	0.2142857	0.1578947	0.173913	0.2222222	0.4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard souchet	0.1666667	0.0015	0.0	0.0769231	0.0	0.0833333	0.0015	0.25	0.0015	0.2	0.1	0.25	0.1111111	0.05	0.0714286	0.1428571	0.0540541	0.1020408	0.0	0.0555556	0.0869565	0.0	0.0625	0.0833333	0.0015	0.0	0.047619	0.0952381	0.1666667	0.1428571	0.2631579	0.2173913	0.3333333	0.6	0.3076923	0.2666667	0.6	0.6666667	0.5	0.1875	0.0015	0.5	0.0	0.0	0.25	0.0	0.25	0.2777778	
Canard chipeau	0.1111111	0.0015	0.0015	0.0769231	0.0	0.0833333	0.0015	0.125	0.0015	0.2	0.05	0.1875	0.1481481	0.0	0.0015	0.1428571	0.0810811	0.122449	0.08	0.1111111	0.2173913	0.25	0.125	0.0833333	0.0	0.0	0.0952381	0.1428571	0.25	0.2857143	0.3157895	0.3478261	0.3333333	0.8	0.3076923	0.2	0.6	0.3333333	0.5	0.1875	0.0015	0.0	0.0	0.0	0.0	0.0	0.25	0.2777778	
Canard siffleur	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0015	0.125	0.0015	0.0015	0.1	0.0625	0.0740741	0.0	0.0	0.047619	0.027027	0.0204082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666667	0.2	0.3333333	0.5	0.0625	0.0015	0.0	0.0	0.0	0.5	0.0	0.25	0.2777778	
Canard colvert	0.3333333	0.2222222	0.0015	0.1538462	0.0015	0.1666667	0.2941176	0.5	0.0714286	0.4	0.45	0.375	0.2592593	0.15	0.2857143	0.4761905	0.3243243	0.2653061	0.28	0.4166667	0.5217391	0.25	0.125	0.25	0.1428571	0.0555556	0.2857143	0.2857143	0.25	0.5	0.5263158	0.4782609	0.5555556	1.0	0.4615385	0.4	0.8	0.6666667	0.5	0.1875	0.0015	0.5	1.0	1.0	0.5	0.4	0.5	0.4444444	
Canard pilet	0.0555556	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0015	0.05	0.0625	0.0	0.0	0.0	0.047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.1333333	0.4	0.0015	0.5	0.0625	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0015	0.1666667	
Sarcelle d'hiver	0.1666667	0.2222222	0.0	0.0769231	0.0	0.0833333	0.0015	0.125	0.0	0.1	0.15	0.1875	0.037037	0.0	0.0015	0.0952381	0.027027	0.0612245	0.04	0.0277778	0.0434783	0.0	0.0625	0.0833333	0.0	0.0015	0.047619	0.047619	0.1666667	0.3571429	0.2631579	0.3043478	0.3333333	0.8	0.1538462	0.2666667	0.6	0.6666667	0.5	0.1875	0.0015	0.5	0.0	0.0	0.5	0.2	0.25	0.2222222	
Nette rousse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.1	0.0015	0.0625	0.0	0.0015	0.0015	0.0952381	0.0	0.0408163	0.04	0.0277778	0.0434783	0.0	0.0625	0.0015	0.0	0.0015	0.0	0.047619	0.0833333	0.0714286	0.0526316	0.173913	0.0	0.4	0.0769231	0.0666667	0.2	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0555556	
Fuligule milouin	0.1111111	0.0015	0.0	0.0769231	0.0	0.0833333	0.0015	0.25	0.0015	0.2	0.15	0.1875	0.1111111	0.05	0.0015	0.2857143	0.0810811	0.1020408	0.16	0.1666667	0.1304348	0.0	0.125	0.0833333	0.0	0.0555556	0.0952381	0.1904762	0.25	0.3571429	0.3157895	0.3478261	0.3333333	0.8	0.2307692	0.2666667	0.6	0.6666667	0.5	0.125	0.0	0.5	0.0	0.0	0.25	0.0	0.25	0.2222222	
Fuligule nyroca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0015	0.037037	0.05	0.0	0.0015	0.0015	0.0204082	0.08	0.0555556	0.0434783	0.0015	0.125	0.0833333	0.0015	0.0	0.0	0.047619	0.1666667	0.1428571	0.0015	0.0869565	0.1111111	0.2	0.0	0.1333333	0.2	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Fuligule morillon	0.1666667	0.0015	0.0	0.0769231	0.0	0.0833333	0.0015	0.25	0.0015	0.2	0.1	0.1875	0.1111111	0.05	0.0	0.1904762	0.0810811	0.1020408	0.16	0.1111111	0.0869565	0.125	0.125	0.0833333	0.0	0.0015	0.0952381	0.1428571	0.1666667	0.2142857	0.2631579	0.2608696	0.3333333	0.6	0.1538462	0.2	0.4	0.3333333	0.5	0.125	0.0	0.0	0.0	0.0	0.0	0.2	0.25	0.2777778	
Fuligule milouinan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Macreuse noire	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
