









Frequency of observations in the selected location(s).:
Number of taxa: 	377

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	126.0	109.0	116.0	146.0	124.0	130.0	143.0	130.0	154.0	142.0	181.0	283.0	172.0	160.0	170.0	160.0	167.0	153.0	123.0	197.0	153.0	105.0	74.0	133.0	69.0	96.0	84.0	148.0	138.0	110.0	117.0	149.0	110.0	69.0	107.0	138.0	89.0	121.0	91.0	135.0	111.0	114.0	93.0	122.0	125.0	109.0	98.0	172.0	

Dendrocygne veuf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055249	0.0106007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065359	0.0	0.0050761	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0555556	0.0275229	0.0948276	0.0958904	0.0725806	0.0923077	0.0559441	0.1230769	0.1298701	0.1056338	0.0607735	0.1024735	0.0755814	0.08125	0.0882353	0.04375	0.0359281	0.0980392	0.0406504	0.0456853	0.0261438	0.0095238	0.0675676	0.0300752	0.0434783	0.0208333	0.0238095	0.0405405	0.0217391	0.0727273	0.025641	0.0134228	0.0272727	0.0	0.0280374	0.0362319	0.1011236	0.0330579	0.0769231	0.1333333	0.0630631	0.0789474	0.0645161	0.1065574	0.056	0.0642202	0.0204082	0.0348837	
Oie cygnoïde	0.0	0.0	0.0086207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Hybride Oie cendrée x O. cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie rieuse	0.031746	0.0366972	0.0431034	0.0205479	0.016129	0.0076923	0.027972	0.0153846	0.0	0.0	0.0110497	0.0	0.005814	0.0	0.0	0.00625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0337079	0.0	0.0015	0.0444444	0.009009	0.0087719	0.0	0.0163934	0.032	0.0275229	0.0102041	0.0116279	
Oie de toundra	0.0079365	0.0	0.0	0.0136986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0224719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie de taïga ou O. de toundra	0.0079365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie à bec court	0.0	0.0	0.0	0.0136986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072464	0.0	0.0	0.010989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Anser sp.	0.0079365	0.0091743	0.0086207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0093458	0.0	0.0	0.0082645	0.0	0.0074074	0.0	0.0	0.0	0.0	0.0	0.0	0.0102041	0.0	
Bernache cravant	0.0396825	0.0366972	0.0086207	0.0136986	0.0241935	0.0	0.013986	0.0153846	0.0	0.0	0.0276243	0.0212014	0.0	0.01875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0747664	0.0652174	0.2134831	0.107438	0.0659341	0.1185185	0.0540541	0.0964912	0.0860215	0.0491803	0.056	0.0642202	0.0306122	0.0	
