









Frequency of observations in the selected location(s).:
Number of taxa: 	318

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	74.0	91.0	67.0	94.0	56.0	52.0	106.0	101.0	101.0	105.0	131.0	205.0	191.0	129.0	165.0	223.0	244.0	202.0	202.0	176.0	172.0	146.0	90.0	134.0	106.0	143.0	195.0	167.0	91.0	71.0	61.0	143.0	117.0	96.0	113.0	137.0	73.0	68.0	70.0	104.0	80.0	87.0	59.0	100.0	36.0	43.0	31.0	70.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0	0.032967	0.0	0.0106383	0.0714286	0.0576923	0.0283019	0.009901	0.019802	0.0190476	0.0015	0.0	0.0015	0.0	0.0	0.0044843	0.0015	0.0	0.009901	0.0015	0.005814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615	0.0375	0.0015	0.0169492	0.02	0.0015	0.0015	0.0322581	0.0	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044843	0.0122951	0.0049505	0.0	0.0	0.0	0.0	0.0111111	0.0	0.0	0.006993	0.0	0.005988	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0294118	0.0	0.0192308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie de toundra	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Bernache cravant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0040984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache nonnette	0.0015	0.0	0.0	0.0	0.0	0.0	0.009434	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0	0.0015	0.0015	0.0015	0.0	0.0015	0.009434	0.009901	0.009901	0.0095238	0.0015	0.0097561	0.0052356	0.0015	0.0	0.0134529	0.0204918	0.0	0.0148515	0.0113636	0.0	0.0136986	0.0333333	0.0298507	0.0	0.0	0.0	0.005988	0.0	0.0	0.0	0.006993	0.0	0.0104167	0.0	0.0015	0.0015	0.0147059	0.0015	0.0	0.0	0.0114943	0.0169492	0.0015	0.0277778	0.0	0.0	0.0142857	
Cygne tuberculé	0.1216216	0.1868132	0.119403	0.1382979	0.1964286	0.1346154	0.1603774	0.1980198	0.2178218	0.1333333	0.1832061	0.1463415	0.0942408	0.2170543	0.2121212	0.206278	0.1680328	0.1435644	0.1980198	0.1818182	0.2093023	0.1643836	0.1444444	0.141791	0.1320755	0.1258741	0.1230769	0.1556886	0.1868132	0.1690141	0.1147541	0.2237762	0.1965812	0.1979167	0.159292	0.1678832	0.1232877	0.2205882	0.2285714	0.2115385	0.1875	0.1494253	0.0847458	0.17	0.0833333	0.1395349	0.2580645	0.2285714	
