









Frequency of observations in the selected location(s).:
Number of taxa: 	308

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	221.0	155.0	211.0	277.0	171.0	227.0	267.0	218.0	220.0	256.0	521.0	483.0	402.0	385.0	522.0	511.0	358.0	466.0	365.0	394.0	255.0	301.0	274.0	345.0	187.0	232.0	205.0	196.0	168.0	142.0	222.0	190.0	195.0	145.0	235.0	255.0	219.0	209.0	216.0	243.0	196.0	225.0	130.0	188.0	152.0	199.0	133.0	269.0	

Dendrocygne veuf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Dendrocygne fauve	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053191	0.0	0.0	0.0	0.0	
Oie à tête barrée	0.0	0.0064516	0.0	0.0144404	0.0233918	0.0	0.0	0.0	0.0090909	0.0039063	0.0019194	0.0020704	0.0024876	0.0	0.0	0.0019569	0.0	0.0	0.0	0.0025381	0.0	0.0	0.0	0.0057971	0.0	0.0	0.0	0.005102	0.0	0.0	0.0045045	0.0	0.0	0.0	0.0	0.0	0.0045662	0.0047847	0.0	0.0082305	0.0	0.0133333	0.0153846	0.0106383	0.0	0.0	0.0075188	0.0	
Oie cendrée	0.0045249	0.0193548	0.014218	0.0180505	0.0175439	0.0220264	0.0187266	0.0045872	0.0090909	0.015625	0.0057582	0.0144928	0.0099502	0.012987	0.0076628	0.0019569	0.0083799	0.0150215	0.0015	0.0076142	0.0039216	0.0	0.0072993	0.0115942	0.0053476	0.0086207	0.004878	0.005102	0.0059524	0.0140845	0.0	0.0052632	0.0051282	0.0137931	0.0042553	0.027451	0.0136986	0.0287081	0.0185185	0.0452675	0.0459184	0.0488889	0.0538462	0.0319149	0.0328947	0.0100503	0.037594	0.0074349	
Oie cygnoïde	0.0045249	0.0	0.0047393	0.0	0.0	0.0	0.0	0.0	0.0045455	0.0078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0027933	0.0	0.0	0.0015	0.0	0.0	0.0	0.0057971	0.0	0.0	0.0	0.0	0.0	0.0070423	0.0	0.0	0.0	0.0	0.0	0.0039216	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0111524	
Oie à bec court	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047847	0.0	0.0041152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Anser sp. (forme domestique)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053191	0.0	0.0	0.0	0.0	
Bernache cravant	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
