









Frequency of observations in the selected location(s).:
Number of taxa: 	527

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	1435.0	1334.0	1073.0	1432.0	1219.0	1248.0	1600.0	1461.0	1425.0	1193.0	1400.0	2340.0	1650.0	1703.0	1845.0	1938.0	1446.0	1561.0	1321.0	2011.0	1236.0	1246.0	990.0	1241.0	814.0	903.0	1042.0	1406.0	1043.0	1287.0	1187.0	1892.0	1683.0	1650.0	1852.0	2505.0	4207.0	2852.0	2103.0	2546.0	1691.0	1695.0	1384.0	1950.0	1679.0	1380.0	874.0	1532.0	

Oie cendrée	0.0020906	0.0014993	0.0018639	0.0	0.0049221	0.0040064	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014265	0.0027494	5.914E-4	0.0011799	7.225E-4	5.128E-4	0.0011912	7.246E-4	0.0022883	0.0032637	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	8.013E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hybride Oie cendrée x O. cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.942E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie à bec court	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0019639	0.0023655	0.0017699	7.225E-4	0.0015	0.0	0.0	0.0	0.0	
Anser sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.755E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache cravant	0.0034843	0.0	0.0015	6.983E-4	0.0	0.0	0.0015	0.0027379	0.0015	0.0	0.0015	4.274E-4	6.061E-4	0.0	5.42E-4	0.0	0.0	6.406E-4	7.57E-4	0.0	8.091E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010519	0.0028531	0.003535	0.0035482	0.0011799	0.0	0.0015	5.956E-4	7.246E-4	0.0045767	0.0	
Cygne tuberculé	0.0	0.0	0.0	0.0015	0.002461	8.013E-4	6.25E-4	0.0034223	7.018E-4	0.0016764	0.0014286	0.0012821	0.0012121	0.0011744	5.42E-4	0.002064	0.0	0.0	0.0	4.973E-4	8.091E-4	0.0024077	0.0030303	0.0016116	0.002457	0.0011074	0.0028791	7.112E-4	0.0028763	0.001554	0.0016849	0.0015856	5.942E-4	0.0042424	0.0016199	0.0015968	9.508E-4	7.013E-4	0.0014265	0.0	0.0	0.0	0.0	5.128E-4	5.956E-4	7.246E-4	0.0	0.0019582	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.916E-4	0.0	0.0	0.0	8.091E-4	0.0	0.0	0.0	0.0012285	0.0	0.0019194	0.002845	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
