









Frequency of observations in the selected location(s).:
Number of taxa: 	241

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	71.0	75.0	57.0	80.0	58.0	59.0	56.0	75.0	52.0	69.0	66.0	112.0	91.0	82.0	92.0	104.0	92.0	87.0	83.0	114.0	83.0	101.0	72.0	104.0	96.0	92.0	80.0	89.0	69.0	56.0	58.0	68.0	61.0	66.0	54.0	75.0	40.0	52.0	31.0	63.0	47.0	50.0	43.0	69.0	74.0	68.0	46.0	116.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0120482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0	0.04	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0175439	0.0120482	0.0	0.0	0.0	0.0	0.0217391	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0491803	0.0151515	0.0	0.0	0.025	0.0192308	0.0	0.0	0.0212766	0.02	0.0232558	0.0144928	0.0	0.0	0.0	0.0	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0151515	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108696	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Anser sp. (forme domestique)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0120482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0422535	0.04	0.0175439	0.025	0.0344828	0.0169492	0.0535714	0.04	0.0192308	0.0289855	0.0606061	0.0446429	0.1428571	0.0609756	0.0217391	0.0576923	0.0108696	0.0229885	0.0722892	0.0789474	0.0120482	0.009901	0.0277778	0.0015	0.0520833	0.0434783	0.0375	0.0337079	0.0289855	0.0714286	0.0689655	0.0588235	0.0327869	0.030303	0.0185185	0.0533333	0.025	0.0769231	0.0322581	0.047619	0.0638298	0.04	0.0465116	0.0434783	0.0540541	0.0735294	0.0652174	0.0775862	
Hybride Oie cendrée x Bernache du Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217391	0.0	
Cygne tuberculé	0.084507	0.0266667	0.0015	0.05	0.0689655	0.0677966	0.0357143	0.04	0.0769231	0.0434783	0.1060606	0.0535714	0.0769231	0.1097561	0.0978261	0.1153846	0.1521739	0.1149425	0.1686747	0.1403509	0.060241	0.0792079	0.0972222	0.0480769	0.1145833	0.0978261	0.075	0.0898876	0.0869565	0.1428571	0.0862069	0.0735294	0.147541	0.0757576	0.037037	0.12	0.025	0.0769231	0.0322581	0.0793651	0.106383	0.02	0.0697674	0.1304348	0.1891892	0.2058824	0.0869565	0.137931	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.010989	0.0121951	0.0	0.0096154	0.0108696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0151515	0.0	0.0	0.0	0.0108696	0.0	0.0108696	0.0	0.0120482	0.0	0.0120482	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne casarca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne de Belon	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0192308	0.0	0.0344828	0.0120482	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0125	0.011236	0.0144928	0.0	0.0	0.0	0.0163934	0.0	0.0185185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0147059	0.0	0.0	
Canard musqué	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard mandarin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0294118	0.0	0.0	
Sarcelle d'été	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192308	0.0	0.0	0.0089286	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0163934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard souchet	0.0	0.0133333	0.0	0.0	0.0	0.0	0.0	0.0	0.0192308	0.0	0.0	0.0178571	0.010989	0.0	0.0	0.0096154	0.0	0.0114943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011236	0.0289855	0.0	0.0	0.0	0.0163934	0.0151515	0.0	0.0133333	0.0	0.0	0.0322581	0.0	0.0425532	0.0	0.0232558	0.0144928	0.0135135	0.0441176	0.0	0.0	
Canard chipeau	0.0140845	0.0133333	0.0	0.0125	0.0	0.0	0.0	0.0133333	0.0192308	0.0	0.0	0.0089286	0.010989	0.0	0.0	0.0192308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0322581	0.015873	0.0212766	0.0	0.0	0.0289855	0.0135135	0.0735294	0.0217391	0.0172414	
Canard siffleur	0.0140845	0.0133333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0322581	0.0	0.0	0.0	0.0	0.0	0.027027	0.0	0.0	0.0	
Canard de Chine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
Canard colvert	0.1971831	0.2133333	0.0701754	0.1625	0.2413793	0.1864407	0.1607143	0.2	0.25	0.173913	0.2575758	0.2589286	0.3296703	0.2682927	0.2608696	0.3269231	0.2717391	0.3333333	0.3855422	0.3421053	0.2168675	0.2178218	0.1805556	0.1346154	0.1458333	0.173913	0.125	0.1460674	0.1304348	0.2321429	0.2241379	0.1911765	0.2459016	0.2121212	0.2037037	0.28	0.225	0.1153846	0.1290323	0.2698413	0.1914894	0.12	0.1860465	0.2318841	0.2837838	0.3088235	0.2391304	0.2241379	
Canard pilet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0322581	0.0	0.0212766	0.0	0.0	0.0	0.0	0.0	0.0	0.0086207	
Sarcelle d'hiver	0.0	0.0266667	0.0015	0.025	0.0172414	0.0169492	0.0178571	0.0	0.0	0.0	0.030303	0.0	0.0	0.0	0.0108696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0441176	0.0163934	0.0454545	0.0	0.0133333	0.05	0.0	0.0645161	0.0	0.0212766	0.0	0.0232558	0.0289855	0.0675676	0.1029412	0.0217391	0.0	
Nette rousse	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0144928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0120482	0.0175439	0.0	0.0	0.0138889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Fuligule milouin	0.0140845	0.0133333	0.0	0.025	0.0	0.0	0.0	0.0	0.0192308	0.0	0.0151515	0.0267857	0.0	0.0365854	0.0434783	0.0480769	0.0326087	0.0	0.0240964	0.0087719	0.0240964	0.0	0.0	0.0096154	0.0	0.0	0.0	0.0	0.0144928	0.0	0.0344828	0.0294118	0.0015	0.0151515	0.0	0.0266667	0.0	0.0	0.0322581	0.0	0.0212766	0.0	0.0232558	0.0289855	0.0540541	0.0588235	0.0015	0.0086207	
Fuligule morillon	0.0140845	0.0266667	0.0	0.0	0.0172414	0.0	0.0	0.0	0.0384615	0.0	0.030303	0.0178571	0.010989	0.0	0.0108696	0.0288462	0.0217391	0.0114943	0.0361446	0.0	0.0240964	0.0015	0.0	0.0	0.0	0.0	0.0	0.011236	0.0	0.0	0.0344828	0.0294118	0.0163934	0.0151515	0.0	0.0133333	0.0	0.0	0.0322581	0.0	0.0212766	0.0	0.0232558	0.0434783	0.0405405	0.0294118	0.0	0.0	
