









Frequency of observations in the selected location(s).:
Number of taxa: 	339

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	231.0	202.0	201.0	293.0	168.0	254.0	217.0	201.0	235.0	250.0	335.0	384.0	308.0	318.0	348.0	423.0	379.0	482.0	291.0	555.0	253.0	308.0	223.0	321.0	223.0	250.0	217.0	274.0	129.0	138.0	126.0	231.0	180.0	173.0	201.0	178.0	171.0	170.0	167.0	160.0	157.0	138.0	114.0	158.0	136.0	118.0	137.0	234.0	

Dendrocygne veuf	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Dendrocygne fauve	0.0	0.0	0.0099502	0.0068259	0.0015	0.003937	0.0	0.0	0.0	0.0	0.0	0.0026042	0.0	0.0	0.0	0.0	0.0026385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044843	0.0015	0.0	0.0	0.0	0.0072464	0.0079365	0.008658	0.0166667	0.0057803	0.0049751	0.011236	0.0116959	0.0	0.0	0.0	0.0063694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie à tête barrée	0.0	0.0	0.0	0.003413	0.0119048	0.0015	0.0046083	0.0	0.0	0.0	0.0059701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044843	0.0062305	0.0015	0.0015	0.0046083	0.0036496	0.0015	0.0144928	0.015873	0.008658	0.0055556	0.0	0.0049751	0.0015	0.005848	0.0015	0.005988	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	
Oie cendrée	0.008658	0.0049505	0.0099502	0.0	0.0119048	0.019685	0.0138249	0.0149254	0.0085106	0.008	0.0149254	0.0078125	0.0	0.0015	0.0028736	0.0023641	0.0	0.0062241	0.0068729	0.0072072	0.0316206	0.0292208	0.0224215	0.0186916	0.0179372	0.012	0.0092166	0.0109489	0.0775194	0.0652174	0.015873	0.0562771	0.0166667	0.0346821	0.0298507	0.0224719	0.0116959	0.0117647	0.005988	0.0375	0.0254777	0.0434783	0.0263158	0.0189873	0.0	0.0084746	0.0072993	0.0	
Oie cygnoïde	0.008658	0.009901	0.0099502	0.0015	0.0119048	0.011811	0.0	0.0099502	0.0042553	0.004	0.0059701	0.0052083	0.0	0.0	0.0	0.0	0.0	0.0020747	0.0	0.0018018	0.0	0.0032468	0.0089686	0.0062305	0.0044843	0.004	0.0	0.0072993	0.0077519	0.0	0.0	0.004329	0.0	0.017341	0.0049751	0.0224719	0.005848	0.0176471	0.011976	0.0	0.0063694	0.0217391	0.0	0.0	0.0073529	0.0015	0.0072993	0.0	
Oie rieuse	0.004329	0.0049505	0.0099502	0.0307167	0.0119048	0.023622	0.0276498	0.0049751	0.0042553	0.0	0.0059701	0.0026042	0.0	0.0	0.0057471	0.0047281	0.0026385	0.0041494	0.0103093	0.0054054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0049751	0.0	0.0	0.0058824	0.005988	0.0	0.0063694	0.0	0.0	0.0	0.0	0.0084746	0.0072993	0.008547	
Anser sp. (forme domestique)	0.0	0.0	0.0	0.0	0.0059524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Anser sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0085106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache cravant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0126582	0.0	0.0	0.0	0.0042735	
Bernache nonnette	0.004329	0.0148515	0.0149254	0.003413	0.0238095	0.0	0.0	0.0015	0.0	0.004	0.0	0.0026042	0.0	0.0031447	0.0	0.0015	0.005277	0.0015	0.0068729	0.0	0.0039526	0.0227273	0.0134529	0.0124611	0.0015	0.0	0.0046083	0.0072993	0.0465116	0.0289855	0.0015	0.021645	0.0111111	0.0231214	0.0149254	0.0168539	0.005848	0.0058824	0.011976	0.01875	0.0063694	0.0015	0.0087719	0.0063291	0.0147059	0.0015	0.0145985	0.0015	
Bernache de Hutchins	0.0	0.009901	0.0	0.003413	0.0059524	0.0	0.0	0.0	0.012766	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063291	0.0	0.0	0.0072993	0.0	
Hybride Bernache nonnette x B. de Hutchins	0.0	0.0	0.0015	0.003413	0.0059524	0.007874	0.0046083	0.0099502	0.012766	0.008	0.0	0.0026042	0.0032468	0.0031447	0.0057471	0.0023641	0.0	0.0	0.0	0.0018018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005618	0.0116959	0.0	0.005988	0.00625	0.0063694	0.0	0.0175439	0.0443038	0.0220588	0.0084746	0.0145985	0.0042735	
Bernache du Canada	0.3506494	0.3267327	0.3532338	0.3720137	0.3809524	0.3346457	0.3410138	0.3731343	0.4425532	0.412	0.4208955	0.4140625	0.4220779	0.4433962	0.3936782	0.4018913	0.353562	0.3921162	0.3676976	0.3207207	0.2806324	0.2792208	0.2466368	0.3021807	0.2914798	0.324	0.2534562	0.2956204	0.379845	0.3043478	0.2857143	0.3636364	0.3	0.4277457	0.278607	0.3595506	0.3157895	0.3588235	0.2874251	0.3	0.3694268	0.3188406	0.3508772	0.3734177	0.3014706	0.3559322	0.3284672	0.3290598	
