









Frequency of observations in the selected location(s).:
Number of taxa: 	328

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	51.0	30.0	40.0	56.0	74.0	37.0	67.0	119.0	81.0	58.0	56.0	131.0	136.0	197.0	242.0	328.0	213.0	210.0	199.0	432.0	307.0	123.0	175.0	190.0	137.0	149.0	108.0	204.0	203.0	144.0	219.0	273.0	181.0	130.0	125.0	138.0	92.0	182.0	100.0	141.0	55.0	26.0	44.0	79.0	33.0	8.0	33.0	62.0	

Oie cendrée	0.0392157	0.0	0.025	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0126582	0.0909091	0.0	0.0	0.0	
Anser sp. (forme domestique)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0084034	0.0	0.0172414	0.0	0.0076336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050761	0.0	0.0091463	0.0	0.0	0.0	0.0046296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette à tête grise	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne casarca	0.0	0.0	0.0	0.0178571	0.0	0.0015	0.0	0.0	0.0123457	0.0	0.0	0.0	0.0073529	0.0	0.0	0.0030488	0.0	0.0	0.0050251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045662	0.0	0.0	0.0153846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Tadorne de Belon	0.3529412	0.1666667	0.25	0.2857143	0.1621622	0.2162162	0.0597015	0.1848739	0.1234568	0.1896552	0.1428571	0.2671756	0.1911765	0.177665	0.1818182	0.1829268	0.1924883	0.2619048	0.1356784	0.1435185	0.0749186	0.1219512	0.1314286	0.1315789	0.1240876	0.0939597	0.1203704	0.0735294	0.0591133	0.0625	0.0410959	0.0586081	0.0497238	0.0538462	0.024	0.0434783	0.0543478	0.021978	0.01	0.0851064	0.0181818	0.0384615	0.0454545	0.1265823	0.3030303	0.0	0.2121212	0.2903226	
Canard musqué	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050251	0.0	0.0065147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Canard mandarin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
