









Frequency of observations in the selected location(s).:
Number of taxa: 	384

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	93.0	91.0	107.0	103.0	100.0	76.0	115.0	126.0	90.0	88.0	197.0	271.0	244.0	228.0	228.0	305.0	203.0	163.0	221.0	241.0	154.0	146.0	142.0	172.0	127.0	119.0	100.0	127.0	64.0	65.0	48.0	107.0	99.0	126.0	133.0	124.0	97.0	109.0	92.0	125.0	55.0	151.0	35.0	100.0	78.0	110.0	74.0	102.0	

Oie cendrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075188	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cygnoïde	0.0	0.0	0.0093458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0	0.0	0.0093458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0322581	0.010989	0.0	0.0	0.02	0.0263158	0.0	0.0079365	0.0	0.0	0.0101523	0.0110701	0.0327869	0.0	0.0482456	0.0131148	0.0147783	0.0245399	0.0090498	0.0	0.0	0.0136986	0.0070423	0.0116279	0.015748	0.0168067	0.0	0.0	0.0015	0.0461538	0.0208333	0.0093458	0.020202	0.0079365	0.0	0.016129	0.0618557	0.0275229	0.0	0.008	0.0	0.0	0.0	0.0	0.0015	0.0	0.027027	0.0490196	
Cygne noir	0.0107527	0.0	0.0015	0.0097087	0.0	0.0131579	0.0	0.0	0.0	0.0113636	0.0	0.0	0.0081967	0.0	0.0015	0.0032787	0.0015	0.006135	0.0090498	0.0015	0.0015	0.0068493	0.0070423	0.0	0.007874	0.0084034	0.0	0.0	0.0015	0.0153846	0.0	0.0093458	0.0	0.0079365	0.0075188	0.0	0.0103093	0.0091743	0.0217391	0.024	0.0	0.0	0.0	0.01	0.0	0.0090909	0.0015	0.0294118	
Ouette d'Égypte	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0049261	0.0	0.0045249	0.0015	0.0	0.0136986	0.0	0.0	0.007874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne casarca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050761	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0136986	0.0070423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne de Belon	0.0645161	0.043956	0.046729	0.0679612	0.11	0.0263158	0.0521739	0.0634921	0.0222222	0.0909091	0.0609137	0.099631	0.0655738	0.004386	0.0701754	0.0590164	0.1428571	0.0858896	0.0588235	0.0622407	0.0454545	0.0479452	0.0633803	0.0465116	0.0629921	0.0588235	0.07	0.0866142	0.109375	0.1538462	0.0833333	0.046729	0.010101	0.0238095	0.0225564	0.0322581	0.0618557	0.0275229	0.0326087	0.04	0.0363636	0.0066225	0.0	0.01	0.0128205	0.0181818	0.0675676	0.0686275	
Canard musqué	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0079365	0.0	0.0	0.0	0.00369	0.0040984	0.0	0.004386	0.0	0.0098522	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard carolin	0.0	0.0	0.0	0.0	0.0	0.0	0.0086957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090909	0.0	0.0	
Canard mandarin	0.0215054	0.0	0.0093458	0.0097087	0.01	0.0	0.0173913	0.0079365	0.0	0.0	0.0050761	0.0	0.0	0.0	0.0	0.0	0.0049261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0084034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0103093	0.0091743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sarcelle d'été	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0203046	0.0184502	0.0	0.004386	0.0087719	0.0131148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007874	0.0	0.0	0.015748	0.015625	0.0153846	0.0	0.0186916	0.0	0.0079365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard souchet	0.0322581	0.0	0.0186916	0.0097087	0.0	0.0	0.0086957	0.0079365	0.0111111	0.0113636	0.035533	0.0332103	0.0163934	0.004386	0.0	0.0	0.0049261	0.006135	0.0045249	0.0	0.0	0.0	0.0	0.0	0.0	0.0084034	0.0	0.007874	0.0	0.0153846	0.0208333	0.0280374	0.010101	0.0238095	0.0075188	0.0322581	0.0103093	0.0091743	0.0	0.0	0.0	0.0	0.0	0.0	0.0128205	0.0090909	0.0135135	0.0196078	
Canard chipeau	0.0215054	0.0	0.0186916	0.0	0.01	0.0	0.0	0.0079365	0.0	0.0	0.0	0.0	0.0040984	0.0	0.0131579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0186916	0.010101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090909	0.0	0.0196078	
Canard siffleur	0.0430108	0.010989	0.0093458	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016129	0.0	0.0091743	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0135135	0.0	
Canard colvert	0.3010753	0.1318681	0.1401869	0.1359223	0.13	0.1315789	0.1043478	0.1825397	0.2111111	0.25	0.1624365	0.1734317	0.1803279	0.0964912	0.2236842	0.1508197	0.137931	0.1104294	0.0904977	0.1078838	0.0844156	0.0890411	0.1267606	0.0755814	0.0944882	0.1176471	0.09	0.1732283	0.15625	0.2307692	0.2083333	0.2990654	0.1616162	0.1825397	0.1353383	0.1693548	0.2371134	0.2293578	0.0978261	0.128	0.0181818	0.0662252	0.0285714	0.05	0.0769231	0.0636364	0.1486486	0.1568627	
Canard pilet	0.0107527	0.0	0.0	0.0	0.01	0.0	0.0	0.0079365	0.0	0.0113636	0.0101523	0.0073801	0.0081967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0206186	0.0	0.0015	0.0	0.0	0.0066225	0.0	0.0	0.0	0.0	0.0	0.0015	
Sarcelle d'hiver	0.0752688	0.0	0.0373832	0.038835	0.04	0.0394737	0.0	0.0238095	0.0	0.0340909	0.0304569	0.0221402	0.0122951	0.0	0.0087719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070423	0.0	0.0	0.0084034	0.0	0.0	0.0015	0.0153846	0.0	0.0093458	0.010101	0.0079365	0.0075188	0.0241935	0.0	0.0366972	0.0108696	0.0	0.0	0.0198675	0.0	0.0	0.0128205	0.0	0.0405405	0.1078431	
Hybride Canard colvert x Sarcelle d'hiver	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0079365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
anatidé sp. (canard barboteur sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sarcelle marbrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Nette rousse	0.0	0.010989	0.0015	0.0	0.02	0.0131579	0.0	0.0	0.0111111	0.0	0.0	0.0073801	0.0081967	0.0	0.004386	0.0032787	0.0	0.006135	0.0	0.0082988	0.0	0.0	0.0	0.0	0.0	0.0015	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0196078	
Nette demi-deuil	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
Fuligule milouin	0.0215054	0.0	0.0560748	0.0194175	0.02	0.0131579	0.0015	0.0	0.0111111	0.0113636	0.0	0.00369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0093458	0.010101	0.0079365	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0015	0.0	0.01	0.025641	0.0181818	0.027027	0.0098039	
Fuligule nyroca	0.0215054	0.0	0.0	0.0	0.0	0.0131579	0.0	0.0	0.0	0.0	0.0050761	0.0073801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0080645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0128205	0.0	0.0	0.0	
Fuligule morillon	0.0215054	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0098039	
Macreuse noire	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Harle huppé	0.0015	0.010989	0.0093458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004386	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0135135	0.0098039	
anatidé sp. (canard sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041494	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285714	0.01	0.0	0.0	0.0	0.0	
Tétras lyre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Faisan vénéré	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
