









Frequency of observations in the selected location(s).:
Number of taxa: 	336

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	159.0	81.0	89.0	149.0	100.0	41.0	102.0	48.0	59.0	63.0	60.0	173.0	103.0	115.0	83.0	102.0	124.0	104.0	79.0	127.0	112.0	114.0	90.0	90.0	67.0	69.0	67.0	87.0	90.0	73.0	81.0	107.0	64.0	49.0	78.0	75.0	43.0	64.0	51.0	73.0	53.0	58.0	40.0	76.0	72.0	74.0	75.0	274.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0149254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hybride Oie à tête barrée x O. des neiges	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.2075472	0.1975309	0.1573034	0.1879195	0.2	0.1707317	0.127451	0.125	0.1525424	0.1904762	0.1666667	0.1618497	0.1650485	0.1478261	0.1566265	0.1078431	0.0725806	0.0961538	0.1265823	0.0708661	0.0535714	0.0614035	0.0444444	0.0777778	0.0895522	0.0289855	0.0746269	0.091954	0.0888889	0.1643836	0.1481481	0.0654206	0.125	0.1428571	0.0897436	0.12	0.0930233	0.125	0.0980392	0.1780822	0.2264151	0.1724138	0.15	0.1578947	0.1666667	0.0675676	0.2933333	0.1824818	
Oie cygnoïde	0.0	0.0123457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0136986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hybride Oie cendrée x O. cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie rieuse	0.0377358	0.037037	0.0337079	0.0067114	0.0	0.0	0.0196078	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172414	0.0	0.0015	0.0138889	0.0	0.0015	0.0328467	
Oie de toundra	0.0880503	0.0740741	0.1011236	0.0268456	0.01	0.0	0.0196078	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0196078	0.0136986	0.0188679	0.0172414	0.025	0.0131579	0.0015	0.0	0.0133333	0.0328467	
Oie de taïga ou O. de toundra	0.0	0.0123457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
