









Frequency of observations in the selected location(s).:
Number of taxa: 	388

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	66.0	69.0	58.0	63.0	66.0	60.0	71.0	82.0	74.0	88.0	56.0	119.0	112.0	107.0	103.0	115.0	142.0	167.0	148.0	156.0	90.0	99.0	73.0	137.0	108.0	131.0	92.0	116.0	115.0	87.0	115.0	127.0	111.0	70.0	105.0	121.0	89.0	119.0	109.0	172.0	72.0	78.0	66.0	60.0	44.0	51.0	53.0	103.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0084034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010101	0.0684932	0.0510949	0.0648148	0.0610687	0.0652174	0.0775862	0.0434783	0.045977	0.026087	0.015748	0.027027	0.0142857	0.0190476	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie empereur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.1818182	0.2463768	0.2413793	0.2380952	0.1212121	0.1666667	0.2112676	0.1463415	0.2702703	0.1363636	0.1785714	0.1344538	0.1160714	0.1775701	0.1941748	0.1478261	0.1197183	0.1736527	0.1891892	0.1987179	0.0888889	0.0909091	0.1506849	0.0729927	0.1574074	0.1221374	0.2282609	0.2068966	0.1652174	0.137931	0.1130435	0.1181102	0.0900901	0.1428571	0.0952381	0.1404959	0.0674157	0.0756303	0.1651376	0.0872093	0.0416667	0.0897436	0.0757576	0.1833333	0.3409091	0.1372549	0.1509434	0.0873786	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.028169	0.0121951	0.0	0.0	0.0	0.0	0.0	0.0093458	0.0	0.0086957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0086957	0.0	0.0	0.0142857	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0151515	0.0	0.0	0.0	0.0	0.0	
Oie rieuse	0.0757576	0.057971	0.0172414	0.047619	0.0454545	0.0333333	0.028169	0.0243902	0.0405405	0.0340909	0.0	0.0015	0.0089286	0.0015	0.0	0.0	0.0140845	0.011976	0.0202703	0.025641	0.0222222	0.020202	0.0410959	0.0583942	0.0277778	0.0152672	0.0	0.0258621	0.0173913	0.0	0.0	0.0	0.0	0.0	0.0	0.0082645	0.011236	0.0252101	0.0366972	0.0290698	0.0015	0.025641	0.0151515	0.05	0.0681818	0.0588235	0.0754717	0.0679612	
Hybride Oie cendrée x O. rieuse	0.030303	0.0289855	0.0172414	0.047619	0.030303	0.0333333	0.056338	0.0365854	0.027027	0.0227273	0.0357143	0.0168067	0.0178571	0.0373832	0.0485437	0.0347826	0.0070423	0.011976	0.0202703	0.025641	0.0222222	0.020202	0.0410959	0.0437956	0.037037	0.0381679	0.0108696	0.0172414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0166667	0.0454545	0.0588235	0.0377358	0.0194175	
Oie naine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0152672	0.0108696	0.0258621	0.0	0.0229885	0.0086957	0.007874	0.018018	0.0	0.0	0.0	0.0	0.0084034	0.0275229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie de toundra	0.0151515	0.0144928	0.0172414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0084034	0.0	0.0116279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097087	
Oie de taïga ou O. de toundra	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0095238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie à bec court	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0093458	0.0	0.0	0.0	0.005988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0095238	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Anser sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0140845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072993	0.0	0.0	0.0108696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0082645	0.0	0.0	0.0	0.005814	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Bernache cravant	0.0454545	0.0724638	0.0172414	0.0793651	0.0606061	0.0333333	0.056338	0.1097561	0.027027	0.0568182	0.0714286	0.1260504	0.0535714	0.046729	0.0194175	0.0434783	0.028169	0.005988	0.0202703	0.0128205	0.0333333	0.010101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666667	0.0413223	0.0898876	0.1176471	0.1651376	0.1686047	0.1388889	0.1666667	0.1515152	0.0666667	0.0909091	0.1568627	0.0377358	0.038835	
Bernache nonnette	0.1212121	0.115942	0.1551724	0.1111111	0.0606061	0.0833333	0.1126761	0.0731707	0.0810811	0.0568182	0.0178571	0.0252101	0.0357143	0.0654206	0.0485437	0.026087	0.0422535	0.0598802	0.0810811	0.0641026	0.0555556	0.010101	0.0821918	0.0656934	0.1018519	0.0839695	0.0869565	0.0862069	0.0608696	0.0689655	0.0521739	0.023622	0.036036	0.0571429	0.0285714	0.0413223	0.0224719	0.0504202	0.0458716	0.0639535	0.0015	0.0512821	0.0151515	0.0833333	0.1136364	0.0588235	0.0754717	0.0485437	
Hybride Oie cendrée x Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.1666667	0.2028986	0.2068966	0.2222222	0.0454545	0.1666667	0.1971831	0.1219512	0.2027027	0.1363636	0.1785714	0.1092437	0.0892857	0.2429907	0.223301	0.1826087	0.1478873	0.2095808	0.1824324	0.1923077	0.1666667	0.1212121	0.1917808	0.1021898	0.1574074	0.129771	0.2282609	0.2068966	0.1565217	0.1264368	0.1043478	0.0629921	0.0810811	0.1	0.0666667	0.0909091	0.0561798	0.092437	0.0825688	0.0872093	0.0555556	0.0512821	0.0606061	0.1	0.2272727	0.1176471	0.1132075	0.0679612	
Hybride Oie cygnoïde x Bernache du Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hybride Oie cendrée x Bernache du Canada	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0086957	0.0070423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0084034	0.0091743	0.0	0.0	0.0	0.0151515	0.0	0.0	0.0	0.0	0.0097087	
Bernache à cou roux	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0168067	0.0089286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.2878788	0.2608696	0.362069	0.3492063	0.1969697	0.1833333	0.2535211	0.1463415	0.1756757	0.2613636	0.25	0.2268908	0.25	0.4485981	0.3106796	0.373913	0.2816901	0.3353293	0.3648649	0.3397436	0.3333333	0.2323232	0.2191781	0.189781	0.1759259	0.2366412	0.25	0.2844828	0.2	0.2183908	0.173913	0.2125984	0.1801802	0.2285714	0.1714286	0.1570248	0.1573034	0.1680672	0.1284404	0.1337209	0.0833333	0.1410256	0.0909091	0.2	0.2954545	0.1568627	0.1320755	0.2621359	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0121951	0.0	0.0015	0.0	0.0	0.0	0.0	0.0097087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne de Bewick	0.0151515	0.0	0.0172414	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne chanteur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0084034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
anatidé sp. (oie sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.030303	0.057971	0.0344828	0.031746	0.0151515	0.05	0.0704225	0.0365854	0.0675676	0.0795455	0.1428571	0.0504202	0.125	0.1495327	0.0873786	0.0869565	0.0633803	0.1137725	0.0743243	0.1217949	0.0333333	0.0808081	0.0684932	0.0729927	0.1018519	0.0839695	0.0869565	0.137931	0.0521739	0.0804598	0.0869565	0.0472441	0.0540541	0.0285714	0.0190476	0.0165289	0.0224719	0.0336134	0.0550459	0.0523256	0.0138889	0.025641	0.0606061	0.0666667	0.0681818	0.0588235	0.0188679	0.0291262	
Tadorne casarca	0.0	0.0	0.0	0.015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067568	0.0064103	0.0	0.0	0.0	0.0	0.0	0.0076336	0.0	0.0	0.0	0.0114943	0.0086957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne de Belon	0.3181818	0.3913043	0.3965517	0.4126984	0.2727273	0.3833333	0.3661972	0.2439024	0.2567568	0.3977273	0.4107143	0.3277311	0.2767857	0.411215	0.3883495	0.373913	0.3873239	0.4071856	0.3108108	0.3974359	0.3222222	0.2222222	0.2465753	0.189781	0.1574074	0.2290076	0.1630435	0.2068966	0.1217391	0.1034483	0.1304348	0.1102362	0.0810811	0.1571429	0.1809524	0.107438	0.1011236	0.1428571	0.1376147	0.1627907	0.1805556	0.1923077	0.2878788	0.2666667	0.5	0.3333333	0.2641509	0.2815534	
Canard musqué	0.0	0.0	0.0	0.0	0.0151515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0086957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007874	0.009009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
Canard carolin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
