









Frequency of observations in the selected location(s).:
Number of taxa: 	204

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	37.0	28.0	30.0	49.0	25.0	34.0	14.0	39.0	43.0	33.0	37.0	72.0	37.0	59.0	41.0	50.0	34.0	51.0	33.0	54.0	30.0	48.0	36.0	43.0	41.0	37.0	28.0	38.0	23.0	20.0	27.0	31.0	12.0	16.0	27.0	28.0	26.0	40.0	29.0	21.0	12.0	30.0	24.0	26.0	20.0	31.0	18.0	41.0	

Dendrocygne veuf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0540541	0.0	0.0333333	0.0	0.0	0.0	0.0	0.025641	0.0	0.030303	0.0	0.0015	0.027027	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0243902	0.0810811	0.0	0.0	0.0	0.0	0.0015	0.0322581	0.0	0.0	0.0	0.0357143	0.0	0.0	0.0344828	0.0	0.0	0.0333333	0.0	0.0	0.0	0.0322581	0.0	0.0	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0344828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0015	0.1428571	0.0666667	0.1020408	0.08	0.1764706	0.0015	0.2051282	0.1162791	0.1818182	0.1621622	0.1388889	0.1351351	0.1186441	0.1707317	0.08	0.1764706	0.2156863	0.0909091	0.1111111	0.0	0.0416667	0.0555556	0.0232558	0.0487805	0.0015	0.0357143	0.0526316	0.0015	0.05	0.0015	0.0967742	0.0	0.0	0.0740741	0.0357143	0.0	0.1	0.1034483	0.0	0.0015	0.1	0.0833333	0.0	0.0	0.0	0.0	0.0487805	
Cygne tuberculé	0.0810811	0.1071429	0.0666667	0.0816327	0.04	0.0294118	0.0714286	0.1794872	0.0232558	0.1212121	0.1081081	0.0416667	0.1621622	0.1016949	0.097561	0.12	0.1470588	0.0980392	0.1515152	0.1296296	0.0015	0.0833333	0.0277778	0.0232558	0.0243902	0.027027	0.1071429	0.0526316	0.0869565	0.0015	0.037037	0.1290323	0.0015	0.0015	0.037037	0.0714286	0.0	0.05	0.0689655	0.0	0.0	0.0666667	0.0	0.0384615	0.05	0.0322581	0.0	0.0731707	
Cygne noir	0.0	0.0357143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.037037	0.0	0.0208333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.0	0.0	0.0	0.0	0.0	0.0294118	0.0	0.0	0.0	0.0	0.0	0.0	0.027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
