









Frequency of observations in the selected location(s).:
Number of taxa: 	338

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	40.0	10.0	15.0	19.0	19.0	26.0	33.0	13.0	53.0	49.0	82.0	121.0	115.0	200.0	185.0	312.0	220.0	192.0	150.0	156.0	109.0	134.0	180.0	216.0	155.0	217.0	129.0	133.0	143.0	85.0	136.0	194.0	113.0	103.0	150.0	208.0	92.0	85.0	66.0	148.0	67.0	25.0	22.0	15.0	9.0	8.0	15.0	40.0	

Oie cendrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0188679	0.0	0.0121951	0.0	0.0	0.005	0.0054054	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0092166	0.0	0.0	0.0	0.0	0.0073529	0.0	0.0	0.0	0.0	0.0048077	0.0108696	0.0	0.0	0.0067568	0.0015	0.0	0.0	0.0666667	0.0	0.0	0.0	0.0	
Oie rieuse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie de taïga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0151515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Anser sp. (forme domestique)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075188	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0188679	0.0	0.0	0.0015	0.0015	0.01	0.0216216	0.0096154	0.0090909	0.0015	0.02	0.0320513	0.0	0.0074627	0.0055556	0.0046296	0.0064516	0.0322581	0.0232558	0.0150376	0.027972	0.0588235	0.0367647	0.0257732	0.0530973	0.0291262	0.02	0.0432692	0.0326087	0.0235294	0.030303	0.0067568	0.0149254	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Tadorne de Belon	0.025	0.0	0.0	0.0526316	0.0	0.0384615	0.0015	0.0	0.0	0.0204082	0.0487805	0.0909091	0.0434783	0.03	0.0324324	0.0608974	0.0409091	0.0260417	0.04	0.0512821	0.0091743	0.0074627	0.0222222	0.0138889	0.0064516	0.0276498	0.0	0.0075188	0.027972	0.0588235	0.0147059	0.0	0.0	0.0097087	0.04	0.0144231	0.0	0.0117647	0.0	0.0	0.0	0.0	0.0	0.0666667	0.0	0.0	0.1333333	0.025	
Canard musqué	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0066667	0.0064103	0.0	0.0	0.0055556	0.0	0.0	0.0046083	0.0	0.0	0.0	0.0	0.0	0.0051546	0.0	0.0	0.0	0.0048077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Sarcelle d'été	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0188679	0.0	0.0121951	0.1157025	0.0434783	0.04	0.0054054	0.0128205	0.0090909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0225564	0.0	0.0352941	0.0	0.0103093	0.0088496	0.0097087	0.0	0.0048077	0.0108696	0.0	0.0	0.0067568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
