









Frequency of observations in the selected location(s).:
Number of taxa: 	258

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	82.0	47.0	42.0	69.0	24.0	38.0	40.0	40.0	52.0	38.0	48.0	39.0	45.0	80.0	67.0	68.0	50.0	89.0	58.0	77.0	47.0	49.0	38.0	59.0	39.0	36.0	24.0	37.0	20.0	23.0	23.0	33.0	26.0	24.0	44.0	24.0	23.0	41.0	41.0	36.0	27.0	13.0	28.0	12.0	4.0	28.0	13.0	27.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037037	
Oie des neiges	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037037	
Oie cendrée	0.0243902	0.0212766	0.0015	0.0	0.0	0.0789474	0.025	0.0015	0.0192308	0.0	0.0	0.025641	0.0	0.0015	0.0149254	0.0441176	0.0	0.011236	0.0172414	0.0015	0.0	0.0	0.0	0.0169492	0.025641	0.0277778	0.0	0.027027	0.0	0.0015	0.0	0.0	0.0	0.0	0.0681818	0.0015	0.0	0.0	0.0243902	0.0555556	0.1481481	0.0769231	0.0357143	0.0	0.0	0.0	0.0769231	0.037037	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147059	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie rieuse	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie à bec court	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277778	0.0740741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache cravant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Bernache nonnette	0.0121951	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0192308	0.0	0.0	0.0	0.0	0.0	0.0	0.0147059	0.0	0.0	0.0	0.0	0.0	0.0	0.0263158	0.0	0.0	0.0277778	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615	0.0	0.0227273	0.0	0.0	0.0	0.0	0.0277778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0740741	
Bernache du Canada	0.0243902	0.0	0.0238095	0.1304348	0.0833333	0.1052632	0.05	0.1	0.0769231	0.0526316	0.0416667	0.1282051	0.0666667	0.125	0.0746269	0.0882353	0.12	0.0898876	0.1896552	0.1688312	0.0425532	0.0816327	0.1315789	0.0508475	0.1025641	0.0833333	0.0833333	0.027027	0.2	0.0869565	0.0434783	0.1212121	0.0015	0.0015	0.2045455	0.2083333	0.2173913	0.0243902	0.097561	0.1388889	0.2962963	0.0015	0.0357143	0.3333333	0.0	0.1071429	0.1538462	0.1481481	
