









Frequency of observations in the selected location(s).:
Number of taxa: 	306

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	314.0	322.0	326.0	424.0	277.0	218.0	287.0	214.0	240.0	269.0	251.0	325.0	373.0	409.0	477.0	569.0	394.0	365.0	465.0	596.0	385.0	496.0	257.0	322.0	236.0	240.0	228.0	264.0	280.0	234.0	205.0	282.0	269.0	278.0	210.0	299.0	217.0	216.0	163.0	246.0	190.0	151.0	166.0	225.0	242.0	180.0	172.0	396.0	

Oie cendrée	0.0031847	0.0031056	0.0	0.0023585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006135	0.0	0.0	0.0	0.0	0.0044444	0.0	0.0	0.0	0.0025253	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008547	0.004878	0.0	0.0	0.0035971	0.0	0.0	0.0092166	0.0	0.0	0.0	0.0	0.0066225	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.1273885	0.1397516	0.1196319	0.1462264	0.166065	0.0963303	0.1498258	0.1401869	0.1083333	0.0780669	0.12749	0.1138462	0.0723861	0.0904645	0.0524109	0.112478	0.0862944	0.090411	0.0645161	0.0788591	0.0753247	0.0645161	0.1284047	0.0621118	0.0889831	0.1125	0.0657895	0.094697	0.0964286	0.1239316	0.1317073	0.1276596	0.1003717	0.0827338	0.1380952	0.090301	0.1336406	0.1851852	0.1595092	0.1463415	0.0842105	0.1192053	0.1385542	0.1555556	0.1115702	0.1722222	0.1744186	0.1060606	
Tadorne de Belon	0.0063694	0.0093168	0.006135	0.0188679	0.0072202	0.0	0.0209059	0.0140187	0.0083333	0.0111524	0.0079681	0.0092308	0.0	0.00489	0.0020964	0.0087873	0.0050761	0.0082192	0.0043011	0.0050336	0.0025974	0.0040323	0.0	0.0	0.0042373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060241	0.0177778	0.0	0.0	0.0	0.0	
Canard musqué	0.0063694	0.0062112	0.006135	0.009434	0.0036101	0.0137615	0.0139373	0.0233645	0.0083333	0.0037175	0.0039841	0.0092308	0.0053619	0.00489	0.0020964	0.0105448	0.0025381	0.0027397	0.0021505	0.0050336	0.0155844	0.0015	0.0116732	0.0217391	0.0084746	0.0166667	0.0131579	0.0151515	0.0	0.0128205	0.0146341	0.0106383	0.0074349	0.0	0.0	0.0	0.0092166	0.0046296	0.0122699	0.0162602	0.0157895	0.0	0.0060241	0.0133333	0.0041322	0.0222222	0.0116279	0.0050505	
Canard mandarin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021505	0.0	0.0	0.0	0.0	0.0031056	0.0	0.0041667	0.0	0.0	0.0	0.0042735	0.004878	0.0035461	0.0037175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005814	0.0	
Sarcelle d'été	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0079681	0.0	0.002681	0.0	0.0020964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard souchet	0.0573248	0.0341615	0.0490798	0.0754717	0.0938628	0.0275229	0.0418118	0.0420561	0.0416667	0.0185874	0.0438247	0.0276923	0.002681	0.00978	0.0041929	0.0035149	0.0025381	0.0027397	0.0	0.0016779	0.0	0.0	0.0	0.0031056	0.0	0.0	0.0	0.0	0.0035714	0.008547	0.004878	0.0212766	0.0185874	0.0359712	0.0571429	0.0267559	0.0645161	0.0740741	0.0981595	0.0487805	0.0210526	0.0596026	0.0361446	0.08	0.0165289	0.0333333	0.0581395	0.040404	
Canard chipeau	0.0636943	0.0652174	0.0736196	0.0896226	0.0649819	0.0504587	0.0940767	0.088785	0.1208333	0.0594796	0.0717131	0.1138462	0.0482574	0.0586797	0.0607966	0.1001757	0.0685279	0.0630137	0.0494624	0.0419463	0.0545455	0.0302419	0.0544747	0.0248447	0.0169492	0.0083333	0.0219298	0.0227273	0.0428571	0.0512821	0.0634146	0.035461	0.0557621	0.0431655	0.047619	0.0635452	0.0875576	0.1111111	0.0674847	0.0528455	0.0421053	0.0860927	0.0963855	0.0711111	0.0371901	0.0611111	0.0581395	0.0353535	
Canard siffleur	0.0031847	0.0031056	0.006135	0.0117925	0.0072202	0.0	0.0069686	0.0093458	0.0041667	0.0037175	0.0039841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033445	0.0	0.0	0.006135	0.0121951	0.0052632	0.0066225	0.0120482	0.0311111	0.0	0.0	0.005814	0.0050505	
Canard colvert	0.2356688	0.1925466	0.2208589	0.2712264	0.2527076	0.2844037	0.2404181	0.3037383	0.3666667	0.260223	0.2788845	0.3507692	0.1903485	0.2176039	0.1404612	0.2091388	0.2284264	0.2136986	0.1806452	0.1258389	0.2025974	0.1592742	0.2918288	0.1614907	0.1525424	0.1375	0.1710526	0.2007576	0.2107143	0.1880342	0.1707317	0.1879433	0.2230483	0.1942446	0.2619048	0.2274247	0.2764977	0.2453704	0.2822086	0.2682927	0.1631579	0.2450331	0.1686747	0.1955556	0.1322314	0.2055556	0.2732558	0.1590909	
Canard pilet	0.0031847	0.0062112	0.0030675	0.0070755	0.0036101	0.0045872	0.0139373	0.0093458	0.0041667	0.0074349	0.0039841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037175	0.0	0.0	0.0033445	0.0092166	0.0046296	0.0184049	0.0081301	0.0105263	0.0	0.0	0.0266667	0.0	0.0	0.005814	0.0050505	
Sarcelle d'hiver	0.089172	0.0652174	0.095092	0.0731132	0.0902527	0.0458716	0.0627178	0.0514019	0.0666667	0.0557621	0.0199203	0.0461538	0.0053619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020161	0.0	0.0	0.0	0.0	0.004386	0.0	0.0	0.0042735	0.0	0.0106383	0.0334572	0.0467626	0.052381	0.0501672	0.0460829	0.0740741	0.0920245	0.0528455	0.0421053	0.0463576	0.0361446	0.0711111	0.0454545	0.0555556	0.0988372	0.0606061	
anatidé sp. (canard barboteur sp.)	0.0	0.0031056	0.0	0.0	0.0	0.0045872	0.0	0.0046729	0.0	0.0	0.0039841	0.0	0.0	0.002445	0.0020964	0.0	0.0	0.0	0.0	0.0016779	0.0	0.0	0.0077821	0.0031056	0.0042373	0.0041667	0.0	0.0	0.0035714	0.0042735	0.0	0.0035461	0.0037175	0.0	0.0095238	0.0033445	0.0	0.0046296	0.006135	0.0	0.0	0.0066225	0.0	0.0	0.0082645	0.0015	0.0	0.0	
Sarcelle marbrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0155642	0.0031056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
