









Frequency of observations in the selected location(s).:
Number of taxa: 	351

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	154.0	104.0	154.0	217.0	114.0	116.0	170.0	142.0	114.0	116.0	114.0	173.0	118.0	131.0	143.0	202.0	197.0	148.0	161.0	250.0	120.0	153.0	122.0	115.0	174.0	113.0	142.0	205.0	110.0	126.0	136.0	178.0	103.0	93.0	89.0	130.0	109.0	89.0	85.0	140.0	92.0	86.0	66.0	87.0	90.0	107.0	95.0	242.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049505	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.012987	0.0096154	0.0064935	0.0046083	0.0087719	0.0172414	0.0058824	0.0	0.0	0.0086207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067568	0.0062112	0.004	0.0	0.0	0.0	0.0086957	0.0114943	0.0088496	0.0	0.0	0.0090909	0.0079365	0.0	0.0015	0.0097087	0.0215054	0.011236	0.0	0.0091743	0.0224719	0.0117647	0.0142857	0.0108696	0.0	0.0151515	0.0	0.0111111	0.0093458	0.0	0.0041322	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0058824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie rieuse	0.0	0.0	0.025974	0.0230415	0.0438596	0.0	0.0058824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hybride Oie empereur x O. rieuse	0.0	0.0	0.0	0.0046083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie de taïga	0.0	0.0	0.012987	0.0138249	0.0263158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie de toundra	0.0	0.0	0.0	0.0046083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041322	
Oie de taïga ou O. de toundra	0.0	0.0	0.0	0.0092166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie à bec court	0.0	0.0	0.0	0.0046083	0.0087719	0.0172414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Anser sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0105263	0.0	
Bernache cravant	0.3116883	0.3653846	0.4415584	0.3917051	0.3333333	0.3362069	0.4	0.3309859	0.254386	0.2586207	0.2017544	0.2138728	0.1271186	0.0534351	0.0559441	0.0049505	0.0050761	0.0135135	0.0062112	0.004	0.0015	0.0130719	0.0081967	0.0086957	0.0114943	0.0176991	0.0070423	0.004878	0.0	0.0	0.0015	0.0	0.0194175	0.0215054	0.0449438	0.1076923	0.1834862	0.247191	0.2705882	0.3428571	0.2608696	0.3604651	0.3030303	0.2873563	0.2888889	0.1962617	0.1578947	0.3842975	
