









Frequency of observations in the selected location(s).:
Number of taxa: 	359

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	79.0	77.0	76.0	95.0	36.0	41.0	58.0	33.0	38.0	19.0	28.0	46.0	41.0	41.0	60.0	78.0	41.0	83.0	36.0	55.0	23.0	44.0	38.0	49.0	59.0	60.0	51.0	88.0	45.0	52.0	88.0	61.0	53.0	58.0	44.0	46.0	28.0	50.0	32.0	32.0	27.0	64.0	26.0	43.0	53.0	45.0	35.0	119.0	

Oie cendrée	0.3291139	0.3246753	0.2236842	0.2736842	0.1944444	0.2682927	0.1724138	0.1212121	0.0789474	0.0526316	0.1428571	0.0652174	0.0	0.0243902	0.05	0.025641	0.0487805	0.0481928	0.0277778	0.0363636	0.1304348	0.0681818	0.1052632	0.0816327	0.0508475	0.05	0.0196078	0.0568182	0.0444444	0.0384615	0.0909091	0.0327869	0.0754717	0.0689655	0.0454545	0.0869565	0.1071429	0.02	0.0625	0.1875	0.1111111	0.140625	0.1923077	0.3953488	0.3396226	0.3777778	0.4571429	0.2941176	
Oie rieuse	0.0	0.012987	0.0	0.0210526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0084034	
Oie de taïga	0.0	0.0	0.0	0.0105263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie de toundra	0.0	0.0	0.0	0.0315789	0.0	0.0243902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache cravant	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0222222	0.0	0.0168067	
Bernache nonnette	0.0	0.012987	0.0	0.0315789	0.0	0.0243902	0.0172414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0222222	0.0285714	0.0084034	
Bernache du Canada	0.0	0.012987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357143	0.0	0.0	0.0	0.0	0.0128205	0.0487805	0.0361446	0.0	0.0181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0188679	0.0	0.0	0.0015	
Cygne tuberculé	0.0886076	0.1298701	0.0263158	0.0842105	0.1111111	0.0487805	0.0517241	0.0909091	0.0263158	0.1052632	0.0357143	0.0869565	0.0731707	0.097561	0.1333333	0.1025641	0.0487805	0.0843373	0.0833333	0.0363636	0.1304348	0.1136364	0.1315789	0.0408163	0.1186441	0.0833333	0.0196078	0.1022727	0.1111111	0.1153846	0.0909091	0.147541	0.0754717	0.1551724	0.0909091	0.0652174	0.0714286	0.04	0.0	0.0	0.037037	0.046875	0.0769231	0.1162791	0.0566038	0.0	0.0285714	0.1092437	
Cygne noir	0.0126582	0.0	0.0263158	0.0	0.0	0.0243902	0.0	0.0	0.0263158	0.0	0.0357143	0.0	0.0	0.0	0.0	0.0128205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0169492	0.0015	0.0	0.0	0.0	0.0	0.0227273	0.0	0.0	0.0172414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285714	0.0252101	
Cygne chanteur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne casarca	0.0506329	0.038961	0.0131579	0.0210526	0.0277778	0.0487805	0.0517241	0.030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0571429	0.0168067	
