









Frequency of observations in the selected location(s).:
Number of taxa: 	252

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	11.0	16.0	19.0	18.0	21.0	26.0	46.0	56.0	56.0	34.0	9.0	53.0	37.0	61.0	49.0	61.0	44.0	76.0	56.0	69.0	42.0	50.0	25.0	51.0	57.0	54.0	34.0	48.0	12.0	48.0	79.0	103.0	27.0	33.0	19.0	21.0	18.0	4.0	22.0	58.0	17.0	19.0	4.0	20.0	11.0	8.0	6.0	28.0	

Oie cendrée	0.0	0.0	0.0	0.0	0.0	0.0769231	0.0217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0163934	0.0015	0.0163934	0.0454545	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357143	
Bernache du Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0131579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0	0.125	0.1052632	0.0	0.0952381	0.0769231	0.0652174	0.0357143	0.0535714	0.0588235	0.1111111	0.1698113	0.0015	0.1147541	0.0204082	0.0327869	0.2045455	0.1184211	0.0535714	0.0434783	0.0952381	0.02	0.04	0.0196078	0.0175439	0.0	0.0294118	0.1041667	0.0833333	0.0625	0.0126582	0.0291262	0.1111111	0.0606061	0.1052632	0.1428571	0.1666667	0.5	0.1363636	0.0172414	0.0588235	0.0	0.0	0.0	0.0	0.125	0.3333333	0.0714286	
Cygne de Bewick	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.0	0.0	0.0	0.0555556	0.0	0.0	0.0	0.0015	0.0178571	0.0	0.0	0.0377358	0.0015	0.0327869	0.0204082	0.0163934	0.1136364	0.0657895	0.0178571	0.0289855	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0126582	0.0	0.0	0.030303	0.0	0.0952381	0.0	0.0	0.0454545	0.0172414	0.0	0.0	0.0	0.0	0.0	0.0	0.1666667	0.0357143	
Tadorne casarca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0188679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne de Belon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357143	
Canard mandarin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sarcelle d'été	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0163934	0.0	0.0	0.0	0.0131579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097087	0.0	0.0	0.0	0.047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard souchet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0188679	0.0	0.0163934	0.0	0.0	0.0	0.0	0.0	0.0144928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.125	0.0	0.0	
Canard chipeau	0.0	0.125	0.0	0.0555556	0.047619	0.0769231	0.0217391	0.0357143	0.0178571	0.0	0.1111111	0.0	0.0	0.0163934	0.0	0.0163934	0.0454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545	0.0172414	0.0	0.0	0.0	0.0	0.0	0.125	0.1666667	0.0357143	
Canard siffleur	0.0	0.0	0.0	0.0	0.0	0.0384615	0.0217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0588235	0.0	0.25	0.05	0.0	0.125	0.0	0.0	
Canard colvert	0.0909091	0.125	0.2105263	0.1111111	0.2380952	0.1538462	0.1086957	0.125	0.1785714	0.1470588	0.1111111	0.2264151	0.0540541	0.2131148	0.1632653	0.1803279	0.3409091	0.2368421	0.1428571	0.173913	0.2380952	0.14	0.28	0.1764706	0.0526316	0.0555556	0.1176471	0.125	0.25	0.1041667	0.0632911	0.1067961	0.1851852	0.2121212	0.3157895	0.2857143	0.2222222	0.0	0.1818182	0.0517241	0.0588235	0.2105263	0.0	0.15	0.0909091	0.25	0.1666667	0.1785714	
Sarcelle d'hiver	0.0	0.0	0.0	0.0	0.0952381	0.0	0.0217391	0.0357143	0.0	0.0	0.1111111	0.0	0.0015	0.0	0.0204082	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097087	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	0.0172414	0.0	0.0	0.25	0.05	0.0909091	0.0	0.1666667	0.0357143	
Nette rousse	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0188679	0.0	0.0	0.0	0.0	0.0	0.0394737	0.0015	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Fuligule milouin	0.0909091	0.125	0.0	0.0555556	0.047619	0.0	0.0217391	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0	0.0408163	0.0	0.0	0.0263158	0.0015	0.0	0.0238095	0.0	0.0015	0.0	0.0	0.0	0.0	0.0208333	0.0	0.0	0.0126582	0.0	0.0	0.0	0.0	0.047619	0.0	0.0	0.0	0.0172414	0.0	0.0	0.0	0.15	0.0909091	0.25	0.0	0.0714286	
Fuligule nyroca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545	0.0172414	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	
Fuligule morillon	0.0909091	0.0625	0.0	0.0555556	0.047619	0.0	0.0015	0.0535714	0.0178571	0.0	0.0	0.0377358	0.0	0.0327869	0.0408163	0.0163934	0.0681818	0.0394737	0.0015	0.0724638	0.0238095	0.12	0.0	0.0196078	0.0526316	0.0185185	0.0294118	0.0	0.0833333	0.0208333	0.0126582	0.0	0.0	0.030303	0.0526316	0.047619	0.0	0.0	0.0	0.0172414	0.0	0.1052632	0.0	0.1	0.0	0.25	0.0	0.0714286	
Macreuse brune	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1666667	0.0	
