









Frequency of observations in the selected location(s).:
Number of taxa: 	346

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	235.0	144.0	112.0	198.0	128.0	171.0	207.0	222.0	300.0	187.0	261.0	325.0	229.0	283.0	231.0	333.0	262.0	306.0	305.0	444.0	310.0	282.0	253.0	373.0	277.0	407.0	384.0	436.0	274.0	239.0	229.0	363.0	235.0	203.0	173.0	249.0	227.0	191.0	159.0	197.0	152.0	150.0	109.0	160.0	108.0	133.0	126.0	258.0	

Oie cendrée	0.0	0.0	0.0	0.0	0.0	0.005848	0.0	0.0045045	0.0	0.0053476	0.0015	0.0030769	0.0	0.0015	0.0	0.0	0.0038168	0.0	0.0	0.0	0.0032258	0.0	0.0039526	0.0053619	0.0	0.0	0.0	0.0022936	0.0015	0.0041841	0.0	0.0015	0.0	0.0	0.0	0.0	0.0088106	0.0015	0.0	0.0101523	0.0	0.0	0.0	0.0	0.0	0.0	0.0079365	0.0	
Oie de toundra	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045045	0.0	0.0	0.0	0.0015	0.0043668	0.0015	0.0015	0.0	0.0076336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0066667	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache de Hutchins	0.0	0.0	0.0	0.0050505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hybride Oie cendrée x Bernache du Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0808511	0.1458333	0.1428571	0.1818182	0.1796875	0.1345029	0.1062802	0.1351351	0.1466667	0.144385	0.1685824	0.1261538	0.1659389	0.1766784	0.1645022	0.1321321	0.1221374	0.1633987	0.147541	0.0833333	0.0806452	0.0957447	0.0790514	0.0616622	0.0938628	0.0958231	0.0390625	0.0688073	0.040146	0.0711297	0.0829694	0.0661157	0.1404255	0.1674877	0.1271676	0.1767068	0.1938326	0.1151832	0.1194969	0.1472081	0.1578947	0.18	0.2110092	0.19375	0.1759259	0.1654135	0.1746032	0.1317829	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne chanteur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
cygne sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0036496	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0052356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
anatidé sp. (oie sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043668	0.0	0.0	0.0	0.0057803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00625	0.0	0.0	0.0	0.0	
