









Frequency of observations in the selected location(s).:
Number of taxa: 	389

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	129.0	72.0	43.0	85.0	75.0	52.0	77.0	70.0	68.0	76.0	68.0	109.0	90.0	93.0	113.0	97.0	103.0	105.0	116.0	136.0	75.0	85.0	61.0	109.0	144.0	148.0	170.0	293.0	152.0	194.0	212.0	252.0	173.0	107.0	91.0	112.0	83.0	88.0	118.0	102.0	86.0	56.0	39.0	59.0	58.0	56.0	51.0	141.0	

Oie cendrée	0.0	0.0	0.0232558	0.0	0.0266667	0.0015	0.0649351	0.0428571	0.0441176	0.0657895	0.0588235	0.0458716	0.0444444	0.0215054	0.0265487	0.0309278	0.0291262	0.0095238	0.0086207	0.0073529	0.0	0.0	0.0	0.0091743	0.0015	0.0067568	0.0117647	0.0170648	0.0	0.0015	0.004717	0.015873	0.0	0.0186916	0.0015	0.0	0.0	0.0113636	0.0015	0.0098039	0.0232558	0.0178571	0.025641	0.0169492	0.0862069	0.0178571	0.0392157	0.0070922	
Bernache cravant	0.0015	0.0	0.0	0.0235294	0.0	0.0192308	0.038961	0.0	0.0	0.0	0.0	0.0015	0.0111111	0.0107527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0340909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0070922	
Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0070922	
Cygne tuberculé	0.1162791	0.1527778	0.2325581	0.1411765	0.08	0.0192308	0.0909091	0.0714286	0.0147059	0.0394737	0.0735294	0.0917431	0.0333333	0.0215054	0.0353982	0.0618557	0.038835	0.0285714	0.0172414	0.0220588	0.0	0.0	0.0163934	0.0275229	0.0277778	0.0135135	0.0411765	0.0341297	0.0657895	0.0927835	0.0566038	0.0634921	0.0404624	0.0654206	0.021978	0.0803571	0.0481928	0.1022727	0.0423729	0.0490196	0.0232558	0.0357143	0.1794872	0.1355932	0.2413793	0.2321429	0.2156863	0.0851064	
Cygne noir	0.0	0.0	0.0465116	0.0117647	0.0	0.0	0.012987	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051546	0.004717	0.0079365	0.0115607	0.0093458	0.0	0.0446429	0.0361446	0.0340909	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0070922	
Cygne chanteur	0.0	0.0	0.0	0.0	0.0133333	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0517241	0.0535714	0.0588235	0.0	
cygne sp.	0.0	0.0138889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
anatidé sp. (oie sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070922	
Ouette d'Égypte	0.0	0.0138889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
