









Frequency of observations in the selected location(s).:
Number of taxa: 	438

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	489.0	314.0	250.0	377.0	271.0	277.0	441.0	419.0	412.0	387.0	482.0	588.0	420.0	402.0	449.0	529.0	548.0	614.0	577.0	703.0	469.0	406.0	435.0	484.0	476.0	376.0	330.0	632.0	395.0	369.0	368.0	417.0	374.0	342.0	324.0	383.0	315.0	385.0	277.0	370.0	189.0	187.0	122.0	263.0	161.0	129.0	157.0	390.0	

Dendrocygne à ventre noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014225	0.0	0.0024631	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0081967	0.0	0.0	0.0	0.0	0.0	
Dendrocygne fauve	0.002045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie à tête barrée	0.002045	0.0031847	0.012	0.005305	0.0110701	0.0180505	0.0045351	0.0071599	0.0072816	0.0077519	0.0145228	0.0153061	0.0071429	0.0049751	0.0089087	0.0075614	0.0	0.004886	0.0017331	0.0	0.0	0.0024631	0.0	0.0020661	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0047962	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063694	0.0025641	
Oie de Ross	0.0	0.0	0.008	0.0	0.0	0.0	0.0022676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0797546	0.0636943	0.076	0.0928382	0.1070111	0.0974729	0.0861678	0.0906921	0.1334951	0.0568475	0.0643154	0.1003401	0.0857143	0.0572139	0.0623608	0.073724	0.0547445	0.0472313	0.0433276	0.0341394	0.0170576	0.0123153	0.0183908	0.035124	0.0273109	0.0265957	0.030303	0.0253165	0.0405063	0.0379404	0.0244565	0.0215827	0.0240642	0.0233918	0.0216049	0.0104439	0.0095238	0.0051948	0.0216606	0.0189189	0.031746	0.0320856	0.0409836	0.0494297	0.0434783	0.0620155	0.0509554	0.0692308	
Oie cygnoïde	0.00409	0.0031847	0.004	0.0	0.0	0.0036101	0.0068027	0.0	0.0	0.002584	0.0	0.0	0.002381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0021008	0.0	0.0060606	0.0	0.0025316	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0025974	0.0	0.0	0.0	0.0053476	0.0	0.0015	0.0	0.0	0.0063694	0.0	
Oie rieuse	0.0838446	0.0764331	0.056	0.0769231	0.0627306	0.0505415	0.0589569	0.0453461	0.065534	0.005168	0.0020747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0054054	0.005291	0.0053476	0.0245902	0.0342205	0.0434783	0.0775194	0.0573248	0.0615385	
Oie naine	0.0	0.0031847	0.004	0.0	0.0015	0.0	0.0	0.0015	0.0048544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025641	
Oie de toundra	0.0	0.0015	0.004	0.0026525	0.0015	0.0015	0.0022676	0.0119332	0.0024272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0051282	
