









Frequency of observations in the selected location(s).:
Number of taxa: 	192

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	29.0	33.0	28.0	29.0	27.0	30.0	31.0	34.0	36.0	30.0	40.0	37.0	32.0	29.0	37.0	53.0	47.0	36.0	42.0	54.0	37.0	30.0	40.0	45.0	38.0	37.0	27.0	34.0	24.0	16.0	30.0	25.0	27.0	18.0	21.0	17.0	18.0	27.0	15.0	32.0	23.0	12.0	17.0	29.0	23.0	20.0	23.0	29.0	

Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0689655	0.0	0.0	0.0344828	0.037037	0.1333333	0.0322581	0.0294118	0.0	0.0333333	0.0	0.0540541	0.0625	0.0344828	0.027027	0.0	0.0425532	0.0	0.047619	0.0555556	0.027027	0.0666667	0.0	0.0	0.0263158	0.0	0.1111111	0.0294118	0.0	0.0	0.0333333	0.0	0.037037	0.0	0.0	0.0	0.1111111	0.037037	0.2	0.0	0.0869565	0.0833333	0.1764706	0.0689655	0.0	0.25	0.0	0.0344828	
Anser sp. (forme domestique)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache nonnette	0.0344828	0.030303	0.0357143	0.0	0.037037	0.0333333	0.0322581	0.0294118	0.0	0.0	0.0	0.027027	0.0	0.0	0.0	0.0	0.0212766	0.0277778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0344828	0.1304348	0.1	0.0869565	0.0689655	
Bernache du Canada	0.3793103	0.3030303	0.3571429	0.2413793	0.5555556	0.2666667	0.483871	0.5882353	0.6111111	0.5333333	0.525	0.4594595	0.40625	0.4827586	0.4594595	0.490566	0.4468085	0.2777778	0.4285714	0.3333333	0.2162162	0.3333333	0.3	0.3111111	0.2105263	0.4324324	0.1481481	0.2058824	0.25	0.1875	0.2	0.08	0.1851852	0.2777778	0.2857143	0.2941176	0.2222222	0.2592593	0.4	0.4375	0.2608696	0.5	0.4117647	0.3448276	0.3913043	0.5	0.4347826	0.3793103	
Hybride Oie cendrée x Bernache du Canada	0.0	0.030303	0.0	0.0	0.0	0.0	0.0	0.0294118	0.0	0.0	0.0	0.0	0.0	0.0	0.027027	0.0	0.0212766	0.0	0.0238095	0.0	0.0	0.0	0.0	0.0222222	0.0	0.027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hybride Bernache nonnette x B. du Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0540541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.2068966	0.1212121	0.25	0.0344828	0.3703704	0.3	0.2903226	0.2941176	0.25	0.2	0.425	0.2432432	0.28125	0.2758621	0.2162162	0.2075472	0.2553191	0.1666667	0.0952381	0.0925926	0.1081081	0.1	0.1	0.1777778	0.1052632	0.3243243	0.1851852	0.1176471	0.0833333	0.0625	0.2333333	0.24	0.2222222	0.2222222	0.2380952	0.2352941	0.2777778	0.3333333	0.6	0.3125	0.2173913	0.4166667	0.3529412	0.2758621	0.2173913	0.2	0.173913	0.2413793	
