









Frequency of observations in the selected location(s).:
Number of taxa: 	326

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	110.0	100.0	137.0	190.0	124.0	100.0	149.0	110.0	111.0	103.0	175.0	186.0	133.0	166.0	157.0	229.0	144.0	174.0	153.0	206.0	135.0	151.0	121.0	145.0	114.0	129.0	156.0	182.0	99.0	112.0	85.0	164.0	89.0	100.0	87.0	118.0	106.0	122.0	69.0	86.0	67.0	57.0	62.0	59.0	76.0	85.0	50.0	147.0	

Dendrocygne fauve	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie à tête barrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0069444	0.0	0.0	0.0048544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0	0.01	0.0145985	0.0052632	0.016129	0.01	0.0134228	0.0181818	0.018018	0.0291262	0.0015	0.0107527	0.0150376	0.0060241	0.0127389	0.0087336	0.0208333	0.0114943	0.0065359	0.0	0.0	0.0015	0.0	0.0068966	0.0	0.0077519	0.0	0.0	0.0	0.0089286	0.0117647	0.0	0.0	0.02	0.0	0.0	0.0	0.0081967	0.0144928	0.0	0.0149254	0.0	0.0322581	0.0	0.0	0.0117647	0.04	0.0015	
Oie cygnoïde	0.0	0.0015	0.0015	0.0015	0.0080645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0081967	0.0	0.0	0.0	0.0	0.0	0.0508475	0.0	0.0117647	0.0	0.0	
Oie rieuse	0.0181818	0.0015	0.0015	0.0052632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016129	0.0015	0.0	0.0	0.0	0.0068027	
Oie naine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Anser sp.	0.0	0.0	0.0	0.0052632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache cravant	0.1090909	0.14	0.1970803	0.1105263	0.1693548	0.11	0.0939597	0.1	0.0810811	0.1165049	0.0971429	0.0591398	0.0225564	0.0	0.0063694	0.0087336	0.0069444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054945	0.0	0.0	0.0	0.0121951	0.0	0.0015	0.0114943	0.0084746	0.0471698	0.0819672	0.173913	0.1162791	0.119403	0.2280702	0.1451613	0.1525424	0.2236842	0.2235294	0.18	0.1088435	
Bernache nonnette	0.0090909	0.01	0.0072993	0.0105263	0.0080645	0.0	0.0	0.0090909	0.018018	0.0097087	0.0057143	0.0	0.0	0.0	0.0015	0.0043668	0.0069444	0.0114943	0.0065359	0.0048544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0121951	0.0224719	0.0015	0.0015	0.0	0.0	0.0081967	0.0144928	0.0232558	0.0	0.0	0.0	0.0169492	0.0131579	0.0235294	0.0	0.0	
Bernache du Canada	0.0	0.0	0.0072993	0.0	0.0015	0.01	0.0	0.0454545	0.0540541	0.0291262	0.0228571	0.0215054	0.0150376	0.0180723	0.0191083	0.0	0.0347222	0.045977	0.0457516	0.0145631	0.0015	0.0015	0.0	0.0015	0.0	0.0155039	0.0192308	0.0	0.0	0.0015	0.0117647	0.0243902	0.0	0.0	0.0114943	0.0	0.0	0.0081967	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
