









Frequency of observations in the selected location(s).:
Number of taxa: 	254

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	239.0	277.0	295.0	498.0	462.0	492.0	382.0	395.0	441.0	426.0	438.0	623.0	345.0	491.0	509.0	730.0	408.0	464.0	501.0	643.0	412.0	587.0	533.0	504.0	445.0	490.0	401.0	571.0	333.0	367.0	426.0	423.0	338.0	409.0	471.0	484.0	422.0	422.0	323.0	525.0	345.0	332.0	367.0	494.0	345.0	391.0	362.0	467.0	

Oie cendrée	0.0	0.0	0.0033898	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019841	0.0	0.0	0.0	0.0	0.0	0.0	0.0023474	0.0	0.0029586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021413	
Oie cygnoïde	0.0015	0.0036101	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0019646	0.0015	0.0	0.0	0.0	0.0015552	0.0048544	0.0017036	0.0018762	0.0	0.0022472	0.0020408	0.0049875	0.0	0.0	0.0	0.0	0.0023641	0.0029586	0.0	0.0021231	0.0	0.0	0.0	0.0	0.0019048	0.0028986	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
Cygne tuberculé	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016051	0.0	0.0020367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029586	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021413	
Ouette d'Égypte	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard musqué	0.0083682	0.0108303	0.0033898	0.0060241	0.004329	0.004065	0.0078534	0.0151899	0.0015	0.0015	0.0	0.0080257	0.0057971	0.0040733	0.0	0.0027397	0.004902	0.0021552	0.0015	0.0031104	0.0048544	0.0136286	0.0018762	0.0019841	0.0022472	0.0040816	0.0074813	0.0017513	0.0015	0.0027248	0.0023474	0.0070922	0.0059172	0.0015	0.0042463	0.0	0.0023697	0.0023697	0.006192	0.007619	0.0028986	0.003012	0.0027248	0.0020243	0.0015	0.0	0.0027624	0.0042827	
Canard carolin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022676	0.0	0.0022831	0.0	0.0	0.0	0.0	0.0013699	0.0	0.0	0.0	0.0	0.0	0.0017036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard mandarin	0.0015	0.0108303	0.0033898	0.002008	0.0015	0.0020325	0.0	0.0025316	0.0045351	0.0	0.0045662	0.0015	0.0028986	0.00611	0.0019646	0.0	0.002451	0.0015	0.003992	0.0015552	0.0024272	0.0017036	0.0	0.0	0.0	0.0015	0.0074813	0.0017513	0.0	0.0	0.0	0.0047281	0.0029586	0.0	0.0021231	0.0	0.0	0.0023697	0.006192	0.0038095	0.0057971	0.0015	0.0027248	0.0020243	0.0015	0.0	0.0027624	0.0042827	
Canard souchet	0.0	0.0	0.0033898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002445	0.0	0.0	0.0	0.0	0.003096	0.0019048	0.0	0.003012	0.0	0.0020243	0.0	0.0025575	0.0	0.0	
