









Frequency of observations in the selected location(s).:
Number of taxa: 	272

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	42.0	46.0	53.0	53.0	48.0	44.0	58.0	56.0	58.0	65.0	80.0	122.0	120.0	68.0	107.0	135.0	79.0	106.0	93.0	128.0	54.0	100.0	71.0	90.0	67.0	42.0	49.0	59.0	14.0	27.0	8.0	36.0	43.0	26.0	40.0	32.0	35.0	30.0	19.0	34.0	43.0	20.0	30.0	35.0	43.0	39.0	27.0	44.0	

Oie à tête barrée	0.0	0.0015	0.0188679	0.0	0.0208333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0857143	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0238095	0.0015	0.0188679	0.0188679	0.0416667	0.0015	0.0015	0.0178571	0.0689655	0.0153846	0.025	0.0081967	0.0083333	0.0	0.0093458	0.0148148	0.0253165	0.0377358	0.0215054	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277778	0.0	0.0	0.025	0.0	0.0285714	0.0333333	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0232558	0.0	0.0	0.0	
Oie cygnoïde	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie rieuse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie à bec court	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0083333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache nonnette	0.0	0.0	0.0188679	0.0188679	0.0208333	0.0227273	0.0	0.0178571	0.0	0.0	0.0	0.0081967	0.0	0.0	0.0	0.0074074	0.0126582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.1578947	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.1190476	0.2608696	0.245283	0.4528302	0.25	0.4318182	0.1724138	0.3035714	0.4137931	0.2615385	0.325	0.352459	0.2166667	0.2794118	0.3271028	0.3851852	0.3797468	0.2264151	0.2688172	0.25	0.2407407	0.21	0.2112676	0.1333333	0.2238806	0.2142857	0.3265306	0.4237288	0.2142857	0.3703704	0.375	0.2222222	0.255814	0.1923077	0.225	0.09375	0.2285714	0.0666667	0.5789474	0.2352941	0.1162791	0.2	0.2333333	0.2	0.1860465	0.2051282	0.3703704	0.1590909	
Hybride Bernache nonnette x B. du Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0125	0.0081967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache néné	0.0	0.0	0.0	0.0	0.0	0.0	0.0172414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0952381	0.1956522	0.1698113	0.245283	0.1875	0.2045455	0.137931	0.2321429	0.2241379	0.1538462	0.1375	0.1967213	0.125	0.1470588	0.1588785	0.2148148	0.2531646	0.1509434	0.1290323	0.1796875	0.1851852	0.13	0.1549296	0.0666667	0.0746269	0.0952381	0.244898	0.2711864	0.2142857	0.2592593	0.25	0.0833333	0.2093023	0.1153846	0.25	0.0625	0.0571429	0.1333333	0.5263158	0.2058824	0.0930233	0.15	0.2	0.1428571	0.1627907	0.2307692	0.1481481	0.0454545	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0163934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025641	0.0	0.0	
