









Frequency of observations in the selected location(s).:
Number of taxa: 	425

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	284.0	194.0	159.0	232.0	204.0	177.0	230.0	205.0	232.0	293.0	424.0	434.0	387.0	348.0	327.0	445.0	359.0	384.0	334.0	325.0	216.0	212.0	143.0	212.0	113.0	107.0	124.0	190.0	147.0	102.0	126.0	181.0	116.0	134.0	120.0	248.0	169.0	164.0	140.0	181.0	123.0	94.0	91.0	161.0	105.0	148.0	107.0	246.0	

Dendrocygne à ventre noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0141509	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0055249	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0055249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0095238	0.0	0.0	0.0	
Oie cygnoïde	0.0316901	0.0206186	0.0314465	0.0086207	0.0098039	0.039548	0.0217391	0.0195122	0.0258621	0.0	0.0283019	0.016129	0.0103359	0.0143678	0.0183486	0.0179775	0.0194986	0.0015	0.0149701	0.0061538	0.0046296	0.004717	0.006993	0.0	0.0	0.0093458	0.0	0.0015	0.0068027	0.0196078	0.015873	0.0110497	0.0086207	0.0149254	0.0333333	0.0282258	0.0236686	0.054878	0.0071429	0.0110497	0.0243902	0.0212766	0.010989	0.0	0.0095238	0.0015	0.0	0.0162602	
Hybride Oie cendrée x O. cygnoïde	0.0	0.0051546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie rieuse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004065	
Anser sp. (forme domestique)	0.0352113	0.0412371	0.0440252	0.0474138	0.0196078	0.0112994	0.0173913	0.0341463	0.0387931	0.0102389	0.0141509	0.0207373	0.0284238	0.0143678	0.030581	0.0292135	0.0139276	0.015625	0.0269461	0.0184615	0.0046296	0.009434	0.0015	0.0	0.0	0.0	0.0015	0.0052632	0.0272109	0.0196078	0.0079365	0.0276243	0.0172414	0.0074627	0.0166667	0.0241935	0.0118343	0.0243902	0.0214286	0.0165746	0.0162602	0.0106383	0.021978	0.0310559	0.0285714	0.0202703	0.0093458	0.0243902	
Bernache cravant	0.0	0.0	0.0	0.0172414	0.0147059	0.0056497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hybride Bernache nonnette x B. de Hutchins	0.0035211	0.0	0.0	0.0	0.004902	0.0	0.0	0.0	0.0043103	0.0	0.0	0.0023041	0.002584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hybride Oie cendrée x Bernache du Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache à cou roux	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0528169	0.0979381	0.0628931	0.0301724	0.0294118	0.0847458	0.0565217	0.0780488	0.0732759	0.0921502	0.0943396	0.1198157	0.1111111	0.0833333	0.1100917	0.0719101	0.097493	0.0911458	0.1137725	0.0830769	0.0416667	0.0566038	0.034965	0.0518868	0.0353982	0.0560748	0.0322581	0.0368421	0.0408163	0.0392157	0.047619	0.0662983	0.0948276	0.0746269	0.0916667	0.0564516	0.0769231	0.0670732	0.0642857	0.0331492	0.0325203	0.0425532	0.032967	0.0496894	0.0380952	0.0608108	0.0934579	0.1056911	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ouette d'Égypte	0.028169	0.0206186	0.0440252	0.0172414	0.0098039	0.039548	0.0130435	0.0243902	0.0086207	0.0102389	0.0117925	0.0184332	0.0155039	0.0086207	0.0152905	0.0247191	0.0194986	0.0078125	0.0149701	0.0123077	0.0092593	0.0235849	0.006993	0.0	0.0088496	0.0	0.0080645	0.0052632	0.0204082	0.0196078	0.0238095	0.0165746	0.0172414	0.0074627	0.0166667	0.0282258	0.035503	0.0243902	0.05	0.0165746	0.0406504	0.0212766	0.032967	0.0248447	0.0190476	0.0202703	0.0093458	0.0447154	
Tadorne casarca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0136054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne de Belon	0.0140845	0.0103093	0.0	0.0	0.0245098	0.0169492	0.0652174	0.0487805	0.0086207	0.0102389	0.0070755	0.0115207	0.005168	0.0517241	0.0458716	0.0067416	0.005571	0.0026042	0.0149701	0.0015	0.0	0.004717	0.0	0.0	0.0176991	0.0	0.0080645	0.0	0.0272109	0.0784314	0.015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0106383	0.010989	0.0124224	0.0	0.0067568	0.0	0.0203252	
