









Frequency of observations in the selected location(s).:
Number of taxa: 	232

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	45.0	45.0	32.0	41.0	50.0	42.0	83.0	74.0	100.0	65.0	68.0	88.0	57.0	70.0	69.0	132.0	82.0	124.0	135.0	88.0	68.0	108.0	80.0	71.0	53.0	50.0	54.0	61.0	53.0	57.0	62.0	59.0	45.0	19.0	24.0	46.0	38.0	47.0	43.0	40.0	8.0	14.0	18.0	34.0	25.0	36.0	29.0	101.0	

Oie cendrée	0.0	0.0222222	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227273	0.0	0.0142857	0.0	0.0075758	0.0	0.0080645	0.0074074	0.0	0.0147059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0175439	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0714286	0.0	0.0	0.0	0.0	0.0	0.0693069	
Oie cygnoïde	0.0	0.0	0.0	0.0	0.0	0.0	0.0120482	0.0135135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	0.0	0.0	0.0212766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Anser sp. (forme domestique)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0080645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0	0.0444444	0.03125	0.0	0.02	0.0238095	0.0120482	0.027027	0.02	0.0307692	0.0441176	0.0681818	0.0350877	0.0285714	0.0869565	0.0075758	0.0	0.0322581	0.0296296	0.0	0.0441176	0.0277778	0.0125	0.0	0.0	0.0	0.0015	0.0163934	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0891089	
Cygne tuberculé	0.0888889	0.1333333	0.125	0.1707317	0.12	0.0714286	0.1325301	0.0945946	0.08	0.0615385	0.0294118	0.1022727	0.0701754	0.0	0.0869565	0.0681818	0.0243902	0.0241935	0.037037	0.0113636	0.0441176	0.0555556	0.0375	0.056338	0.0754717	0.0015	0.0185185	0.0983607	0.0188679	0.0350877	0.0	0.0169492	0.0666667	0.0015	0.1666667	0.1086957	0.0263158	0.0638298	0.0465116	0.05	0.125	0.2857143	0.1111111	0.0588235	0.24	0.0555556	0.137931	0.0891089	
Cygne noir	0.0	0.0	0.0	0.0243902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne chanteur	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0113636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0222222	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cygne sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
