









Frequency of observations in the selected location(s).:
Number of taxa: 	327

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	95.0	71.0	87.0	108.0	75.0	164.0	122.0	95.0	162.0	152.0	133.0	262.0	228.0	221.0	261.0	358.0	223.0	262.0	198.0	319.0	221.0	189.0	174.0	197.0	124.0	156.0	144.0	135.0	74.0	75.0	116.0	170.0	130.0	106.0	102.0	146.0	100.0	115.0	115.0	182.0	85.0	89.0	74.0	101.0	79.0	62.0	75.0	157.0	

Oie à tête barrée	0.0	0.0015	0.0	0.0092593	0.0	0.0	0.0081967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172414	0.0058824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oie cendrée	0.0	0.0	0.0	0.0015	0.0	0.0060976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0526316	0.0140845	0.0229885	0.0185185	0.0015	0.0182927	0.0081967	0.0	0.0015	0.0	0.0075188	0.0038168	0.0087719	0.0180995	0.0114943	0.0195531	0.0089686	0.0038168	0.0151515	0.0094044	0.0015	0.031746	0.0172414	0.0507614	0.0403226	0.0128205	0.0	0.0074074	0.0135135	0.0133333	0.0603448	0.0411765	0.0153846	0.0377358	0.0098039	0.0547945	0.01	0.0	0.0173913	0.0054945	0.0352941	0.011236	0.0015	0.029703	0.0	0.0	0.0015	0.0063694	
Cygne de Bewick	0.0	0.0	0.0015	0.0277778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tadorne de Belon	0.0	0.0015	0.0015	0.0092593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027933	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Canard musqué	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0105263	0.0061728	0.0	0.0	0.0038168	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.009434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063694	
Canard mandarin	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0135135	0.0	0.0	0.0	0.0	0.0	
Sarcelle d'été	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075188	0.0038168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard souchet	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0045249	0.0	0.0027933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard chipeau	0.0015	0.0	0.0114943	0.0	0.0	0.0	0.0	0.0	0.0	0.0065789	0.0	0.0	0.0131579	0.0	0.0	0.0027933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard siffleur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0123457	0.0394737	0.0	0.0	0.004386	0.0	0.0	0.0	0.0044843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0126582	0.0015	0.0	0.0063694	
Canard colvert	0.1052632	0.1408451	0.1494253	0.1203704	0.0666667	0.1829268	0.1065574	0.1263158	0.0802469	0.125	0.1353383	0.1374046	0.122807	0.1719457	0.1302682	0.1675978	0.0986547	0.0954198	0.1111111	0.0909091	0.0588235	0.0846561	0.0804598	0.0761421	0.0806452	0.0576923	0.0763889	0.0518519	0.0675676	0.0133333	0.1034483	0.0529412	0.1153846	0.0849057	0.1078431	0.130137	0.09	0.0521739	0.0782609	0.1098901	0.1176471	0.0898876	0.027027	0.049505	0.0759494	0.0322581	0.0933333	0.0700637	
Canard pilet	0.0	0.0	0.0	0.0	0.0	0.0	0.0081967	0.0	0.0	0.0015	0.0015	0.0038168	0.0	0.0	0.0	0.0055866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hybride Canard colvert x C. pilet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.009901	0.0	0.0	0.0	0.0	
Sarcelle d'hiver	0.0105263	0.0140845	0.0344828	0.0185185	0.0	0.0121951	0.0081967	0.0105263	0.037037	0.0065789	0.0451128	0.0267176	0.0307018	0.0045249	0.0	0.0055866	0.0	0.0	0.0	0.0	0.0045249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.009434	0.0	0.0068493	0.0	0.0	0.0086957	0.0	0.0117647	0.0015	0.0	0.009901	0.0126582	0.0	0.0	0.0	
Nette rousse	0.0015	0.0	0.0229885	0.0	0.0	0.0060976	0.0	0.0	0.0	0.0	0.0	0.0	0.004386	0.0045249	0.0038314	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0050761	0.0	0.0	0.0	0.0	0.0	0.0133333	0.0086207	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
