









Frequency of observations in the selected location(s).:
Number of taxa: 	300

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	109.0	126.0	116.0	235.0	154.0	180.0	225.0	227.0	181.0	235.0	225.0	411.0	318.0	424.0	479.0	593.0	416.0	372.0	463.0	667.0	365.0	343.0	317.0	392.0	150.0	196.0	179.0	291.0	173.0	287.0	340.0	442.0	414.0	194.0	135.0	172.0	102.0	125.0	115.0	142.0	103.0	119.0	111.0	106.0	108.0	108.0	90.0	156.0	

Oie cendrée	0.0	0.0079365	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0092593	0.0	0.0	0.0	
Cygne noir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard musqué	0.0	0.0	0.0	0.0042553	0.0064935	0.0055556	0.0	0.0044053	0.0055249	0.0085106	0.0	0.0072993	0.0062893	0.0	0.0020877	0.0	0.0048077	0.0	0.0021598	0.0014993	0.0	0.0	0.0031546	0.002551	0.0	0.0	0.0	0.0	0.0	0.0034843	0.0	0.0	0.0	0.0051546	0.0	0.0116279	0.0098039	0.024	0.0	0.0	0.0	0.0084034	0.0	0.0	0.0092593	0.0092593	0.0	0.0	
Canard carolin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016863	0.0024038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sarcelle d'été	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canard souchet	0.0	0.0	0.0015	0.0042553	0.0	0.0055556	0.0044444	0.0	0.0	0.0042553	0.0	0.0024331	0.0031447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0074074	0.005814	0.0098039	0.0	0.0	0.0	0.0	0.0	0.009009	0.0	0.0	0.0	0.0	0.0	
Canard chipeau	0.0	0.0396825	0.0086207	0.0255319	0.0015	0.0166667	0.0133333	0.0088106	0.0110497	0.0170213	0.0177778	0.0024331	0.0125786	0.0023585	0.0041754	0.0084317	0.0048077	0.0053763	0.0021598	0.0029985	0.0027397	0.0058309	0.0	0.0076531	0.0	0.0	0.0111732	0.0103093	0.0	0.0	0.0088235	0.0045249	0.0072464	0.0309278	0.037037	0.0174419	0.0588235	0.016	0.0608696	0.0352113	0.0485437	0.0084034	0.018018	0.009434	0.0092593	0.0277778	0.0444444	0.0192308	
Canard siffleur	0.0	0.0238095	0.0086207	0.012766	0.0	0.0	0.0088889	0.0015	0.0110497	0.0042553	0.0044444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0347826	0.028169	0.0194175	0.0	0.018018	0.009434	0.0092593	0.0277778	0.0333333	0.0064103	
