









Frequency of observations in the selected location(s).:
Number of taxa: 	306

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	70.0	61.0	174.0	156.0	57.0	85.0	99.0	76.0	73.0	154.0	167.0	148.0	137.0	217.0	278.0	312.0	206.0	333.0	379.0	452.0	141.0	146.0	106.0	118.0	91.0	112.0	169.0	146.0	79.0	80.0	65.0	71.0	67.0	52.0	46.0	56.0	36.0	34.0	62.0	61.0	88.0	58.0	43.0	34.0	28.0	56.0	112.0	399.0	

Oie cendrée	0.0	0.0	0.0057471	0.0	0.0	0.0	0.0	0.0	0.0136986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0126582	0.0	0.0	0.0	0.0	0.0192308	0.0	0.0	0.0	0.0	0.0	0.0163934	0.0	0.0172414	0.0	0.0	0.0	0.0	0.0089286	0.0025063	
Bernache nonnette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bernache du Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cygne tuberculé	0.0428571	0.1639344	0.0689655	0.0320513	0.0877193	0.1176471	0.0909091	0.0526316	0.0547945	0.0714286	0.1197605	0.0608108	0.0656934	0.0276498	0.028777	0.025641	0.0436893	0.03003	0.0184697	0.0221239	0.0496454	0.0136986	0.009434	0.0423729	0.032967	0.0089286	0.0414201	0.0547945	0.0126582	0.075	0.0153846	0.1126761	0.0298507	0.0769231	0.0217391	0.0535714	0.0277778	0.0	0.016129	0.0163934	0.0227273	0.1034483	0.0465116	0.0588235	0.25	0.0892857	0.125	0.0250627	
Ouette d'Égypte	0.0142857	0.0163934	0.0015	0.0064103	0.0175439	0.0117647	0.0	0.0	0.0015	0.0	0.005988	0.0015	0.0072993	0.0046083	0.0035971	0.0032051	0.0	0.003003	0.0026385	0.0044248	0.0	0.0	0.0	0.0	0.010989	0.0	0.0059172	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0089286	0.0050125	
Tadorne de Belon	0.0142857	0.0015	0.0057471	0.0	0.0	0.0235294	0.040404	0.0	0.0	0.0064935	0.005988	0.0067568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172414	0.0232558	0.0588235	0.0357143	0.0178571	0.0	0.0	
Canard musqué	0.0142857	0.0163934	0.0057471	0.0	0.0	0.0235294	0.010101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0084746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025063	
Canard carolin	0.0	0.0	0.0	0.0	0.0175439	0.0117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0140845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357143	0.0178571	0.0	0.0025063	
